ID;NAME;START_NODE_ID;END_NODE_ID;SEG_TYPE_ID;DEFAULT_LENGTH;AVG_DURATION;VISIBLE
806354;66_Trindade_Queimodromo;746;1686;1;10000;1;Y
805495;202_Ramalde_Boavista;800307;4;1;2400;10;Y
12045;505_Hospital de S.Joao_S.Mamede;28;39;1;2060;1;Y
805496;202_Ramalde_Fonte da Moura;800307;3;1;1000;1;Y
805497;202_Fonte da Moura_Ramalde;3;800307;1;940;5;Y
805498;UOF_Ramalde;11;800307;2;1200;1;Y
12345;S.Mamede_UOF;39;11;2;5000;1;Y
13207;101-Lordelo-Av.França;30;1787;1;6430;30;Y
13208;101-Lordelo-Av.França;30;1787;1;6430;30;Y
13212;208-Boavista-B.Francos;4;910;1;2120;5;Y
13213;208-Boavista-B.Francos;4;910;1;2120;5;Y
13214;208_Boavista_Bairro de Francos;4;910;1;1500;5;Y
13215;208_Bairro de Francos_Boavista;910;4;1;1260;5;Y
13216;208_Bairro de Francos_Aldoar;910;13;1;6180;20;Y
13217;208_Aldoar_Bairro de Francos;13;910;1;6230;20;Y
13218;35_C.Musica_Sra da Hora;1112;45;1;5000;15;Y
13219;35_Sra da Hora_Casa da Musica;45;1112;1;5000;15;Y
13225;801_Campo 24 Agosto_Cordoaria;183;18;1;2800;1;Y
13226;801_Cordoaria_Campo 24 Agosto;18;183;1;1840;1;Y
13224;Campo 24 de Agosto_UOF;183;11;2;6000;20;Y
805499;Ramalde_UOF;800307;11;2;1200;1;Y
805694;UON_Fanzeres;1;800347;2;9500;1;Y
805695;Fanzeres_UON;800347;1;2;9500;1;Y
805696;UON_Levada;1;800367;2;7500;1;Y
805697;Levada_UON;800367;1;2;7500;1;Y
805714;201_Cordoaria_Boavista;18;4;1;3000;1;Y
805715;201_Boavista_Cordoaria;4;18;1;3000;1;Y
806074;400_S.Lazaro_Trindade;103;746;1;2000;1;Y
13242;66_Aliados_Queimodro;38;1686;1;5000;1;Y
13243;66_Queimodro_Aliados;1686;38;1;5000;1;Y
805934;69_Aliados_Boavista;38;4;1;2000;1;Y
806075;400_Trindade_S.Lazaro;746;103;1;2000;1;Y
13256;803_Carvalhido_Bom Sucesso;104;60;1;2220;8;Y
13257;401_Campo 24 Agosto_Bolhao;183;82;1;790;5;Y
13258;Aliados_UON;38;1;1;6100;1;Y
806355;66_Queimodromo_Trindade;1686;746;1;10000;1;Y
806356;67_Hospital de S.Joao_queimodromo;28;1686;1;10000;1;Y
806374;69_Boavista_Serralves;4;1246;1;5000;1;Y
806375;69_Serralves_Boavista;1246;4;1;5000;1;Y
13286;25_Marques_Aliados;9;38;1;1;1;Y
13298;203_Casa da Musica_Pinheiro Manso;1112;305;1;2000;8;Y
13299;203_Pinheiro Manso_Casa da Musica;305;1112;1;2000;8;Y
13300;Serralves_UOF;1246;11;2;3000;1;Y
13301;UOF_Serralves;11;1246;2;1;1;Y
400121;UOF_Maia Barca;11;426;2;13200;25;Y
400267;UON_Valongo;1;122;2;17800;1;Y
400481;1M_Massarelos_Lordelo;68;30;1;2530;8;Y
400483;1M_Lordelo_Massarelos;30;68;1;2430;8;Y
400485;1M_Lordelo_Mercado da Foz;30;37;1;2490;5;Y
400487;1M_Mercado da Foz_Lordelo;37;30;1;2570;8;Y
400489;1M_Mercado da Foz_Castelo do Queijo;37;15;1;2500;5;Y
400521;602_Ponte de Moreira_Guardeiras;1546;400041;1;2630;8;Y
400523;602_Guardeiras_Ponte de Moreira;400041;1546;1;2470;8;Y
400525;602_Guardeiras_Aeroporto;400041;107;1;4390;8;Y
400527;602_Aeroporto_Guardeiras;107;400041;1;4350;8;Y
400565;UOF_Guardeiras;11;400041;2;4000;1;Y
400567;Guardeiras_UOF;400041;11;2;12300;1;Y
400605;UON_Monte da Virgem;1;143;2;16800;30;Y
400607;Monte da Virgem_UON;143;1;2;16400;30;Y
400721;3M_Aliados_Monte dos Burgos;38;42;1;5240;13;Y
400729;3M_Araujo_Ponte de Moreira;41;1546;1;2010;5;Y
400731;3M_Ponte de Moreira_Araujo;1546;41;1;2020;5;Y
400733;3M_Ponte de Moreira_Aeroporto;1546;107;1;3120;5;Y
400735;3M_Aeroporto_Ponte de Moreira;107;1546;1;2990;5;Y
400737;4M_Aliados_Amial;38;73;1;4140;13;Y
400739;4M_Amial_Aliados;73;38;1;4730;13;Y
400741;5M_Alto da Maia_Ermesinde;123;63;1;2900;8;Y
400743;5M_Ermesinde_Alto da Maia;63;123;1;1880;8;Y
400761;13M_Boavista_Rotunda da AEP;4;52;1;4810;10;Y
400763;13M_Rotunda da AEP_Boavista;52;4;1;4420;10;Y
400765;13M_Rotunda da AEP_Matosinhos Camara;52;1108;1;3160;8;Y
400767;13M_Matosinhos Camara_Rotunda AEP;1108;52;1;2830;8;Y
806014;Campo 24 de Agosto_Valpi;183;127;2;10000;1;Y
806015;Valpi_Campo 24 Agosto;127;183;2;10000;1;Y
806194;508_Monte dos Burgos_Esposade;42;90;1;5030;1;Y
806195;508_Esposade_Monte dos Burgos;90;42;1;4350;1;Y
400961;7M_Aliados_Campo 24 Agosto;38;183;1;1240;3;Y
400965;7M_Campo 24 Agosto_Corujeira;183;177;1;2260;5;Y
806214;507_Matosinhos_Marshopping;1066;800246;1;4800;1;Y
400969;7M_Corujeira_S.Roque;177;7;1;1500;5;Y
400971;7M_S.Roque_Corujeira;7;177;1;1520;5;Y
400973;Valongo_UOF;122;11;2;17400;30;Y
806215;507_Marshopping_Matosinhos;800246;1066;1;3800;1;Y
401285;104_Infante_Alfandega;67;50;1;550;2;Y
806216;UOF_Marshopping;11;800246;2;5000;1;Y
806217;Marshopping_UOF;800246;11;2;5000;1;Y
401281;104_Cordoaria_Infante;18;67;1;1210;5;Y
401283;104_Infante_Cordoaria;67;18;1;1030;7;Y
401287;104_Alfandega_Infante;50;67;1;650;2;Y
401289;104_Alfandega_Massarelos;50;68;1;970;1;Y
401291;104_Massarelos_Alfandega;68;50;1;890;1;Y
401293;104_Bom Sucesso_Massarelos;60;68;1;2020;1;Y
401641;Madalena_UOF;112;11;2;8800;1;Y
401681;Monte da Virgem_UOF;143;11;2;12000;1;Y
807734;UON_Rotunda da AEP;1;52;2;4900;1;Y
807735;Rotunda da AEP_UON;52;1;2;5700;1;Y
400771;Ermesinde_UOF;63;11;2;13400;30;Y
807818;UOF_Coimbroes;11;21;2;7800;1;Y
13251;304-Vale Formoso-Aliados;1286;38;1;2660;10;Y
401521;Travagem_UOF;171;11;2;15100;1;Y
807794;203_Castelo Queijo_Pr Cidade Salvador;15;800266;1;1000;1;Y
807819;Coimbroes_UOF;21;11;2;7100;1;Y
13252;600_Aliados_Vale Formoso;38;1286;1;2280;10;Y
13253;600_Vale Formoso_Aliados;1286;38;1;2660;10;Y
400441;UON_Francelos;1;180;2;15400;1;Y
400443;Francelos_UON;180;1;2;16500;1;Y
400801;11M_Hospital de S.Joao_Aliados;28;38;1;5080;13;Y
400803;11M_Aliados_Hospital de S.Joao;38;28;1;5180;13;Y
400805;11M_Camara de Gaia_Coimbroes Sul;908;1207;1;3410;5;Y
400807;11M_Coimbroes Sul_Camara de Gaia;1207;908;1;2930;5;Y
400921;8M_Campo 24 Agosto_Areosa;183;27;1;3750;7;Y
400923;8M_Areosa_Campo 24 Agosto;27;183;1;4000;7;Y
400925;8M_Areosa_Rio Tinto(igreja);27;1126;1;2430;5;Y
400927;9M_S.Roque_Areosa;7;27;1;3250;5;Y
400929;8M_Rio Tinto(igreja)_Stª Eulalia;1126;93;1;3520;10;Y
400931;8M_Stª Eulalia_Rio Tinto(igreja);93;1126;1;3560;13;Y
400933;9M_Norteshopping_Monte dos Burgos;1186;42;1;2890;3;Y
400935;9M_Monte dos Burgos_Norshopping;42;1186;1;2560;3;Y
400937;9M_Monte dos Burgos_Hospital de S.Joao;42;28;1;2600;3;Y
400939;9M_Hospital de S.Joao_Monte dos Burgos;28;42;1;2510;3;Y
400941;9M_Hospital de S.Joao_Areosa;28;27;1;1610;2;Y
400943;9M_Areosa_Hospital de S.Joao;27;28;1;1540;2;Y
400945;9M_Areosa_S.Roque;27;7;1;3100;5;Y
400947;8M_Rio Tinto(igreja)_Areosa;1126;27;1;2220;5;Y
400949;S.Pedro da Cova_UOF;157;11;2;18600;30;Y
400951;Gondomar_UOF;134;11;2;14200;30;Y
401081;13M_Matosinhos Camara_Matosinhos Mercado;1108;1066;1;1700;5;Y
401083;13M_Matosinhos Mercado_Matosinhos Camara;1066;1108;1;1360;5;Y
401085;1M_Castelo do Queijo_Matosinhos Camara;15;1108;1;2030;5;N
401087;1M_Matosinhos Camara _Castelo do Queijo;1108;15;1;2060;5;Y
11808;22_Praca_Batalha;5;36;1;670;1;Y
11809;22_Batalha_Aliados;36;38;1;800;1;Y
11810;22_Aliados_Carmo;38;1226;1;570;1;Y
12465;Lidador_UOF;155;11;2;2500;1;Y
13147;907_Candal_Coimbroes;20;21;1;1470;5;Y
13148;907_Coimbroes_Candal;21;20;1;1200;5;Y
807858;108_Pr.Cidade Salvador_Matosinhos;800266;1066;1;1520;1;Y
13149;907_Coimbroes_Gaishopping;21;99;1;2070;8;Y
13150;907_Gaishopping_Coimbroes;99;21;1;1830;7;Y
13151;907_Gaiashopping_Stº Ovidio;99;53;1;2250;15;Y
803845;UON_Campo;1;140;2;20500;30;Y
803847;Campo_UON;140;1;2;20000;30;Y
804005;UOF_Gondomar;11;134;2;15400;20;Y
807796;UON_Pr Cidade Salvador;1;800266;2;6000;1;Y
803965;UOF_Valongo;11;122;2;19100;20;Y
804045;UOF_S.Pedro da Cova;11;157;2;20300;1;Y
804125;UOF_Valadares;11;113;2;10800;25;Y
804127;Valadares_UOF;113;11;2;10800;25;Y
804129;UOF_Madalena;11;112;2;8600;1;Y
806474;Freixieiro_UOF;86;11;2;9600;1;Y
806736;Cabine_UOF;110;11;2;10000;1;Y
806814;301_Carvalhido_Cordoaria;104;18;1;3690;1;Y
807797;Pr Cidade Salvador_UON;800266;1;2;6000;1;Y
806934;UOF_Ponte da Pedra;11;74;2;10000;1;Y
806954;UOF_P.Alegre;11;25;2;5300;1;Y
806994;809_Maia Forum_Maia Zoo;1109;1306;1;2500;10;Y
806995;809_Maia Zoo_Maia Forun;1306;1109;1;2500;1;Y
807014;806_Portelinha_Cabanas;130;800487;1;1000;1;Y
807015;Cabanas_ Portelinha;800487;130;1;1000;1;Y
807016;UON_Cabanas;1;800487;2;5000;1;Y
807017;Cabanas_UON;800487;1;2;5000;1;Y
807034;803_Rio Tinto (Estação_Rio Tinto;1127;133;1;3350;1;Y
807035;803_Rio Tinto_Rio Tinto (Estação);133;1127;1;3580;1;Y
807054;903_Laborim_Vilar do Paraiso;54;800507;1;2000;1;Y
807055;903_Vilar do Paraiso_Laborim;800507;54;1;2000;1;Y
807056;UOF_Vilar do Paraiso;11;800507;2;10000;1;Y
807057;Vilar do Paraiso_UOF;800507;11;2;10000;1;Y
807074;900_Cordoaria_Massarelos;18;68;1;1800;1;Y
807075;900_Massarelos_Cordoaria;68;18;1;1700;1;Y
807076;900_Massarelos_Ribeira;68;907;1;1700;1;Y
807077;900_Ribeira_Massarelos;907;68;1;1700;1;Y
807078;900_Ribeira_Largo dos Aviadores;907;800527;1;2600;1;Y
807079;900_Largo dos Aviadores_Ribeira;800527;907;1;2300;1;Y
807080;900_Largo dos Aviadores_Santo Ovidio;800527;53;1;3300;1;Y
807081;900_Santo Ovidio_Largo dos Aviadores;53;800527;1;1800;1;Y
807154;603_Gueifães_Maia;138;40;2;4000;1;Y
807155;603_Maia_Gueifães;40;138;2;4000;1;Y
807174;605_Gueifães_Maia;138;40;1;5000;1;Y
807175;605_Maia_Gueifães;40;138;1;5000;1;Y
807176;605_Maia_Vermoim;40;1206;1;4000;1;Y
807177;605_Vermoim_Maia;1206;40;1;4000;1;Y
807178;UOF_Vermoim;11;1206;2;10000;1;Y
807179;Vermoim_UOF;1206;11;2;10000;1;Y
807180;UOF_Gueifães;11;138;2;10000;1;Y
807181;Gueifães_UOF;138;11;2;10000;1;Y
807798;UON_Maia Barca;1;426;2;9400;1;Y
807799;Maia Barca_UON;426;1;2;10600;1;Y
807859;108_Matosinhos_Pr Cidade Salvador;1066;800266;1;1890;1;Y
807396;900_Ribeira_Trindade;907;746;1;2360;1;Y
807938;809_Alfandega_S.Roque;50;7;1;6000;1;Y
807939;809_S.Roque_Alfandega;7;50;1;6000;1;Y
808040;49_Cordoaria_Trindade;18;746;1;5000;1;Y
808041;49_Trindade_Cordoaria;746;18;1;5000;1;Y
807403;803_Rio Tinto_Rio Tinto (estação);133;1127;1;3660;1;Y
807434;202_Aliados_Boavista;38;4;1;2940;1;Y
807435;202_Boavista_Aliados;4;38;1;3200;1;Y
806454;601_Rotunda AEP_Marshopping;52;800246;1;6700;1;Y
806455;601_Marshopping_Rotunda AEP;800246;52;1;6200;1;Y
806456;601_Marshopping_Freixieiro;800246;86;1;3900;1;Y
806457;601_Freixieiro_Marshopping;86;800246;1;3100;1;Y
806834;207_Batalha_Campanha;36;34;1;3000;1;Y
806894;69_Boavista_Aliados;4;38;2;5000;1;Y
806914;3M_Monte dos Burgos_Padrao da Legua;42;606;1;2000;1;Y
806915;3M_Padrao da Legua_Monte dos Burgos;606;42;1;2000;1;Y
806916;Padrao da Legua_UOF;606;11;2;10000;1;Y
807096;403_Massarelos_Infante;68;67;1;1500;1;Y
807097;403_Infante _Massarelos;67;68;1;1500;1;Y
807098;403_Infante_Freixo;67;51;1;3900;1;Y
807099;403_Freixo_Infante;51;67;1;3800;1;Y
807100;403_Freixo_Campanha;51;34;1;1100;1;Y
807101;403_Campanha_Freixo;34;51;1;1400;1;Y
807414;1M_Castelo  do Queijo_Matosinhos Praia;15;1106;1;1440;1;Y
807415;1M_Matosinhos Praia_Castelo do Queijo;1106;15;1;1630;1;Y
806554;400_Aliados_S.Lazaro;38;103;1;1430;1;Y
806555;400_S.Lazaro_Aliados;103;38;1;1340;1;Y
806675;303_S.Bento_Campo 24 de Agosto;1026;183;1;1760;1;Y
806575;508_Monte dos Burgos_Bom Sucesso;42;60;1;3560;1;Y
806576;508_Esposade_Marshopping;90;800246;1;5930;1;Y
806577;508_Marshopping_Esposade;800246;90;1;5630;1;Y
806578;508_Marshopping_Freixieiro;800246;86;1;4650;1;Y
806579;508_Freixieiro_Marshopping;86;800246;1;5010;1;Y
806580;601_Rotunda AEP_Boavista;52;4;1;3000;1;Y
806619;Corujeira_UON;177;1;2;7000;1;Y
806654;P.Alegre_UOF;25;11;2;5800;1;Y
806674;303_Boavista_S.Bento;4;1026;1;3070;1;Y
806854;601_Aeroporto_Boavista (Direto);107;4;1;10000;1;Y
806618;UON_Corujeira;1;177;2;6900;1;Y
806855;601_Boavista_Aeroporto (direto);4;107;1;10000;1;Y
806875;901/906_Candal_Infante;20;67;1;3000;1;Y
807122;UOF_Francelos;11;180;2;13200;1;Y
807123;Francelos_UOF;180;11;2;13500;1;Y
807274;800_Est.Dragão_S.Roque;1506;7;1;5500;1;Y
807275;800_S.Roque_Est.Dragão;7;1506;1;5500;1;Y
807276;801_Est. Dragão_S.Roque;1506;7;1;5500;1;Y
807374;901_Ribeira_Candal;907;20;1;3570;1;Y
807294;800_C.24 Agosto_Est.Dragão;183;1506;1;2000;1;Y
807295;800_Est.Dragão_C.24 Agosto;1506;183;1;2000;1;Y
807296;801_C.24 Agosto_Estadio Dragão;183;1506;1;2000;1;Y
807375;901_Candal_Ribeira;20;907;1;3840;1;Y
807334;506_S.Mamede_Hospital de S.Joao;39;28;1;3130;1;Y
807376;901_Coimbrões Sul_Cabine;1207;110;1;3720;1;Y
807377;906_Trindade_Ribeira;746;907;1;2360;1;Y
807378;906_Ribeira_Trindade;907;746;1;2260;1;Y
807379;906_Ribeira_Candal;907;20;1;3570;1;Y
807380;906_Candal_Ribeira;20;907;1;3840;1;Y
807381;906_Candal_Coimbrões Sul;20;1207;1;1470;1;Y
807382;906_Coimbrões Sul_Candal;1207;20;1;1200;1;Y
807383;906_Coimbrões Sul_Cabine;1207;110;1;3720;1;Y
806514;400_Azevedo_P.Nascente;145;800467;1;3730;1;Y
806515;400_P.Nascente_Azevedo;800467;145;1;4490;1;Y
806516;UON_P.Nascente;1;800467;2;5300;1;Y
806517;P.Nascente_UON;800467;1;2;5200;1;Y
806534;107_Areias_Corujeira;1746;177;1;3620;1;Y
806535;107_Corujeira_Areias;177;1746;1;6930;1;Y
806694;39_Trindade_Estadio do Dragao;746;1506;1;5000;1;Y
807134;107_Estadio Dragão_Freixo;1506;51;1;4000;1;Y
806714;204_H.S.Joao_Carvalhido;28;104;1;5760;1;Y
806715;204_Casa da Musica_Lordelo;1112;30;1;2970;1;Y
806716;204_Lordelo_Boavista;30;4;1;2820;1;Y
806717;204_Carvalhido_H.S.Joao;104;28;1;5240;1;Y
806754;Ponte de Pedra_UOF;74;11;2;6000;1;Y
807135;107_Freixo_Estadio Dragão;51;1506;1;4000;1;Y
807136;107_Freixo_Areias;51;1746;1;2900;1;Y
807137;107_Areias_Freixo;1746;51;1;2900;1;Y
807138;Freixo_UON;51;1;2;2500;1;Y
806434;905_ Gaia Camara_ Santo Ovidio;908;53;1;2760;1;Y
806435;905_ Sto Ovidio_ Gaia- Camara;53;908;1;2030;1;Y
806458;507_Rotunda AEP_Matosinhos;52;1066;1;5300;1;Y
806459;507_Matosinhos_Rotunda AEP;1066;52;1;4090;1;Y
806460;507_Marshopping_Leca;800246;75;1;6580;1;Y
806461;507_Leca_Marshopping;75;800246;1;3500;1;Y
806634;508_Bom Sucesso_Monte dos Burgos;60;42;1;3210;1;Y
806774;602_Cordoaria_Monte dos Burgos;18;42;1;4740;1;Y
806775;602_Monte dos Burgos_Cordoaria;42;18;1;5130;1;Y
806776;602_Monte dos Burgos_Araujo;42;41;1;4320;1;Y
806777;602_Araujo_Monte dos Burgos;41;42;1;4360;1;Y
806794;301_H.S.Joao_Santa Luzia;28;65;1;3140;1;Y
806974;809_Maia Forum_Maia Forum;1109;1109;1;5000;20;Y
807083;507_Leca_Matosinhos;75;1066;1;5400;1;Y
806976;Maia Forum_UOF;1109;11;2;9400;30;Y
807082;507_Matosinhos_Leca;1066;75;1;6000;1;Y
807254;8M_Rio Tinto Igreja_Chão Verde;1126;800567;1;500;3;Y
807255;8M_Chão Verde_ Rio Tinto Igreja;800567;1126;1;500;3;Y
807256;Chão Verde_UOF;800567;11;2;10000;1;Y
807354;901_Trindade_Ribeira;746;907;1;2360;1;Y
807355;901_Ribeira_Trindade;907;746;1;2260;1;Y
807356;901_Candal_Coimbrões Sul;20;1207;1;1470;1;Y
807357;901_Coimbrões Sul_Candal;1207;20;1;1200;1;Y
807359;901_Cabine_Coimbrões Sul;110;1207;1;3650;1;Y
807520;10M_Aliados_Gaia Camara;38;908;1;3320;1;Y
807521;10M_Gaia Camara_Aliados;908;38;1;3390;1;Y
807522;10M_Gaia Camara_Santo Ovidio;908;53;1;2990;1;Y
807523;10M_Santo Ovidio_Gaia Camara;53;908;1;2550;1;Y
