ID;NAME;START_STOP;END_STOP;VISIBLE;LENGTH
16675;EXP5_REXP1;17008;15376;Y;230
16676;RGDI3_HIPD;15399;14233;Y;1630
16678;VSG1_TVAS1;16094;15941;Y;260
16681;CCB_STN1;13521;15795;Y;430
14250;ABRR2_MNT1;12901;14870;Y;390
14251;MNT1_VSA1;14870;16092;Y;370
14252;VSA1_CLVA1;16092;13602;Y;320
14253;CLVA1_VANZ2;13602;15984;Y;360
14254;VANZ1_CLVA2;15983;13603;Y;350
14255;CLVA2_VSA2;13603;16093;Y;300
14256;VSA2_MNT2;16093;14871;Y;390
14257;MNT2_ABRR1;14871;12900;Y;390
14265;BPTL1_JRC1;13347;16756;Y;190
14266;PISA1_RCTL1;14975;15348;Y;360
14267;RCTL1_ARDG1;15348;13126;Y;220
14268;ARDG2_RCTL2;13127;15349;Y;220
14269;RCTL2_PISA2;15349;14976;Y;340
14276;FRX4_EDP2;17160;14032;Y;260
14277;CRUZ1_IGRT1;13804;14313;Y;340
14278;IGRT1_PNH1;14313;15050;Y;230
14279;PNH2_PCNS;15051;17392;Y;430
14280;PCNS_IGRT2;17392;14314;Y;250
14281;IGRT2_CRUZ2;14314;13805;Y;170
14332;RBH1_CMIT1;15294;13621;Y;160
14335;CMIT2_RBH2;13622;15295;Y;170
14360;CORD7_SDB3;13709;15602;Y;630
14364;SR1_TPT1;15698;15904;Y;460
14367;VALC2_CLVR2;15978;13605;Y;380
14368;CLVR2_PAV2;13605;17360;Y;320
14369;LAVR1_AESC1;16287;12956;Y;400
14370;AESC1_ANTL1;12956;13099;Y;300
14376;ANTL2_AESC2;13100;12957;Y;300
14377;AESC2_LAVR2;12957;16288;Y;470
14379;BRB4_SR5;13354;15702;Y;450
14384;SR2_TPT1;15699;15904;Y;440
14385;MEIR_SR4;14821;15701;Y;610
14386;MEIR_SR5;14821;15702;Y;650
14387;SR4_SRGB2;15701;15713;Y;250
14389;SR4_SRGB1;15701;15712;Y;180
14390;SR5_FBC2;15702;17031;Y;450
14392;SRGB1_SRC2;15712;15705;Y;420
14393;SRGB2_ILH2;15713;14316;Y;350
14395;FBC1_SRGB2;17030;15713;Y;360
14396;NVT_SRGB1;17294;15712;Y;210
14400;SRGB2_SR2;15713;15699;Y;150
14401;STJ1_RGSM1;15782;15415;Y;490
14402;VDN3_SSB2;16008;15749;Y;300
14410;ASZE1_MASC1;13202;14775;Y;320
14411;MASC1_PAST1;14775;17355;Y;370
14432;FTSR1_GCR1;17206;14122;Y;480
14433;GCR1_VCHS1;14122;15998;Y;300
14434;VCHS1_25AB1;15998;12821;Y;590
14469;CERT1_RSRG1;13551;15498;Y;370
14470;RSRG1_BFEX1;15498;13280;Y;420
14471;BFEX1_PCAM1;13280;17373;Y;360
14472;PCAM1_ANG1;17373;13091;Y;400
14473;ANG1_RANR1;13091;15286;Y;390
14474;RANR1_LAVR1;15286;16287;Y;390
14475;LESC1_CPAR2;16318;13726;Y;540
14476;LAVR2_RANR2;16288;15287;Y;320
14477;RANR2_ANG2;15287;13092;Y;420
14478;ANG2_PCAM2;13092;17374;Y;360
14479;PCAM2_BFEX2;17374;13281;Y;360
14480;BFEX2_RSRG2;13281;15499;Y;430
14481;RSRG2_CERT2;15499;13552;Y;390
14484;JM1_GGT3;16720;14147;Y;330
14485;GGT3_CHAS1;14147;13573;Y;2480
14486;SAN3_JSP2;15543;16766;Y;160
14490;RBX2_RSUL2;15319;15509;Y;200
14491;RSUL2_FAP2;15509;17023;Y;285
14492;FAP1_RSUL1;17022;15508;Y;260
14493;RSUL1_RBX1;15508;15318;Y;200
14494;NEVG_MSLD;17270;14940;Y;260
14496;ABX1_CPOV1;12906;13738;Y;260
14497;CPOV1_STCB1;13738;15768;Y;620
14498;STCB2_CPOV2;15769;13739;Y;180
14499;CPOV2_ABX2;13739;12907;Y;260
14503;AMSE_LEIR2;13089;16317;Y;240
14505;LEIR2_COEM;16317;13688;Y;320
14507;ARSM2_ARS3;13167;13156;Y;200
14526;LDSM1_HMGL2;16310;14238;Y;210
14527;HMGL2_LDD6;14238;16306;Y;160
14529;HMGL5_LDSM2;14241;16311;Y;160
14552;GRC1_OLM;14185;17307;Y;340
14553;OLM_MRR2;17307;14925;Y;370
14558;CSP1_ADA4;13837;12943;Y;225
14559;ADA4_CI31;12943;13588;Y;340
14570;ACRD3_CART;12935;13498;Y;350
14579;BLRB3_GCRT;13333;14123;Y;389
14581;FRRS1_ROR1;17152;15469;Y;330
14584;FRXI7_ROR2;17171;15470;Y;340
14585;ROR2_FRRS2;15470;17153;Y;300
14599;BRV1_LDD1;13407;16302;Y;360
14600;LDD1_PRO1;16302;15140;Y;340
14601;JLD2_MEIL1;16719;14819;Y;300
14602;MEIL1_MRT1;14819;14927;Y;380
14603;MRT2_MEIL2;14928;14820;Y;300
14604;MEIL2_AM2;14820;13071;Y;460
14610;JRC1_PFOZ1;16756;17466;Y;340
14611;PFOZ2_JRC3;17467;16758;Y;200
14612;JRC3_BPTL2;16758;13348;Y;300
14621;BVCT1_CZV1;13449;13923;Y;450
14624;ASP1_BRSL;13185;13401;Y;210
14626;STLZ1_BRA4;15789;13351;Y;340
14627;BRSL_STLZ1;13401;15789;Y;660
14628;JM1_PLNT1;16720;15006;Y;610
14630;JB1_LRD1;14364;14703;Y;400
14631;PLM1_FLUN1;15002;17082;Y;260
14634;FLUN2_PLM2;17083;15003;Y;290
14635;LRD2_JB2;14704;14365;Y;340
14637;PLNT2_JM2;15007;16721;Y;590
14638;PLNT1_FCLH;15006;17039;Y;500
14651;FLU4_FLUN2;17079;17083;Y;620
14672;RRDL2_RZAM2;15490;15524;Y;390
14685;FRN1_TVBO1;17144;15942;Y;200
14686;TVBO1_TVF1;15942;15946;Y;260
14687;TVF2_TVBO2;15947;15943;Y;240
14688;TVBO2_FRN2;15943;17145;Y;150
14689;TVFO1_TVBO2;15949;15943;Y;170
14692;TVBO1_TVFO2;15942;15950;Y;190
14709;QSTG2_C62;15244;13478;Y;420
14710;C62_AEP;13478;12952;Y;310
14712;SRV1_AALB;15746;12877;Y;360
14713;AALB_DJ31;12877;13968;Y;200
14719;RZAM2_ACH2;15524;12924;Y;350
14720;ACH2_RCH2;12924;15329;Y;440
14728;IPO4_HSJ2;14333;14264;Y;170
14731;PREC1_NSHP2;15096;17287;Y;720
14732;NSHP2_NSHP;17287;17285;Y;200
14734;IPO4_HSJ1;14333;14258;Y;140
14748;OG_DB2;17297;13940;Y;160
14749;DB2_ASPL1;13940;13188;Y;230
14750;RLC1_SLOP;15429;15643;Y;450
14751;SLOP_TVG4;15643;15954;Y;100
14753;CRTO3_MLH4;13800;14858;Y;340
13643;SP2_LOTA2;15686;16383;Y;340
13644;LOTA2_GODH6;16383;14176;Y;200
13645;GODH6_MTSP2;14176;17236;Y;280
13652;VLRA4_ALD2;16071;13018;Y;250
13673;VBR1_MAIA4;15990;14742;Y;250
13674;MAIA4_SBO2;14742;15554;Y;220
13675;SBO2_LUCM2;15554;14723;Y;220
19034;RBHN_IGRL;15296;14310;Y;200
19035;IGRL_PBLS;14310;17364;Y;130
19036;PBLS_TSJN;17364;15924;Y;110
19037;TSJN_SBVT;15924;15568;Y;160
19056;HSA1_CORD1;14254;13703;Y;700
19058;HSA1_CORD5;14254;13707;Y;730
19060;HSA1_CORD3;14254;13705;Y;700
19066;VNFZ2_RCP2;16080;15339;Y;340
19067;RCP2_SR3;15339;15700;Y;290
19068;SR3_RCP1;15700;15338;Y;550
19069;RCP1_VNFZ1;15338;16079;Y;300
19072;RGDU1_RDAG2;15403;15355;Y;640
19098;ASZ3_ZOID1;13200;16109;Y;290
19099;ZOID1_CNV1;16109;13675;Y;190
19100;CNV2_ZOID2;13676;16110;Y;160
19101;ZOID2_ASZ4;16110;13201;Y;330
19117;CRM1_BRRM1;13774;13386;Y;420
19118;BRRM2_CRM2;13387;13775;Y;420
19119;FR2_SOCR;17130;15677;Y;300
19120;SOCR_CVI5;15677;13907;Y;360
19127;ESPL1_QSPL1;16988;15241;Y;450
19128;QSPL1_JMRR1;15241;16736;Y;310
19129;JMRR2_QSPL2;16737;15242;Y;260
19130;QSPL2_ESPL2;15242;16989;Y;490
19140;MSR_PAL3;14941;17334;Y;440
19145;GGF_CMO;14143;13628;Y;250
19146;CMO_MSR;13628;14941;Y;580
19161;BRA4_MIS3;13351;14845;Y;220
19175;MFZ1_RFAR;14834;15380;Y;400
19188;MS1_LOI1;14930;16379;Y;240
19190;BTLH1_PRDJ;13435;15089;Y;500
19194;AVTE2_TLHR3;13229;15875;Y;360
19195;TLHR3_MIS4;15875;14846;Y;470
19196;MIS4_BRA5;14846;13352;Y;160
19197;BRA5_STLZ2;13352;15790;Y;480
19205;JPAZ2_RM4;16749;15438;Y;360
19206;RM4_URBP2;15438;15969;Y;450
19207;MIS3_TLHR2;14845;15874;Y;530
19287;PAL3_BS1;17334;13412;Y;810
19288;BCM1_GJQ3;13260;14154;Y;610
19289;GJQ3_BSS1;14154;13424;Y;740
19290;FOCO1_SRV1;17114;15746;Y;1080
19291;SRV1_MFZ1;15746;14834;Y;2050
19292;MFZ1_PGON2;14834;17477;Y;1220
19293;PGON2_PING2;17477;17492;Y;750
19294;CFZ1_CNT1;13559;13666;Y;630
19295;CNT1_FLU3;13666;17078;Y;980
19296;FLU3_GAS1;17078;17227;Y;490
19297;GAS1_MCE2;17227;14807;Y;1420
19299;1RCA1_1CPE1;16515;12679;Y;360
19302;1CPE2_1RCA2;12680;16516;Y;410
19334;GCRT1_PRR1;14124;15146;Y;830
19335;LRD3_PLM1;14705;15002;Y;540
19336;UC1_PRI4;15963;15121;Y;220
19337;JBR2_SRV2;14367;15747;Y;620
19338;GC12_GC1;14117;14115;Y;230
19339;EFRD1_FRB;14048;17135;Y;410
19340;FRB_EFRD2;17135;14049;Y;200
19341;GC2_GC11;14118;14116;Y;190
19342;SRV1_JBR1;15746;14366;Y;480
19343;PRI1_UC2;15119;15964;Y;490
19344;PLM2_LRD4;15003;14706;Y;300
19345;BVCM3_BVBR1;13448;13446;Y;250
19349;CONS1_CVLO1;13693;13911;Y;240
19351;CVLO_CONS2;13910;13694;Y;580
19359;ANT1_HANG1;13094;14217;Y;8290
19360;HANG1_PML2;14217;15026;Y;410
19361;PVH1_PML3;15213;15027;Y;350
19362;HANG2_ANT2;14218;13095;Y;8490
19409;SRPT1_MTB1;15737;14951;Y;240
19410;MTB2_SRPT2;14952;15738;Y;320
19414;CSSO1_URBS1;13853;15970;Y;300
19415;URBS1_CABN1;15970;13483;Y;450
19416;CABN1_CB1;13483;13506;Y;610
19417;CB2_CABN2;13507;13484;Y;590
19418;CABN2_URBS2;13484;15971;Y;430
19419;URBS2_CSSO2;15971;13854;Y;300
19423;HER1_CMP5;14225;13637;Y;310
19424;CMP5_NDA1;13637;17264;Y;370
19425;EDP1_FRX2;14031;17158;Y;340
19426;BRB4_TPT1;13354;15904;Y;330
19427;CV1_CB3;13892;13508;Y;510
19428;CB3_MNZ1;13508;14872;Y;330
19429;MNZ1_VLR3;14872;16066;Y;540
19430;VLR3_TAR3;16066;15814;Y;330
19431;TAR3_RINT1;15814;15423;Y;330
19432;RINT1_ICPU1;15423;14298;Y;260
19433;ICPU2_RINT2;14299;15424;Y;230
19434;RINT2_TAR4;15424;15815;Y;490
19435;TAR4_VLR4;15815;16067;Y;330
19436;VLR4_MNZ2;16067;14873;Y;550
19437;MNZ2_CB4;14873;13509;Y;320
19438;CB4_CV2;13509;13893;Y;500
19440;NDA2_CMP2;17265;13634;Y;510
19441;CMP2_PBSS2;13634;17369;Y;270
19444;RDA1_GJ1;15352;14150;Y;460
19446;AAL4_TRD3;12871;15911;Y;310
19447;BLM_TRD3;13327;15911;Y;490
20416;RNF1_MARG1;15455;14773;Y;300
20421;MDLP_MDL2;14816;14814;Y;150
20422;JAZ2_VIS5;14363;16049;Y;400
20423;VIS5_VIS1;16049;16045;Y;530
20424;VIS5_JPAZ2;16049;16749;Y;220
20425;CMO_CORD4;13628;13706;Y;440
20427;PRDJ2_SCAT1;15091;15574;Y;270
20431;REXP2_EXP6;15377;17009;Y;160
20432;AEP1_QTC2;12953;15250;Y;430
20433;AZC2_SRHH1;13232;15723;Y;550
20437;BL4_PRF1;13312;15107;Y;610
20438;RTE1_RTE4;15510;15513;Y;290
20439;RTE3_RTE2;15512;15511;Y;310
20440;CSC_BL2;13828;13310;Y;590
20441;BL2_STP;13310;15801;Y;370
20442;STP_MRD;15801;14916;Y;360
20443;VIS1_VIS5;16045;16049;Y;540
20444;TRD3_AL7;15911;13014;Y;550
20445;BLRB2_TRD4;13332;15912;Y;430
20448;BLFZ1_BLRB2;13324;13332;Y;210
20449;AML3_TLHO1;13079;15870;Y;260
20452;CUS3_CUSF1;13885;13887;Y;210
20453;MATI_SMAT3;14781;15657;Y;200
20456;SMAT4_MATI2;15658;14782;Y;210
20459;PQBT3_MATC1;15068;14778;Y;250
20464;HSJ6_HSJ10;14268;14259;Y;1050
20466;OLB1_ASOT3;17304;13184;Y;360
20467;ASOT3_DAC1;13184;13927;Y;360
20471;CONT1_HIPD;13697;14233;Y;2780
20472;QTC2_CONT2;15250;13698;Y;2700
20473;EXP6_EXP2;17009;17007;Y;300
20474;EXP2_AEP1;17007;12953;Y;340
20475;AEP_EXP1;12952;17006;Y;320
20476;EXP1_EXP5;17006;17008;Y;350
20477;MATM3_PDZ2;14785;17459;Y;380
20478;PDZ2_GODH4;17459;14174;Y;280
20479;GODH3_PDZ1;14173;17458;Y;310
20480;PDZ1_MATM1;17458;14783;Y;480
20481;CSTM1_MP3;13857;14892;Y;270
20485;FTC1_BCNT;17180;13265;Y;380
20486;BCNT_CNTM;13265;13670;Y;190
20487;ANTZ1_PLC1;13101;14988;Y;310
20488;PLC1_AMRQ3;14988;13088;Y;400
20489;LND1_CSSH1;16374;13848;Y;410
20490;CSSH1_VGM3;13848;16033;Y;290
20491;CSSH1_RLG2;13848;15432;Y;530
20492;RLG1_CSSH2;15431;13849;Y;350
20493;CSSH2_LND2;13849;16375;Y;890
20494;5OTB3_LVR3;12850;14733;Y;800
20495;LVR3_SL2;14733;15642;Y;320
20497;VDAM1_SAL3;16002;15533;Y;210
20498;SAL3_OUTE3;15533;17320;Y;190
20500;ARSR1_ARS5;13168;13158;Y;350
20501;PLNT1_CART1;15006;13499;Y;270
20502;CART1_JB1;13499;14364;Y;260
20503;JB2_CART2;14365;13500;Y;220
20504;CART2_PLNT2;13500;15007;Y;360
20505;AMRQ2_PLC2;13087;14989;Y;470
20506;PLC2_ANTZ2;14989;13102;Y;310
20518;PRU2_BRRO4;15160;13393;Y;710
20519;BRRO4_ZIND4;13393;16108;Y;310
20526;CMP5_FRX6;13637;17162;Y;810
20527;FRX6_FRX7;17162;17163;Y;350
20528;FRX7_JMC1;17163;16723;Y;540
20529;JMC1_LFP1;16723;16321;Y;380
20530;LFP1_JMC11;16321;16724;Y;160
20531;JMC11_JMC12;16724;16725;Y;170
20532;JMC12_EDM11;16725;14024;Y;260
20533;EDM11_EDM12;14024;14025;Y;160
20534;EDM12_EDM13;14025;14026;Y;190
20535;EDM13_JMP11;14026;16729;Y;300
20536;JMP11_JMP12;16729;16730;Y;210
20537;JMP12_JMP13;16730;16731;Y;140
20538;JMP13_MB1;16731;14797;Y;210
20539;MB1_CNI11;14797;13657;Y;220
20540;CNI11_CNI12;13657;13658;Y;180
20541;CNI12_CNI13;13658;13659;Y;130
20542;FRX7_EN11;17163;14062;Y;1080
20543;EN11_EN12;14062;14063;Y;760
20544;EN12_EN13;14063;14064;Y;630
20545;EN13_CNI23;14064;13663;Y;500
20546;JMP21_GT11;16732;14190;Y;110
20547;GT11_GT12;14190;14191;Y;190
20548;GT12_GT13;14191;14192;Y;220
20549;GT13_LSP11;14192;14712;Y;200
20550;LSP11_LSP12;14712;14713;Y;210
20551;LSP12_PGD1;14713;17472;Y;100
20552;PGD1_PFM1;17472;17464;Y;160
20553;PFM1_PIAL1;17464;17483;Y;90
20554;PIAL1_NC11;17483;17258;Y;140
20555;NC11_NC12;17258;17259;Y;140
20556;NC12_LUC11;17259;14716;Y;270
20557;LUC11_LUC12;14716;14717;Y;240
20558;LUC12_LUC13;14717;14718;Y;180
20559;LUC13_LCL1;14718;16296;Y;280
20574;AL7_SBNT2;13014;15552;Y;360
20575;SBNT2_LPDZ;15552;14701;Y;370
20582;TRD5_AAL1;15913;12864;Y;380
20584;MARG1_CSE1;14773;13832;Y;850
20585;CSE1_BEL1;13832;13271;Y;450
20586;BEL1_BOVT1;13271;13342;Y;440
20587;BOVT2_BEL2;13343;13272;Y;380
20588;BEL2_CSE2;13272;13833;Y;490
20589;CSE2_MARG2;13833;14774;Y;390
20590;MARG2_RNF2;14774;15456;Y;240
20601;JD2_PDC;14371;17428;Y;320
20602;PDC_LGAV2;17428;16326;Y;280
20617;PASS2_CNT4;17354;13669;Y;190
20621;1BVC2_1BLG1;12625;12609;Y;380
20625;HSS1_MV3;14282;17248;Y;290
20626;MV3_SALM1;17248;15537;Y;310
20631;SO3_1RTP;15675;16616;Y;750
20632;1RTP_EBSR1;16616;14014;Y;190
20633;SO1_1RTP;15673;16616;Y;740
20638;SRC2_1CNTM2;15705;12668;Y;430
20639;1CNTM2_1STCT;12668;16662;Y;290
20640;1STCT_TPR;16662;15903;Y;200
20643;SRP1_BRVS;15733;13411;Y;110
20645;SERRAL_GC12;15620;14117;Y;300
20646;C24A1_C24A3;13467;13469;Y;390
20647;C24A3_*BLM1;13469;12435;Y;660
20648;*BLM1_TRD1;12435;15909;Y;470
20649;TRD1_FIG;15909;17062;Y;1340
20650;FIG_CMIC1;17062;13619;Y;560
20651;CMIC1_CMS4;13619;13647;Y;1160
20652;CMS4_SDP1;13647;15612;Y;1480
20653;SDP1_RM3;15612;15437;Y;1630
20654;RM3_VIS1;15437;16045;Y;750
20655;VIS1_*FSTB1;16045;12442;Y;910
20656;*FSTB1_*SHR1;12442;12459;Y;630
20657;*SHR1_*VGM1;12459;12463;Y;1350
20658;*VGM1_*EMAR1;12463;12440;Y;690
20659;SRHH2_AZC1;15724;13231;Y;450
20666;GUFS1_PDAM3;14209;17425;Y;250
20667;PDAM3_SM3;17425;15649;Y;310
20668;SM3_HB1;15649;14219;Y;310
20669;HB1_5OTB3;14219;12850;Y;280
20682;TVAS1_LVR4;15941;14734;Y;270
20683;LVR4_5OTB2;14734;12849;Y;470
20684;5OTB2_HB2;12849;14220;Y;310
20685;HB2_SM4;14220;15650;Y;300
20686;SM4_PDAM4;15650;17426;Y;350
20687;PDAM4_GUFS2;17426;14210;Y;230
20688;VFM3_VFM1;16022;16020;Y;370
20689;ESED1_ASP3;16976;13186;Y;300
20698;CMS5_CMS4;13648;13647;Y;110
20707;LOI1_AAL5;16379;12872;Y;250
20710;FG1_CONS3;17055;13695;Y;410
20712;C24A3_BFM2;13469;13283;Y;430
20713;HSJ1_ASP3;14258;13186;Y;650
20714;HSJ13_ASP3;14262;13186;Y;490
20715;BFM2_PCC1;13283;17381;Y;430
20716;PCC1_CMP1;17381;13633;Y;450
20717;HSJ5_ESED2;14267;16977;Y;550
20723;CART2_PLNT3;13500;15008;Y;250
20724;CVD2_FEL2;13900;17049;Y;270
20725;VLR1_MFOT1;16064;14830;Y;330
20726;MFOT1_PSR1;14830;15173;Y;350
20727;PSR2_MFOT2;15174;14831;Y;390
20728;MFOT2_VLR2;14831;16065;Y;380
20757;CNI23_CNI22;13663;13661;Y;130
20758;CNI22_CNI21;13661;13660;Y;210
20759;CNI21_MB2;13660;14798;Y;180
20760;MB2_JMP23;14798;16734;Y;180
20761;JMP23_JMP22;16734;16733;Y;170
20762;JMP22_JMP21;16733;16732;Y;220
20763;JMP21_EDM23;16732;14030;Y;190
20764;EDM23_EDM22;14030;14029;Y;300
20765;EDM22_EDM21;14029;14028;Y;160
20766;EDM21_JMC22;14028;16728;Y;320
20767;JMC22_JMC21;16728;16727;Y;160
20768;JMC21_LFP2;16727;16322;Y;130
20769;LFP2_JMC2;16322;16726;Y;360
20770;JMC2_FRX8;16726;17164;Y;550
20771;FRX8_FRX9;17164;17165;Y;390
20772;FRX9_CMP2;17165;13634;Y;910
20777;CMP2_CMP4;13634;13636;Y;160
20778;CMP2_CMP3;13634;13635;Y;120
20779;INF1_ALFG1;14320;13029;Y;620
20780;ALFG1_MSS3;13029;14942;Y;950
16692;INFH1_SRRS1;14323;15741;Y;420
16747;JMR_FRXI2;16735;17167;Y;330
16748;FRXI2_JQA1;17167;16752;Y;550
16772;MSS3_BIC3;14942;13304;Y;440
16773;BIC3_PARR3;13304;17349;Y;300
16774;PARR3_SCL3;17349;15580;Y;320
16775;SCL3_GAS2;15580;17228;Y;280
16776;GAS2_FLU2;17228;17077;Y;540
16777;FLU2_DL5;17077;13975;Y;630
16778;DL5_CNT3;13975;13668;Y;430
16780;CNT4_DL6;13669;13976;Y;450
16781;DL6_FLU6;13976;17081;Y;600
16782;FLU6_GAS4;17081;17230;Y;530
16783;GAS4_SCL4;17230;15581;Y;290
16784;SCL4_PARR4;15581;17350;Y;320
16785;PARR4_BIC4;17350;13305;Y;300
16786;BIC4_MSS4;13305;14943;Y;460
15734;SPAZ1_CBD1;15689;13510;Y;230
15735;CBD1_VSV1;13510;16095;Y;340
15736;VSV1_OLVR1;16095;17312;Y;230
15737;OLVR1_ADNV1;17312;12946;Y;240
15738;ADNV1_BARR1;12946;13248;Y;420
15743;ALXH2_ALF;13068;13025;Y;280
15744;ALF_TCT2;13025;15832;Y;260
15747;BARR2_ADNV2;13249;12947;Y;450
15748;ADNV2_OLVR2;12947;17313;Y;240
15749;OLVR2_VSV2;17313;16096;Y;230
15750;VSV2_CBD2;16096;13511;Y;260
15751;CBD2_SPAZ2;13511;15690;Y;320
15752;SPAZ2_RGNG2;15690;15412;Y;190
15753;RGNG2_ERMD2;15412;14092;Y;270
15754;ERMD2_STNH2;14092;15798;Y;230
15755;STNH2_FNTE2;15798;17107;Y;290
15756;FNTE2_5OTR2;17107;12852;Y;350
15757;5OTR2_BVE2;12852;13451;Y;330
15759;PDR2_VALC2;17447;15978;Y;440
15761;ASRR1_RCMB1;13191;15330;Y;350
15762;STNH1_ERMD1;15797;14091;Y;250
15763;ERMD1_RGNG1;14091;15411;Y;230
15764;5OTR1_PINH1;12851;17494;Y;410
15765;PINH2_5OTR2;17495;12852;Y;440
15921;CRJ1_FSTO1;13769;17177;Y;300
15929;AML4_AML2;13080;13078;Y;200
15932;ISEP2_AVTE2;14343;13229;Y;310
15952;PSR1_RFND1;15173;15387;Y;550
15953;RFND1_AHRQ1;15387;12996;Y;340
15954;AHRQ2_RFND2;12997;15388;Y;320
15955;RFND2_PSR2;15388;15174;Y;600
15962;GENT2_TRBG1;14136;15905;Y;760
15994;MATC1_GOA2;14778;14169;Y;350
16016;BRTC2_PQBT4;13403;15069;Y;450
16022;MATC1_GOA1;14778;14168;Y;390
16023;GOA1_PQBT2;14168;15067;Y;310
16040;MPL7_MPL9;14908;14910;Y;180
16049;MPAZ4_CDCV3;14897;13533;Y;390
16050;EZC1_CDCV2;17011;13532;Y;360
16077;VIS_PSP1;16044;15172;Y;260
16096;RBO2_RGDU1;15301;15403;Y;250
16110;BLAM1_SCAT1;13318;15574;Y;240
16111;CB2_CV2;13507;13893;Y;160
16112;CV2_DAC2;13893;13928;Y;190
16157;SVT1_VDAM1;15807;16002;Y;400
16164;5OTU1_CLVR2;12853;13605;Y;360
16167;LGRS1_FONT1;16349;17118;Y;360
16168;FONT1_LOUS1;17118;14698;Y;290
16169;LOUS1_GPC1;14698;14183;Y;390
16170;GPC1_CLFM1;14183;13596;Y;430
16171;CLFM1_QLOU1;13596;15227;Y;390
16173;31JN1_CBD3;12829;13512;Y;620
16174;CBD3_VSV1;13512;16095;Y;380
16175;ALXH1_COD1;13067;13684;Y;490
16176;COD1_FRAR1;13684;17133;Y;200
16177;RBRA1_FRAR2;15303;17134;Y;250
16178;FRAR2_COD2;17134;13685;Y;290
16179;COD2_ALXH2;13685;13068;Y;460
16180;FRAR1_RBRA1;17133;15303;Y;390
16183;ARG_CBD4;13132;13513;Y;510
16184;CBD4_31JN2;13513;12830;Y;640
16186;QLOU2_CLFM2;15228;13597;Y;450
16187;CLFM2_GPC2;13597;14184;Y;370
16188;GPC2_LOUS2;14184;14699;Y;400
16189;LOUS2_FONT2;14699;17119;Y;210
16190;FONT2_LGRS2;17119;16350;Y;430
16191;LGRS2_PAV3;16350;17361;Y;580
16192;PAV2_LGRS1;17360;16349;Y;580
16196;VLG1_5OTU1;16054;12853;Y;290
16197;PSR2_ARG;15174;13132;Y;540
16205;DVE1_DISP2;14007;13966;Y;440
16210;QLOU1_ESER1;15227;16978;Y;760
16211;ESER1_31JN1;16978;12829;Y;610
16212;31JN2_ESER2;12830;16979;Y;560
16213;ESER2_QLOU2;16979;15228;Y;790
16220;BFAL1_MCAM1;13275;14799;Y;250
16222;ICAM2_MCAM2;14294;14800;Y;170
16223;MCAM2_BFAL2;14800;13276;Y;220
16257;JN4_BLRB2;16741;13332;Y;330
16260;CRZ1_ERM4;13812;14090;Y;280
16261;ERM4_BVE1;14090;13450;Y;220
16262;VASG1_ERMI2;15988;14096;Y;280
16264;ERMI2_ERM3;14096;14089;Y;450
16265;BVE2_ERMI2;13451;14096;Y;280
16268;OLV1_FRRS3;17308;17154;Y;460
16269;FRRS3_FRXI3;17154;17168;Y;290
16271;JMR_FRXI6;16735;17170;Y;390
16273;TLHA2_JMR;15869;16735;Y;680
16274;ROR1_JMR;15469;16735;Y;300
17371;MATR2_MGB2;14790;14837;Y;110
17375;MATR_MGB2;14788;14837;Y;180
17376;MGB2_HSA1;14837;14254;Y;380
17377;CNTM_CRT1;13670;13793;Y;640
17378;CRT1_BMAF1;13793;13336;Y;510
17388;SDP1_FZIN1;15612;17219;Y;810
17391;CMPT2_PT2;13640;15177;Y;410
17392;PT3_CMPT1;15178;13639;Y;300
17403;CPNH1_E109;13736;14010;Y;170
17404;E109_VAL1;14010;15976;Y;430
17412;LPDZ_BTLH2;14701;13436;Y;630
17413;BFM8_BL1;13287;13309;Y;330
17417;NAVE1_BL4;17256;13312;Y;270
17425;MRD_C24A3;14916;13469;Y;350
17426;LPDZ_BTLH6;14701;13440;Y;590
17427;BTLH6_SLZ1;13440;15644;Y;190
17428;SLZ3_DQL1;15646;13995;Y;230
17429;DQL1_BTLH1;13995;13435;Y;430
17430;BTLH6_SLZ2;13440;15645;Y;220
17436;LPDZ_BTLH5;14701;13439;Y;580
17439;DQL_BTLH2;13994;13436;Y;300
17445;TRBG2_LGAV3;15906;16327;Y;270
17462;MATM1_SMAT1;14783;15655;Y;690
17464;SR4_FBC2;15701;17031;Y;600
17466;TLHR2_AVTE1;15874;13228;Y;310
17467;AVTE1_ISEP1;13228;14342;Y;330
17468;IB3_ST3;14291;15756;Y;240
17469;ST3_IPO4;15756;14333;Y;490
17470;IPO5_ST4;14334;15757;Y;420
17471;ST4_IB2;15757;14290;Y;250
17478;SRHR_CARR2;15725;13497;Y;250
17487;RMT1_QBV1;15452;15215;Y;320
17240;RF1_SPC1;15378;15692;Y;290
17241;SPC1_PSL1;15692;15168;Y;230
17242;PSL1_SPC2;15168;15693;Y;200
17243;SPC3_PSL2;15694;15169;Y;210
17244;PSL2_SPC;15169;15691;Y;210
17245;ETRP1_PCID1;17002;17383;Y;250
17246;BPTL2_CPTL2;13348;13745;Y;250
17247;CPTL2_CMPT2;13745;13640;Y;260
17253;HSPH2_AZC2;14278;13232;Y;320
17254;AZC1_HSPH1;13231;14277;Y;250
17255;HSPH1_QSEC1;14277;15239;Y;500
17256;DNAP3_CRV1;13980;13806;Y;220
17269;HIPD_QTC1;14233;15249;Y;400
