ID;CODE;COLOR;DEPOTS;SCHEDULE_ID
3965400;3;9824917;0;12174011
3965401;6;13421772;0;12174011
3979747;1;9392285;0;12181204
3979788;1;14886251;0;12181217
3979789;2;14521461;0;12181217
3979790;3;16711202;0;12181217
3979800;1;16719310;0;12181224
3979801;2;16550316;0;12181224
3979812;1;9802124;0;12181228
3979813;2;16730476;0;12181228
3979814;3;16752777;0;12181228
3979815;4;15189655;0;12181228
3972153;5;16753475;0;12178514
3979816;5;10478271;0;12181228
3965405;2;9824917;0;12174012
3965406;3;8508114;0;12174012
3965407;4;11711217;0;12174012
3979842;1;10322362;0;12181241
3979843;2;16612462;0;12181241
3979844;1;10322362;0;12181242
3979845;2;16612462;0;12181242
3969598;3;7619272;0;12177791
3969599;4;14592648;0;12177791
3975993;2;15;0;12179967
3975994;4;16776960;0;12179967
3975995;5;8388863;0;12179967
3975996;6;16744448;0;12179967
3980282;1;16482045;0;12181567
3980283;2;891066;0;12181567
3981268;1;16147631;0;12182469
3965409;1;3102884;0;12174012
3973434;7;12964070;0;12179249
3973436;10;14572931;0;12179249
3981269;2;16612462;0;12182469
3981270;3;15788177;0;12182469
3973513;1;7885225;0;12179248
3973490;9;14407634;0;12179249
3973514;2;7453816;0;12179248
3973515;3;16733001;0;12179248
3973516;4;16764744;0;12179248
3981271;4;12968836;0;12182469
3975997;7;16711935;0;12179967
3975835;3;7920610;0;12179818
3975836;4;1889186;0;12179818
3975837;5;9075037;0;12179818
3976382;9;7885225;0;12180125
3976383;11;16443317;0;12180125
3981648;1;14060121;0;12182858
3981649;2;16722731;0;12182858
3981650;3;891066;0;12182858
3981651;4;4574882;0;12182858
3981652;5;16482045;0;12182858
3974363;4;10395358;0;12179429
3974364;5;13000390;0;12179429
3965637;5;11202769;0;12174055
3965638;6;13473141;0;12174055
3974365;1;15132194;0;12179429
3974366;2;14846602;0;12179429
3981653;6;7424803;0;12182858
3981654;7;16307560;0;12182858
3974367;3;255;0;12179429
3976384;12;7562941;0;12180125
3976385;13;16711202;0;12180125
3976386;14;13473141;0;12180125
3981655;8;4194432;0;12182858
3981656;9;65344;0;12182858
3975998;1;4227327;0;12179967
3975999;3;16751530;0;12179967
3976000;8;13252455;0;12179967
3981657;10;8454143;0;12182858
3981658;11;10658512;0;12182858
3981659;12;16711202;0;12182858
3981660;13;3911823;0;12182858
3976001;9;7885225;0;12179967
3976002;11;16443317;0;12179967
3976003;12;7562941;0;12179967
3976004;13;15788177;0;12179967
3976005;14;16525383;0;12179967
3976006;15;16739914;0;12179967
3976007;16;10661328;0;12179967
3976008;17;1668306;0;12179967
3976009;18;1540205;0;12179967
3976010;19;15526590;0;12179967
3976011;20;3295922;0;12179967
3976012;2;15;0;12179968
3976013;4;16776960;0;12179968
3976014;5;8388863;0;12179968
3976015;6;16744448;0;12179968
3976016;7;16711935;0;12179968
3975970;3;16666330;0;12179932
3976017;1;4227327;0;12179968
3966375;2;13320532;0;12174683
3966376;3;10145515;0;12174683
3975972;5;15526590;0;12179932
3976018;3;16751530;0;12179968
3976019;8;13252455;0;12179968
3975975;8;1879160;0;12179932
3966377;4;9802124;0;12174683
3966393;1;6125259;0;12174710
3966374;1;16604755;0;12174683
3976020;9;7885225;0;12179968
3976021;11;16443317;0;12179968
3976022;12;7562941;0;12179968
3958213;1;2845892;0;12166729
3958214;2;9392285;0;12166729
3958215;3;16730476;0;12166729
3958216;1;2845892;0;12166730
3958217;2;9392285;0;12166730
3958218;3;16730476;0;12166730
3974445;1;16745027;0;12179440
3974446;2;1540205;0;12179440
3974447;3;12344664;0;12179440
3974448;4;7798650;0;12179440
3974449;5;15702186;0;12179440
3958282;4;16482045;0;12166730
3958283;5;16612462;0;12166730
3958284;6;8890731;0;12166730
3964340;3;15605837;0;12173278
3964341;4;16443317;0;12173278
3964342;5;7619272;0;12173278
3974450;6;16574595;0;12179440
3960934;9;3295922;0;12170010
3960919;1;16722731;0;12170010
3960920;2;7619272;0;12170010
3960921;3;1540205;0;12170010
3960922;4;16751530;0;12170010
3960933;8;13485506;0;12170010
3960935;10;16753780;0;12170010
3961456;1;16525383;0;12170951
3976023;13;15788177;0;12179968
3976024;14;16525383;0;12179968
3961457;2;14060121;0;12170951
3961458;3;16728996;0;12170951
3961880;1;9075037;0;12171197
3961464;3;16764744;0;12170952
3982083;1;8444651;0;12182970
3982084;2;16760200;0;12182970
3982085;3;1879160;0;12182970
3982086;4;14886251;0;12182970
3982087;5;16753475;0;12182970
3982088;1;8444651;0;12182971
3982089;2;16760200;0;12182971
3982090;3;1879160;0;12182971
3982091;4;14886251;0;12182971
3982092;5;16753475;0;12182971
3982199;1;12600463;0;12183000
3982200;2;13485506;0;12183000
3982201;3;7855591;0;12183000
3982202;4;16774223;0;12183000
3982203;5;12964070;0;12183000
3982204;6;9392285;0;12183000
3982205;12;1879160;0;12183000
3982206;13;16752777;0;12183000
3961842;1;9075037;0;12171191
3961843;2;10658512;0;12171191
3982207;11;12236908;0;12183000
3982208;14;16604755;0;12183000
3982209;15;16760025;0;12183000
3982210;16;16777090;0;12183000
3982211;1;12600463;0;12183001
3982212;2;13485506;0;12183001
3982213;3;7855591;0;12183001
3982214;4;16774223;0;12183001
3982215;5;12964070;0;12183001
3982216;6;9392285;0;12183001
3982217;12;1879160;0;12183001
3982218;13;16752777;0;12183001
3982219;11;12236908;0;12183001
3982220;14;16604755;0;12183001
3982221;15;16760025;0;12183001
3982222;16;16777090;0;12183001
3982223;1;12600463;0;12183002
3982224;2;13485506;0;12183002
3982225;3;7855591;0;12183002
3982226;4;16774223;0;12183002
3982227;5;12964070;0;12183002
3982228;6;9392285;0;12183002
3982229;12;1879160;0;12183002
3982230;13;16752777;0;12183002
3982231;11;12236908;0;12183002
3982232;14;16604755;0;12183002
3982233;15;16760025;0;12183002
3982234;16;16777090;0;12183002
3982245;11;1668306;0;12183004
3982246;13;15189655;0;12183004
3982247;15;11202769;0;12183004
3982248;17;10322362;0;12183004
3982249;19;16666330;0;12183004
3982250;12;16612462;0;12183004
3959093;1;11579419;0;12167589
3959094;2;10263708;0;12167589
3959219;3;16722731;0;12167669
3959220;4;1409144;0;12167669
3959221;5;16774223;0;12167669
3959235;3;16764843;0;12167689
3959236;4;11068576;0;12167689
3982251;14;3295922;0;12183004
3959217;1;1668306;0;12167669
3959218;2;12964070;0;12167669
3982252;18;13473141;0;12183004
3961844;3;16711202;0;12171191
3959233;1;10840399;0;12167689
3959234;2;13485506;0;12167689
3982253;16;7229792;0;12183004
3982254;20;15116503;0;12183004
3982427;7;16777090;0;12183032
3982428;4;891066;0;12183032
3982429;5;15526590;0;12183032
3982430;6;10478271;0;12183032
3982431;1;16722731;0;12183032
3982432;2;16774223;0;12183032
3982433;3;3295922;0;12183032
3961847;4;12805317;0;12171191
3961848;5;6125259;0;12171191
3961881;2;10658512;0;12171197
3961882;3;16711202;0;12171197
3961883;4;12805317;0;12171197
3962662;4;16443317;0;12171868
3964242;3;8890731;0;12173254
3964243;4;10658512;0;12173254
3964244;5;7855591;0;12173254
3964393;1;16764843;0;12173285
3964240;1;16741688;0;12173254
3964395;3;11822925;0;12173285
3964396;4;16722731;0;12173285
3964397;5;16711202;0;12173285
3964398;6;16760200;0;12173285
3964399;7;7562941;0;12173285
3964241;2;16753780;0;12173254
3964338;1;12344664;0;12173278
3964339;2;16733001;0;12173278
3964394;2;6125259;0;12173285
3964400;8;12344664;0;12173285
3964403;1;11184714;0;12173369
3964404;2;11645361;0;12173369
3964405;3;255;0;12173369
3965012;1;9392285;0;12173813
3965013;2;16730320;0;12173813
3965014;3;7453816;0;12173813
3965015;4;16612462;0;12173813
3965016;5;16774223;0;12173813
3965017;6;16730476;0;12173813
3965018;7;3295922;0;12173813
3981824;1;16307560;0;12182906
3981825;2;4574882;0;12182906
3981826;3;12236908;0;12182906
3981827;4;14886251;0;12182906
3969591;1;16777062;0;12177790
3969592;2;16764744;0;12177790
3969593;3;14592648;0;12177790
3969893;1;16574595;0;12177955
3969894;2;16636781;0;12177955
3970280;1;16208788;0;12178144
3970281;2;9323909;0;12178144
3970282;3;14572931;0;12178144
3970283;4;13565725;0;12178144
3978371;3;1722486;0;12180754
3978372;4;16612462;0;12180754
3978373;5;15585692;0;12180754
3978374;6;11725917;0;12180754
3980018;5;32896;0;12181306
3977894;2;12968836;0;12180536
3977895;3;13320532;0;12180536
3977896;4;14060121;0;12180536
3977897;1;13477086;0;12180537
3970284;5;1139892;0;12178144
3977898;2;16722731;0;12180537
3977899;3;2845892;0;12180537
3977900;4;16733001;0;12180537
3970285;6;16545021;0;12178144
3970286;7;10145515;0;12178144
3970287;8;13320532;0;12178144
3970288;9;1889186;0;12178144
3970289;10;16525383;0;12178144
3970290;11;3911823;0;12178144
3970291;12;16482045;0;12178144
3970292;13;9075037;0;12178144
3970296;1;16574595;0;12178148
3970379;1;15702186;0;12178174
3970332;1;15;0;12178157
3970333;1;15;0;12178158
3970380;2;16628916;0;12178174
3970381;3;1615797;0;12178174
3977923;1;16728996;0;12180545
3977924;2;16525383;0;12180545
3970382;4;11725917;0;12178174
3970383;5;9392285;0;12178174
3977925;3;1889186;0;12180545
3977893;1;2845892;0;12180536
3970384;6;16739914;0;12178174
3970385;7;16147631;0;12178174
3970386;8;10840399;0;12178174
3980019;6;8421568;0;12181306
3970387;9;16525383;0;12178174
3970388;10;3193487;0;12178174
3982469;1;10658512;0;12183052
3982470;2;15715768;0;12183052
3982471;3;8444651;0;12183052
3982472;4;12600463;0;12183052
3982473;5;14521461;0;12183052
3982474;6;7229792;0;12183052
3982475;7;16752777;0;12183052
3982476;8;15702186;0;12183052
3982477;9;16774223;0;12183052
3982478;10;10478271;0;12183052
3982479;11;16542853;0;12183052
3978369;1;13477086;0;12180754
3978370;2;7920610;0;12180754
3982480;12;16561365;0;12183052
3979532;1;16760200;0;12181133
3979533;2;7920610;0;12181133
3979534;3;16733001;0;12181133
3979535;4;14886251;0;12181133
3979536;5;2084555;0;12181133
3979537;6;16525383;0;12181133
3979538;7;16777062;0;12181133
3982481;13;16307560;0;12183052
3982482;14;1409144;0;12183052
3982483;15;16764843;0;12183052
3982484;16;6125259;0;12183052
3982485;17;15367773;0;12183052
3968739;1;6125259;0;12177298
3968740;2;16739914;0;12177298
3968741;3;14407634;0;12177298
3968742;4;2084555;0;12177298
3968743;5;16730320;0;12177298
3968744;6;7920610;0;12177298
3968753;2;15;0;12177309
3968754;4;16776960;0;12177309
3968755;5;8388863;0;12177309
3968756;6;16744448;0;12177309
3968757;7;16711935;0;12177309
3968758;1;4227327;0;12177309
3968759;3;16751530;0;12177309
3968760;8;13252455;0;12177309
3968874;2;15;0;12177429
3968875;4;16776960;0;12177429
3968876;5;8388863;0;12177429
3968877;6;16744448;0;12177429
3968878;7;16711935;0;12177429
3968879;1;4227327;0;12177429
3968880;3;16751530;0;12177429
3968881;8;13252455;0;12177429
3968882;9;7885225;0;12177429
3968883;2;15;0;12177430
3968884;4;16776960;0;12177430
3968885;5;8388863;0;12177430
3968886;6;16744448;0;12177430
3968887;7;16711935;0;12177430
3968888;1;4227327;0;12177430
3968890;8;13252455;0;12177430
3968891;9;7885225;0;12177430
3968892;2;15;0;12177431
3968893;4;16776960;0;12177431
3968894;5;8388863;0;12177431
3968895;6;16744448;0;12177431
3968873;9;7885225;0;12177309
3970389;11;10322362;0;12178174
3968896;7;16711935;0;12177431
3968897;1;4227327;0;12177431
3968898;8;13252455;0;12177431
3968899;9;7885225;0;12177431
3970390;12;15585692;0;12178174
3970391;13;16728996;0;12178174
3970413;1;1668306;0;12178189
3970414;2;12600463;0;12178189
3970415;3;16561365;0;12178189
3970416;4;16744265;0;12178189
3970417;5;16739914;0;12178189
3970418;6;7855591;0;12178189
3970419;7;11581382;0;12178189
3970420;8;13473141;0;12178189
3970421;9;15189655;0;12178189
3970422;10;16570741;0;12178189
3970423;11;12964070;0;12178189
3970424;12;7562941;0;12178189
3970425;13;16777090;0;12178189
3970426;14;15367773;0;12178189
3970601;1;11725917;0;12178228
3970602;2;1615797;0;12178228
3970603;3;16711202;0;12178228
3970604;4;12344664;0;12178228
3970605;5;2845892;0;12178228
3970606;6;14572931;0;12178228
3970607;7;1409144;0;12178228
3970608;8;9075037;0;12178228
3970609;9;13477086;0;12178228
3970610;10;16744265;0;12178228
3970611;11;10658512;0;12178228
3970628;1;11822925;0;12178234
3970629;2;1668306;0;12178234
3970630;1;13473141;0;12178235
3970631;2;12600463;0;12178235
3970773;1;15;0;12178265
3970774;2;255;0;12178265
3971488;3;15367773;0;12178587
3971543;2;15;0;12178627
3971544;4;16776960;0;12178627
3971545;5;8388863;0;12178627
3971546;6;16744448;0;12178627
3971486;1;16774223;0;12178587
3971487;2;10453360;0;12178587
3971547;7;16711935;0;12178627
3971548;1;4227327;0;12178627
3971549;3;16751530;0;12178627
3971550;8;13252455;0;12178627
3971551;9;7885225;0;12178627
3971580;4;14572931;0;12178196
3971907;2;16753780;0;12178689
3971908;3;16764744;0;12178689
3971909;4;14572931;0;12178689
3971910;5;9323909;0;12178689
3970184;11;3295922;0;12178118
3970207;1;10938534;0;12178124
3978279;2;12236908;0;12180661
3978434;1;16730476;0;12180777
3978435;2;16774223;0;12180777
3978436;3;13395558;0;12180777
3978437;4;1540205;0;12180777
3978438;5;16744265;0;12180777
3983251;1;572090;0;12183376
3983252;2;16711680;0;12183376
3983256;2;8405056;0;12183377
3980836;1;16711202;0;12182134
3980837;2;15605837;0;12182134
3979973;1;16719310;0;12181179
3979974;2;1139892;0;12181179
3979975;3;16744512;0;12181179
3979976;4;16711680;0;12181179
3979977;5;10658512;0;12181179
3979209;1;1540205;0;12181037
3979210;2;1879160;0;12181037
3979211;3;10145515;0;12181037
3979212;4;9935530;0;12181037
3979213;5;14060121;0;12181037
3979214;6;16760200;0;12181037
3979215;10;16730320;0;12181037
3979216;11;11725917;0;12181037
3979217;12;8421568;0;12181037
3979218;13;7619272;0;12181037
3979219;14;65280;0;12181037
3979220;15;8388736;0;12181037
3979221;16;65535;0;12181037
3979222;17;16777088;0;12181037
3979223;18;16744448;0;12181037
3979224;19;16711935;0;12181037
3979978;6;15702186;0;12181179
3979979;7;3193487;0;12181179
3979980;8;32768;0;12181179
3980838;3;2845892;0;12182134
3980839;4;16756290;0;12182134
3970208;2;12895469;0;12178124
3970209;3;4227327;0;12178124
3972127;1;16570741;0;12178802
3970469;1;12968836;0;12178196
3970470;2;11068576;0;12178196
3970471;3;16307560;0;12178196
3970472;5;15720141;0;12178196
3970473;6;2061822;0;12178196
3970474;7;891066;0;12178196
3972128;2;7453816;0;12178802
3971463;1;1879160;0;12178585
3971464;2;16525383;0;12178585
3971465;3;16756290;0;12178585
3971466;4;12805317;0;12178585
3972193;4;13421772;0;12178882
3972194;1;11711217;0;12178882
3972195;2;16236279;0;12178882
3972196;3;16436428;0;12178882
3972321;1;16756290;0;12178930
3972323;3;3295922;0;12178930
3972322;2;1668306;0;12178930
3971093;1;11822925;0;12178349
3971094;2;12968836;0;12178349
3970765;1;16561365;0;12178263
3970766;2;15715768;0;12178263
3972324;4;16777090;0;12178930
3972325;5;13473141;0;12178930
3972338;1;7920610;0;12178932
3972339;2;16764843;0;12178932
3971263;1;7885225;0;12178506
3971264;2;9802124;0;12178506
3972340;3;10840399;0;12178932
3972341;4;16733001;0;12178932
3972342;5;15452127;0;12178932
3972343;6;14501010;0;12178932
3972401;1;16224167;0;12178952
3972402;2;10658512;0;12178952
3972403;3;7562941;0;12178952
3972404;4;9323909;0;12178952
3972405;5;1668306;0;12178952
3972406;6;16774223;0;12178952
3972407;7;13252455;0;12178952
3972408;8;14521461;0;12178952
3972409;9;10840399;0;12178952
3972483;1;16774223;0;12178976
3972484;2;9075037;0;12178976
3972485;3;10661328;0;12178976
3972486;4;1879160;0;12178976
3972487;5;16147631;0;12178976
3972488;6;12344664;0;12178976
3972489;7;9392285;0;12178976
3972490;8;7229792;0;12178976
3972491;9;16751530;0;12178976
3972492;10;14592648;0;12178976
3972493;11;16744265;0;12178976
3972571;1;9802124;0;12178988
3972572;2;16542853;0;12178988
3972573;3;16777062;0;12178988
3972574;4;1409144;0;12178988
3972575;5;9392285;0;12178988
3972576;6;16730320;0;12178988
3972577;7;13252455;0;12178988
3972602;1;16777090;0;12178993
3972651;1;13816463;0;12179000
3972603;2;15715768;0;12178993
3972604;3;16730476;0;12178993
3972605;4;16753475;0;12178993
3972606;5;9392285;0;12178993
3972607;6;16636341;0;12178993
3972652;2;16224167;0;12179000
3972758;1;2061822;0;12179046
3972759;2;11581382;0;12179046
3972760;3;14521461;0;12179046
3972761;4;2845892;0;12179046
3972762;5;10478271;0;12179046
3972938;1;16760200;0;12179128
3973119;8;16753475;0;12179181
3973170;1;15189655;0;12179190
3973171;2;15605837;0;12179190
3973172;3;16753780;0;12179190
3973173;4;12600463;0;12179190
3972939;2;7424803;0;12179128
3972940;3;15605837;0;12179128
3972941;4;2845892;0;12179128
3972942;5;1944790;0;12179128
3972943;6;1889186;0;12179128
3973174;5;2061822;0;12179190
3973209;3;16756290;0;12179194
3973207;1;15585692;0;12179194
3973208;2;12964070;0;12179194
3973210;4;13395558;0;12179194
3973211;5;2845892;0;12179194
3973212;6;10453360;0;12179194
3973213;7;16774223;0;12179194
3973382;7;15702186;0;12179245
3973383;8;13473141;0;12179245
3973380;5;16666330;0;12179245
3973381;6;16426860;0;12179245
3973384;9;13320532;0;12179245
3973385;10;1879160;0;12179245
3973411;3;10840399;0;12179249
3973412;4;7562941;0;12179249
3973413;5;13565725;0;12179249
3973414;6;14886251;0;12179249
3973416;8;16604755;0;12179249
3973409;1;1944790;0;12179249
3973410;2;16636341;0;12179249
3973642;1;1409144;0;12179275
3973643;2;4574882;0;12179275
3973644;3;1139892;0;12179275
3973645;4;12964070;0;12179275
3973646;5;3295922;0;12179275
3973911;1;16426860;0;12179313
3973912;2;16525383;0;12179313
3973913;3;16711202;0;12179313
3973914;4;7188097;0;12179313
3973915;5;12929932;0;12179313
3973916;6;12805317;0;12179313
3973917;7;1722486;0;12179313
3978341;3;16764744;0;12180726
3978733;1;16482045;0;12180888
3978734;2;13485506;0;12180888
3978807;1;16574595;0;12180907
3978808;1;16574595;0;12180908
3978897;2;15;0;12180941
3978898;4;16776960;0;12180941
3978899;5;8388863;0;12180941
3978900;6;16744448;0;12180941
3982408;1;12236908;0;12183027
3982409;2;12805317;0;12183027
3982410;3;14501010;0;12183027
3982411;4;255;0;12183027
3982412;5;65280;0;12183027
3978901;7;16711935;0;12180941
3978902;1;4227327;0;12180941
3970294;1;16574595;0;12178146
3970295;1;16574595;0;12178147
3970428;1;11822925;0;12178191
3970429;2;13477086;0;12178191
3970430;3;14060121;0;12178191
3970431;4;10478271;0;12178191
3970432;5;16730476;0;12178191
3970433;6;8444651;0;12178191
3970434;7;12236908;0;12178191
3970435;8;7920610;0;12178191
3978234;2;14060121;0;12180643
3978903;3;16751530;0;12180941
3978904;8;13252455;0;12180941
3978905;9;7885225;0;12180941
3978906;11;16443317;0;12180941
3978907;12;7562941;0;12180941
3978908;13;16711202;0;12180941
3978909;14;13473141;0;12180941
3978910;15;2084555;0;12180941
3979647;1;15605837;0;12181170
3979648;2;16744265;0;12181170
3982413;6;16711680;0;12183027
3982414;7;3911823;0;12183027
3982596;1;16756290;0;12183101
3982597;2;16733001;0;12183101
3982598;3;2061822;0;12183101
3982599;4;7229792;0;12183101
3982600;5;13477086;0;12183101
3982601;6;1879160;0;12183101
3982602;7;15367773;0;12183101
3982657;15;16612462;0;12183112
3982651;1;16722731;0;12183112
3982652;2;7619272;0;12183112
3982653;3;1540205;0;12183112
3982654;4;16751530;0;12183112
3982656;14;13252455;0;12183112
3983159;1;14501010;0;12183342
3983160;2;3295922;0;12183342
3983786;2;14521461;0;12183603
3983787;1;2845892;0;12183603
3983788;4;10322362;0;12183603
3983789;3;16719310;0;12183603
3970436;9;16751530;0;12178191
3970437;10;16208788;0;12178191
3970438;11;15605837;0;12178191
3970439;12;9075037;0;12178191
3972713;1;13477086;0;12179023
3972714;2;16722731;0;12179023
3972715;3;2845892;0;12179023
3972716;4;16733001;0;12179023
3972736;1;16443317;0;12179038
3972737;2;4574882;0;12179038
3972738;3;14886251;0;12179038
3972033;1;15788177;0;12178760
3972739;4;15715768;0;12179038
3972740;5;14592648;0;12179038
3972741;6;16570741;0;12179038
3972035;3;16666330;0;12178760
3972036;4;16756290;0;12178760
3972742;7;7798650;0;12179038
3972445;2;16760200;0;12178961
3972743;8;15367773;0;12179038
3972447;1;16525383;0;12178961
3972744;9;12968836;0;12179038
3972449;3;16728996;0;12178961
3972745;10;9596590;0;12179038
3972880;1;13121626;0;12179068
3972881;2;2845892;0;12179068
3972882;3;7562941;0;12179068
3972034;2;16525383;0;12178760
3973831;10;13565725;0;12179301
3973832;11;16307560;0;12179301
3973957;8;16542853;0;12179313
3973958;9;6724044;0;12179313
3973959;10;11331054;0;12179313
3973960;11;7619272;0;12179313
3974081;1;11331054;0;12179331
3974082;2;11581382;0;12179331
3974083;3;7229792;0;12179331
3974084;4;16542853;0;12179331
3974085;5;16636781;0;12179331
3974086;6;13121626;0;12179331
3974087;7;15452127;0;12179331
3974088;8;16574595;0;12179331
3974089;9;16426860;0;12179331
3974505;1;11822925;0;12179454
3977086;2;15;0;12180427
3977087;4;16776960;0;12180427
3977088;5;8388863;0;12180427
3977089;6;16744448;0;12180427
3977090;7;16711935;0;12180427
3977091;1;4227327;0;12180427
3977092;3;16751530;0;12180427
3970758;1;15715768;0;12178262
3970759;2;16741688;0;12178262
3970760;3;16570741;0;12178262
3970761;4;9075037;0;12178262
3970762;5;10478271;0;12178262
3972129;1;16570741;0;12178823
3970702;1;13158600;0;12178254
3970703;2;6533115;0;12178254
3972130;2;7453816;0;12178823
3970782;1;16745027;0;12178272
3970783;2;16774223;0;12178272
3977093;8;13252455;0;12180427
3977094;9;7885225;0;12180427
3977095;11;16443317;0;12180427
3977096;12;7562941;0;12180427
3977097;13;16711202;0;12180427
3977098;14;13473141;0;12180427
3977099;15;2084555;0;12180427
3978399;1;1878473;0;12180767
3978400;2;7619272;0;12180767
3978349;1;13121626;0;12180735
3978350;2;14572931;0;12180735
3978401;3;16774223;0;12180767
3978402;4;14501010;0;12180767
3978403;5;16525383;0;12180767
3978404;6;3911823;0;12180767
3970253;1;15605837;0;12178134
3970254;2;16744265;0;12178134
3970255;3;16426860;0;12178134
3971575;1;13027014;0;12178631
3971576;2;15395447;0;12178631
3971577;3;13866195;0;12178631
3971166;1;1615797;0;12178411
3971167;2;11331054;0;12178411
3971168;3;13477086;0;12178411
3971169;4;11581382;0;12178411
3978405;7;2061822;0;12180767
3978406;8;10478271;0;12180767
3978407;9;16760025;0;12180767
3971969;1;16741688;0;12178702
3971970;2;16666330;0;12178702
3971971;3;7453816;0;12178702
3971972;4;16711202;0;12178702
3978763;1;16574595;0;12180900
3979518;1;9596590;0;12181108
3979519;2;16208788;0;12181108
3979520;3;15367773;0;12181108
3980024;1;16482045;0;12181314
3979092;1;9596590;0;12181020
3972785;1;7229792;0;12179050
3972786;2;16755404;0;12179050
3972787;3;16542853;0;12179050
3972788;4;2061822;0;12179050
3972789;5;8890731;0;12179050
3972935;3;7562941;0;12179147
3972933;1;7885225;0;12179147
3972934;2;16542853;0;12179147
3972936;4;16764744;0;12179147
3972990;1;16711202;0;12179162
3972991;2;3911823;0;12179162
3972992;3;13485506;0;12179162
3972993;4;1722486;0;12179162
3972994;5;16760200;0;12179162
3983433;1;1722486;0;12183425
3983434;2;14060121;0;12183425
3983435;3;16722731;0;12183425
3983436;4;1615797;0;12183425
3983437;5;16730320;0;12183425
3979093;2;1879160;0;12181020
3979094;3;1668306;0;12181020
3979095;4;12929932;0;12181020
3979096;5;14886251;0;12181020
3979097;6;16711202;0;12181020
3979195;1;11184714;0;12181036
3979196;2;11645361;0;12181036
3980209;2;11711217;0;12181539
3980210;3;16236279;0;12181539
3973206;8;12600463;0;12179193
3973227;1;13477086;0;12179198
3980211;4;16436428;0;12181539
3980212;5;9824917;0;12181539
3980213;6;8508114;0;12181539
3973228;2;13485506;0;12179198
3973229;3;7424803;0;12179198
3968393;1;11581382;0;12176809
3968394;2;14886251;0;12176809
3968395;3;7619272;0;12176809
3973230;4;1139892;0;12179198
3973231;1;10658512;0;12179199
3973232;2;10453360;0;12179199
3973233;3;1878473;0;12179199
3973234;4;3295922;0;12179199
3973235;5;2084555;0;12179199
3973236;6;16764744;0;12179199
3973247;4;14501010;0;12179201
3973244;1;13320532;0;12179201
3973245;2;15452127;0;12179201
3973246;3;13121626;0;12179201
3956152;1;10145515;0;12164055
3945918;1;11579642;0;12154323
3980223;1;2084555;0;12181541
3980224;2;10840399;0;12181541
3980225;3;16760200;0;12181541
3980226;4;7424803;0;12181541
3980227;5;16636341;0;12181541
3980228;6;13453900;0;12181541
3980229;7;7855591;0;12181541
3973294;4;16542853;0;12179208
3973295;5;16636781;0;12179208
3958401;1;16739914;0;12166970
3956157;1;15;0;12164085
3980230;8;16739914;0;12181541
3980231;9;16550316;0;12181541
3958402;2;2061822;0;12166970
3955856;1;10592673;0;12163869
3980232;10;12600463;0;12181541
3980233;11;14572931;0;12181541
3980234;12;16764744;0;12181541
3980235;13;8444651;0;12181541
3955857;2;15585692;0;12163869
3980236;1;16711202;0;12181542
3973296;6;13121626;0;12179208
3973297;7;15452127;0;12179208
3973298;8;16574595;0;12179208
3973299;9;16426860;0;12179208
3980237;2;14060121;0;12181542
3980238;3;15585692;0;12181542
3973291;1;11331054;0;12179208
3973292;2;11581382;0;12179208
3980239;4;1540205;0;12181542
3980240;5;14592648;0;12181542
3980241;6;14886251;0;12181542
3980242;7;8444651;0;12181542
3980243;8;1139892;0;12181542
3980244;9;15702186;0;12181542
3980245;10;10658512;0;12181542
3973293;3;7229792;0;12179208
3980246;11;7920610;0;12181542
3980247;12;13473141;0;12181542
3980248;1;7920610;0;12181543
3980249;2;16764843;0;12181543
3980250;3;10840399;0;12181543
3980251;4;16733001;0;12181543
3980252;5;15452127;0;12181543
3980253;6;14501010;0;12181543
3982537;2;8405056;0;12183056
3945818;1;11184714;0;12154143
3945819;2;11645361;0;12154143
3945820;3;255;0;12154143
3977345;1;10322362;0;12180454
3977346;2;8890731;0;12180454
3955700;3;16764843;0;12163623
3977347;3;13320532;0;12180454
3977348;4;16570741;0;12180454
3977349;5;16604755;0;12180454
3977350;6;11725917;0;12180454
1939237;4;11463342;0;6039345
1939239;8;11908533;0;6039345
1939241;1;16448186;0;6039347
1939243;5;7973852;0;6039347
1939245;2;15912946;0;6039347
1939247;6;4639691;0;6039347
1939249;7;16440797;0;6039347
1939251;3;8684773;0;6039347
1939253;4;11463342;0;6039347
1939255;8;11908533;0;6039347
1939283;3;5605307;0;6039351
1939285;4;16564732;0;6039351
1939287;8;7916920;0;6039351
1939289;1;4970059;0;6039353
1939291;5;5419184;0;6039353
1939293;6;15896720;0;6039353
1939295;2;14277081;0;6039353
1939297;7;12632302;0;6039353
1939299;3;5605307;0;6039353
1939301;4;16564732;0;6039353
1939303;8;7916920;0;6039353
3971421;4;16753780;0;12178548
3971422;5;16764843;0;12178548
3971423;6;12236908;0;12178548
3971424;7;14060121;0;12178548
3971425;8;16719310;0;12178548
3971426;9;1722486;0;12178548
3972118;4;12805317;0;12178338
3972119;5;3295922;0;12178338
3955701;4;10322362;0;12163623
3982486;1;7229792;0;12183054
3982487;2;11581382;0;12183054
3982488;3;1879160;0;12183054
3977674;1;16764744;0;12180496
3955718;1;16760025;0;12163643
3981689;3;16730476;0;12182879
3977351;7;15702186;0;12180454
3977352;8;16612462;0;12180454
3972120;6;13477086;0;12178338
3971418;1;16755404;0;12178548
3971419;2;13320532;0;12178548
