ID;NAME;SHORT_NAME;LATITUDE;LONGITUDE;LABEL_POS;VISIBLE;ACTIVE;CODE
13794;CARTES;CARTES;41,16147;-8,572768;T;Y;Y;CRT2
15167;PEDRAS SALGADAS;PEDRAS SALGADAS;41,15921;-8,569549;T;Y;Y;PSG1
13747;CERCO DO PORTO;CERCO DO PORTO;41,16048;-8,570159;T;Y;Y;CPTO1
17398;PR. DA CORUJEIRA;PR. DA CORUJEIRA;41,15831;-8,578536;T;Y;Y;PCRJ2
14306;IGREJA DE ALFENA;IGREJA DE ALFENA;41,23655;-8,525851;T;Y;Y;IGRA1
14307;IGREJA DE ALFENA;IGREJA DE ALFENA;41,23669;-8,525992;T;Y;Y;IGRA2
13038;ALFENA;ALFENA;41,24015;-8,525484;T;Y;Y;ALFN1
13039;ALFENA;ALFENA;41,24104;-8,52668;T;Y;Y;ALFN2
13040;ALFENA;ALFENA;41,24095;-8,527105;T;Y;Y;ALFN3
12881;ALAMEDA DAS ANTAS;ALAMEDA DAS ANTAS;41,16363;-8,588893;T;Y;Y;AANT3
12882;ALAMEDA DAS ANTAS;ALAMEDA DAS ANTAS;41,16411;-8,588594;T;Y;Y;AANT4
13954;DOLCE VITA;DOLCE VITA;41,16271;-8,586027;T;Y;Y;DCVT1
13955;DOLCE VITA;DOLCE VITA;41,16319;-8,585772;T;Y;Y;DCVT2
14033;ESTÁDIO DO DRAGÃO;ESTÁDIO DO DRAGÃO;41,16024;-8,583639;T;Y;Y;EDRG1
14034;ESTÁDIO DO DRAGÃO;ESTÁDIO DO DRAGÃO;41,161;-8,581997;T;Y;Y;EDRG2
17397;PR. DA CORUJEIRA;PR. DA CORUJEIRA;41,15659;-8,579883;T;Y;Y;PCRJ1
17176;FERREIRA SANTOS;FERREIRA SANTOS;41,15645;-8,578085;T;Y;Y;FSNT1
13260;BOAVISTA C. MÚSICA;BOAVISTA C. MÚSICA;41,15892;-8,629543;T;Y;Y;BCM1
12902;AV. DO BESSA;AV. DO BESSA;41,16549;-8,644332;T;Y;Y;ABSS1
12903;AV. DO BESSA;AV. DO BESSA;41,16536;-8,644525;T;Y;Y;ABSS2
14828;MERC. FERR. BORGES;MERC. FERR. BORGES;41,14232;-8,614386;T;Y;Y;MFB1
14829;MERC. FERR. BORGES;MERC. FERR. BORGES;41,14227;-8,614221;T;Y;Y;MFB2
13487;R.CALDEIREIROS;R.CALDEIREIROS;41,14498;-8,61415;T;Y;Y;CALD
16378;LOIOS;LOIOS;41,1449;-8,612502;T;Y;Y;LOI
17071;R.FLORES;R.FLORES;41,14385;-8,614001;T;Y;Y;FLOR
15573;SÉ CATEDRAL;SÉ CATEDRAL;41,14403;-8,610982;T;Y;Y;SCAT
15296;R.BAINHARIA;R.BAINHARIA;41,14341;-8,611686;T;Y;Y;RBHN
14310;IGREJA DOS GRILOS;IGREJA DOS GRILOS;41,1428;-8,613811;T;Y;Y;IGRL
17364;PALÁCIO DA BOLSA;PALÁCIO DA BOLSA;41,14281;-8,615587;T;Y;Y;PBLS
15924;S.JOÃO NOVO;S.JOÃO NOVO;41,14258;-8,616898;T;Y;Y;TSJN
15568;S.BENTO DA VITÓRIA;S.BENTO DA VITÓRIA;41,14362;-8,617237;T;Y;Y;SBVT
12631;RUA DA CAL;RUA DA CAL;41,20838;-8,643232;T;Y;Y;1CAL2
12630;RUA DA CAL;RUA DA CAL;41,20833;-8,642888;T;Y;Y;1CAL1
15338;R. CERCO DO PORTO;R. CERCO DO PORTO;41,16432;-8,567281;T;Y;Y;RCP1
15339;R. CERCO DO PORTO;R. CERCO DO PORTO;41,16435;-8,567075;T;Y;Y;RCP2
16109;ZONA INDUSTRIAL;ZONA INDUSTRIAL;41,20256;-8,608716;T;Y;Y;ZOID1
16110;ZONA INDUSTRIAL;ZONA INDUSTRIAL;41,20296;-8,608824;T;Y;Y;ZOID2
15677;SOARES CORREIA;SOARES CORREIA;41,16675;-8,63005;T;Y;Y;SOCR
15241;QUARTEL SRR. PILAR;QUARTEL SRR. PILAR;41,13733;-8,605914;T;Y;Y;QSPL1
15242;QUARTEL SRR. PILAR;QUARTEL SRR. PILAR;41,13713;-8,605966;T;Y;Y;QSPL2
15507;RESTAURAÇÃO;RESTAURAÇÃO;41,14553;-8,625484;T;Y;Y;RST4
15506;RESTAURAÇÃO;RESTAURAÇÃO;41,14538;-8,625326;T;Y;Y;RST3
14084;ENTRE QUINTAS;ENTRE QUINTAS;41,1453;-8,627977;T;Y;Y;EQ4
14083;ENTRE QUINTAS;ENTRE QUINTAS;41,14515;-8,6278;T;Y;Y;EQ3
14960;MONTEDOURO;MONTEDOURO;41,22472;-8,705026;T;Y;Y;MTD
13811;CRUZEIRO;CRUZEIRO;41,22461;-8,703447;T;Y;Y;CRZ
15203;PADRE TEIXEIRA MELO;PADRE TEIXEIRA MELO;41,24915;-8,719078;T;Y;Y;PTML2
15852;TENENTE FRANCISCO SILVA;TENENTE FRANCISCO SILVA;41,25205;-8,719412;T;Y;Y;TFS1
15853;TENENTE FRANCISCO SILVA;TENENTE FRANCISCO SILVA;41,2514;-8,719316;T;Y;Y;TFS2
12928;ALBERTO O CANTADOR;ALBERTO O CANTADOR;41,09763;-8,635046;T;Y;Y;ACNT1
12929;ALBERTO O CANTADOR;ALBERTO O CANTADOR;41,09771;-8,634943;T;Y;Y;ACNT2
15941;TV.AUGUSTO SIMÕES;TV.AUGUSTO SIMÕES;41,22696;-8,616782;T;Y;Y;TVAS1
13521;CAMILO C. BRANCO;CAMILO C. BRANCO;41,20872;-8,613483;T;Y;Y;CCB
15139;PAULO RANITO;PAULO RANITO;41,20795;-8,613816;T;Y;Y;PRNT
14313;IGREJA RIO TINTO 1;IGREJA RIO TINTO 1;41,17867;-8,558979;T;Y;Y;IGRT1
17202;FONTES;FONTES;41,13212;-8,656873;T;Y;Y;FTS1
15577;SPORT CLUBE CANIDELO;SPORT CLUBE CANIDELO;41,13022;-8,645674;T;Y;Y;SCC2
13148;ARRÁBIDASHOPPING;ARRÁBIDASHOPPING;41,13918;-8,635713;T;Y;Y;ARRB2
15973;URB. VILA D ESTE;URB. VILA D ESTE;41,09698;-8,588009;T;Y;Y;UVDE2
13723;COVINA;COVINA;41,21024;-8,530179;T;Y;Y;COVN1
13523;CAMILO C. BRANCO;CAMILO C. BRANCO;41,13849;-8,633678;T;Y;Y;CCB2
14059;EGAS MONIZ;EGAS MONIZ;41,10773;-8,593982;T;Y;Y;EMZ1
17246;MONTE DA VIRGEM;MONTE DA VIRGEM;41,10396;-8,5895;T;Y;Y;MV1
13763;CENTRO R.DEF.LAVRA;CENTRO R.DEF.LAVRA;41,23365;-8,720693;T;Y;Y;CRDL2
17288;NUNO TRISTÃO;NUNO TRISTÃO;41,09186;-8,653626;T;Y;Y;NTRT1
13510;CABEDA;CABEDA;41,2234;-8,532648;T;Y;Y;CBD1
15561;SEMINÁRIO BOM PASTOR;SEMINÁRIO BOM PASTOR;41,20457;-8,540824;T;Y;Y;SBP2
14264;H.S.JOÃO;H.S.JOÃO;41,18336;-8,602733;T;Y;Y;HSJ2
15724;SRA. HORA (HIPER);SRA. HORA (HIPER);41,18138;-8,659261;T;Y;Y;SRHH2
12845;4 CAMINHOS;4 CAMINHOS;41,20607;-8,528955;T;Y;Y;4CAM3
15026;PALMILHEIRA;PALMILHEIRA;41,20521;-8,555693;T;Y;Y;PML2
17478;PEDRO HISPANO;PEDRO HISPANO;41,22824;-8,562845;T;Y;Y;PHIP1
15421;R. IGREJA;R. IGREJA;41,22021;-8,557611;T;Y;Y;RIGR1
16339;L.GO MONTINHO;L.GO MONTINHO;41,13498;-8,630481;T;Y;Y;LGM1
12995;ALEX. HERCULANO;ALEX. HERCULANO;41,13568;-8,632417;T;Y;Y;AH
12989;AGRO;AGRO;41,136;-8,625641;T;Y;Y;AGRO2
15295;RIBEIRINHAS;RIBEIRINHAS;41,10334;-8,580377;T;Y;Y;RBH2
15972;URB. VILA D ESTE;URB. VILA D ESTE;41,09718;-8,588732;T;Y;Y;UVDE1
15467;ROCHEDO;ROCHEDO;41,22034;-8,712234;T;Y;Y;ROCH1
17216;FONTÃO;FONTÃO;41,25701;-8,723231;T;Y;Y;FUNT2
15420;R.GUARDA;R.GUARDA;41,22234;-8,704916;T;Y;Y;RGUA2
16065;VILAR;VILAR;41,23222;-8,544905;T;Y;Y;VLR2
12843;4 CAMINHOS;4 CAMINHOS;41,20591;-8,529438;T;Y;Y;4CAM1
15978;VALONGO (CENTRO);VALONGO (CENTRO);41,19013;-8,497781;T;Y;Y;VALC2
15430;RIO LEÇA;RIO LEÇA;41,22441;-8,555778;T;Y;Y;RLC2
13025;ALFENA;ALFENA;41,24073;-8,525651;T;Y;Y;ALF
13068;ALEX. HERCULANO;ALEX. HERCULANO;41,24267;-8,523759;T;Y;Y;ALXH2
13566;CALOUST GULBENKIAN;CALOUST GULBENKIAN;41,21053;-8,562643;T;Y;Y;CGK2
14375;JOÃO DE DEUS;JOÃO DE DEUS;41,20938;-8,555567;T;Y;Y;JDEU3
15981;VILAR DE ANDORINHO;VILAR DE ANDORINHO;41,10437;-8,573049;T;Y;Y;VAND1
13679;COIMBRÕES;COIMBRÕES;41,12424;-8,631516;T;Y;Y;COB3
15520;R. TENENTE VALADIM;R. TENENTE VALADIM;41,12971;-8,636986;T;Y;Y;RTV2
12824;28 DE JANEIRO;28 DE JANEIRO;41,13671;-8,63306;T;Y;Y;28J2
13090;ANGOLA;ANGOLA;41,12247;-8,605947;T;Y;Y;ANG
14014;ESC. EB 2/3 S REIS;ESC. EB 2/3 S REIS;41,11092;-8,598614;T;Y;Y;EBSR1
16379;LÓIOS;LÓIOS;41,14584;-8,61234;T;Y;Y;LOI1
13629;CARMO;CARMO;41,14733;-8,616848;T;Y;Y;CMO1
15285;R. DA ALEGRIA;R. DA ALEGRIA;41,15953;-8,601784;T;Y;Y;RALG
13471;CAMPO 24 DE AGOSTO;CAMPO 24 DE AGOSTO;41,14892;-8,597651;T;Y;Y;C24A5
14301;IGREJA DA FOZ;IGREJA DA FOZ;41,14841;-8,669863;T;Y;Y;IFOZ2
12977;AGRAMONTE;AGRAMONTE;41,15877;-8,633756;T;Y;Y;AGM1
15593;S. CRISPIM;S. CRISPIM;41,16027;-8,592451;T;Y;Y;SCRP6
13041;ALAMEDA;ALAMEDA;41,14175;-8,599078;T;Y;Y;ALM1
17496;PINHEIRO MANSO;PINHEIRO MANSO;41,16183;-8,652022;T;Y;Y;PINM1
14365;JARDIM BOTÂNICO;JARDIM BOTÂNICO;41,15429;-8,643447;T;Y;Y;JB2
12864;AV.ALIADOS;AV.ALIADOS;41,14864;-8,611407;T;Y;Y;AAL1
14805;MERCADO DO BOLHÃO;MERCADO DO BOLHÃO;41,14963;-8,607546;T;Y;Y;MCBL
12869;AV. ALIADOS;AV. ALIADOS;41,1488;-8,610471;T;Y;Y;AAL2
15588;S. CRISPIM;S. CRISPIM;41,16065;-8,593847;T;Y;Y;SCR1
14185;GRACIOSA;GRACIOSA;41,16292;-8,627516;T;Y;Y;GRC1
17158;FREIXO;FREIXO;41,14656;-8,579414;T;Y;Y;FRX2
13894;CARVALHOSA;CARVALHOSA;41,15651;-8,620179;T;Y;Y;CVA1
14924;MARRACUENE;MARRACUENE;41,16162;-8,620148;T;Y;Y;MRR1
13532;CONDE DA COVILHÃ;CONDE DA COVILHÃ;41,17597;-8,650849;T;Y;Y;CDCV2
14952;MTE BURGOS (CIRC.);MTE BURGOS (CIRC.);41,17965;-8,628647;T;Y;Y;MTB2
14249;HOSP. PRELADA;HOSP. PRELADA;41,1701;-8,625938;T;Y;Y;HPRL2
16071;VILARINHA;VILARINHA;41,17183;-8,67301;T;Y;Y;VLRA4
15967;UNIV. F. PESSOA;UNIV. F. PESSOA;41,17282;-8,609856;T;Y;Y;UFP2
13742;CAPELA SRA.FÁTIMA;CAPELA SRA.FÁTIMA;41,17523;-8,618269;T;Y;Y;CPSF1
14335;IGREJA DE PARANHOS;IGREJA DE PARANHOS;41,17413;-8,605847;T;Y;Y;IPRN1
15092;PRADO REPOUSO;PRADO REPOUSO;41,14607;-8,596734;T;Y;Y;PRDR1
14160;GUINDAIS;GUINDAIS;41,14173;-8,605953;T;Y;Y;GND1
17267;NEVOGILDE;NEVOGILDE;41,16624;-8,6783;T;Y;Y;NEV2
14930;MOUZINHO SILVEIRA;MOUZINHO SILVEIRA;41,144;-8,612327;T;Y;Y;MS1
17268;NEVOGILDE;NEVOGILDE;41,16612;-8,678476;T;Y;Y;NEV3
15782;STA. JUSTA;STA. JUSTA;41,17368;-8,584804;T;Y;Y;STJ1
13138;AREINHO;AREINHO;41,14435;-8,579041;T;Y;Y;ARNH1
16351;LAGARTEIRO;LAGARTEIRO;41,15137;-8,568824;T;Y;Y;LGT1
13446;BOAVISTA BRASÍLIA;BOAVISTA BRASÍLIA;41,15756;-8,62739;T;Y;Y;BVBR1
15738;S.RA DO PORTO;S.RA DO PORTO;41,17747;-8,628774;T;Y;Y;SRPT2
14362;JERÓNIMO AZEVEDO;JERÓNIMO AZEVEDO;41,17949;-8,648648;T;Y;Y;JAZ1
13411;BAIRRO DO VISO;BAIRRO DO VISO;41,18117;-8,648672;T;Y;Y;BRVS
15473;ROT. DA AREOSA;ROT. DA AREOSA;41,17955;-8,582179;T;Y;Y;ROTA2
15873;TELHEIRA;TELHEIRA;41,17826;-8,61395;T;Y;Y;TLHR1
14262;HOSP. S. JOÃO;HOSP. S. JOÃO;41,18283;-8,600895;T;Y;Y;HSJ13
13583;CHAVES OLIVEIRA;CHAVES OLIVEIRA;41,16081;-8,577705;T;Y;Y;CHOL2
14032;EDP;EDP;41,14503;-8,581315;T;Y;Y;EDP2
13769;CORUJEIRA;CORUJEIRA;41,15928;-8,580935;T;Y;Y;CRJ1
13828;C. SAÚDE CAMPANHÃ;C. SAÚDE CAMPANHÃ;41,15705;-8,589995;T;Y;Y;CSC
15290;R. AZEVEDO;R. AZEVEDO;41,15182;-8,571039;T;Y;Y;RAZ
15100;PESO DA RÉGUA;PESO DA RÉGUA;41,16157;-8,56947;T;Y;Y;PREG
14904;MARQUÊS;MARQUÊS;41,16096;-8,604073;T;Y;Y;MPL3
17239;MONTE TADEU;MONTE TADEU;41,1562;-8,599269;T;Y;Y;MTT2
13847;CAPELA S.RA SAÚDE;CAPELA S.RA SAÚDE;41,1475;-8,589045;T;Y;Y;CSS3
14900;MARQUÊS;MARQUÊS;41,16056;-8,60427;T;Y;Y;MPL1
15631;STO. ISIDRO;STO. ISIDRO;41,15827;-8,601405;T;Y;Y;SI2
13972;D. JOÃO IV;D. JOÃO IV;41,14895;-8,601571;T;Y;Y;DJOA4
15961;TEIXEIRA PASCOAIS;TEIXEIRA PASCOAIS;41,16123;-8,598734;T;Y;Y;TXP1
17381;PISCINA CAMPANHÃ;PISCINA CAMPANHÃ;41,14989;-8,590463;T;Y;Y;PCC1
14886;MOREIRA;MOREIRA;41,15301;-8,602309;T;Y;Y;MOR2
14887;MOREIRA;MOREIRA;41,15373;-8,599784;T;Y;Y;MOR3
14903;MARQUÊS;MARQUÊS;41,16073;-8,604185;T;Y;Y;MPL2
13690;COMBATENTES;COMBATENTES;41,16463;-8,60038;T;Y;Y;COMB1
13937;D.AMÉLIA;D.AMÉLIA;41,15774;-8,598995;T;Y;Y;DAM
14835;MERCADO DA FOZ;MERCADO DA FOZ;41,15444;-8,673803;T;Y;Y;MFZ2
15119;PR. DO IMPÉRIO;PR. DO IMPÉRIO;41,15579;-8,671391;T;Y;Y;PRI1
15121;PR. DO IMPÉRIO;PR. DO IMPÉRIO;41,15565;-8,671283;T;Y;Y;PRI4
15626;SEGURANÇA SOCIAL;SEGURANÇA SOCIAL;41,15742;-8,66715;T;Y;Y;SGS1
15627;SEGURANÇA SOCIAL;SEGURANÇA SOCIAL;41,15726;-8,66715;T;Y;Y;SGS2
14004;DIU /TEATRO;DIU /TEATRO;41,15329;-8,676785;T;Y;Y;DTTR
13666;CANTAREIRA;CANTAREIRA;41,14789;-8,66548;T;Y;Y;CNT1
14834;MERCADO DA FOZ;MERCADO DA FOZ;41,15452;-8,674007;T;Y;Y;MFZ1
16357;PR. DE LIÈGE;PR. DE LIÈGE;41,15446;-8,676409;T;Y;Y;LIG1
14300;IGREJA DA FOZ;IGREJA DA FOZ;41,14862;-8,669919;T;Y;Y;IFOZ1
15120;PR. DO IMPÉRIO;PR. DO IMPÉRIO;41,15571;-8,672626;T;Y;Y;PRI2
13974;D. LEONOR;D. LEONOR;41,14743;-8,660729;T;Y;Y;DL2
13667;CANTAREIRA;CANTAREIRA;41,14791;-8,66587;T;Y;Y;CNT2
17487;PILOTOS;PILOTOS;41,14784;-8,668355;T;Y;Y;PIL1
15842;TV.ESCOLAS;TV.ESCOLAS;41,21669;-8,589724;T;Y;Y;TESC1
14745;MAIA (IGREJA);MAIA (IGREJA);41,23445;-8,630339;T;Y;Y;MAII1
17391;PONTE CARRO;PONTE CARRO;41,21473;-8,674768;T;Y;Y;PCN2
17390;PONTE CARRO;PONTE CARRO;41,21467;-8,674972;T;Y;Y;PCN1
16753;JOAQUIM ANDRADE;JOAQUIM ANDRADE;41,22545;-8,687535;T;Y;Y;JQA2
17468;PERAFITA;PERAFITA;41,22448;-8,698915;T;Y;Y;PFTT1
15023;PRAIA MEMÓRIA;PRAIA MEMÓRIA;41,23068;-8,719259;T;Y;Y;PMEM1
17016;FACHO;FACHO;41,22785;-8,719381;T;Y;Y;FACH1
14795;MONTE AVÓ;MONTE AVÓ;41,21255;-8,67622;T;Y;Y;MAVO2
15768;STA.CRUZ BISPO;STA.CRUZ BISPO;41,21659;-8,674923;T;Y;Y;STCB1
14794;MONTE AVÓ;MONTE AVÓ;41,21268;-8,676065;T;Y;Y;MAVO1
14197;GATANHAL;GATANHAL;41,21498;-8,679351;T;Y;Y;GTN1
14198;GATANHAL;GATANHAL;41,21484;-8,679495;T;Y;Y;GTN2
15931;TV.TRÁS;TV.TRÁS;41,21963;-8,679087;T;Y;Y;TTS2
13323;BALDÕES;BALDÕES;41,21802;-8,679694;T;Y;Y;BLD2
16374;C. C. LONDRES;C. C. LONDRES;41,19142;-8,652899;T;Y;Y;LND1
15220;QUATRO CAMINHOS;QUATRO CAMINHOS;41,18843;-8,651429;T;Y;Y;QCM2
15621;SETE BICAS;SETE BICAS;41,18258;-8,648597;T;Y;Y;SETB1
15491;SRA. DA HORA;SRA. DA HORA;41,14528;-8,57665;T;Y;Y;RSH
16736;JARDIM DO MORRO;JARDIM DO MORRO;41,13558;-8,608241;T;Y;Y;JMRR1
15905;TRIBUNAL DE GAIA;TRIBUNAL DE GAIA;41,12887;-8,610098;T;Y;Y;TRBG1
14848;MAJOR PÁLA;MAJOR PÁLA;41,12993;-8,631388;T;Y;Y;MJP1
14823;MERCADO;MERCADO;41,1371;-8,615688;T;Y;Y;MERC2
13049;ALFÉRES PEREIRA;ALFÉRES PEREIRA;41,12442;-8,616483;T;Y;Y;ALPR1
16323;LGO. ALJUBARROTA;LGO. ALJUBARROTA;41,13706;-8,617975;T;Y;Y;LGAJ1
14842;MIMOSAS;MIMOSAS;41,09815;-8,588879;T;Y;Y;MIM1
17293;NOVA LISBOA;NOVA LISBOA;41,11346;-8,631035;T;Y;Y;NVL2
13147;ARRÁBIDASHOPPING;ARRÁBIDASHOPPING;41,14098;-8,635076;T;Y;Y;ARRB1
14323;INFANTE D. HENRIQUE;INFANTE D. HENRIQUE;41,11955;-8,615437;T;Y;Y;INFH1
17199;FONTE NOVA;FONTE NOVA;41,13799;-8,621712;T;Y;Y;FTN2
13541;CANDAL;CANDAL;41,13358;-8,630711;T;Y;Y;CDL2
14843;MIMOSAS;MIMOSAS;41,09825;-8,588857;T;Y;Y;MIM2
14353;ISOLINO SOUSA;ISOLINO SOUSA;41,10758;-8,638724;T;Y;Y;ISS1
15669;SOUSA NOGUEIRA;SOUSA NOGUEIRA;41,10149;-8,639091;T;Y;Y;SNG1
13789;CRASTO;CRASTO;41,09953;-8,637398;T;Y;Y;CRST2
16746;JOSÉ PORTUGAL;JOSÉ PORTUGAL;41,09573;-8,634352;T;Y;Y;JP2
13918;CARVALHEIRAS;CARVALHEIRAS;41,10368;-8,584822;T;Y;Y;CVS1
12993;AGUIM;AGUIM;41,10843;-8,63667;T;Y;Y;AGU1
14150;GOMES JÚNIOR;GOMES JÚNIOR;41,10975;-8,634565;T;Y;Y;GJ1
14151;GOMES JÚNIOR;GOMES JÚNIOR;41,10958;-8,634518;T;Y;Y;GJ2
15184;PITADA;PITADA;41,11382;-8,635485;T;Y;Y;PTD2
13919;CARVALHEIRAS;CARVALHEIRAS;41,10378;-8,584782;T;Y;Y;CVS2
13736;CAMPOLINHO;CAMPOLINHO;41,09552;-8,631431;T;Y;Y;CPNH1
15294;RIBEIRINHAS;RIBEIRINHAS;41,10323;-8,58045;T;Y;Y;RBH1
15542;STO.  ANTÓNIO;STO.  ANTÓNIO;41,10477;-8,640427;T;Y;Y;SAN2
17439;PEDREIRAS;PEDREIRAS;41,11242;-8,633478;T;Y;Y;PDI2
15670;SOUSA NOGUEIRA;SOUSA NOGUEIRA;41,10161;-8,638993;T;Y;Y;SNG2
16003;VILA D ESTE;VILA D ESTE;41,09583;-8,590535;T;Y;Y;VDE
13089;A.SANTOS (ESCOLAS);A.SANTOS (ESCOLAS);41,09812;-8,622363;T;Y;Y;AMSE
13688;COELHO MOREIRA;COELHO MOREIRA;41,09866;-8,628718;T;Y;Y;COEM
15976;VALADARES;VALADARES;41,09817;-8,629112;T;Y;Y;VAL1
16340;LGO. MONTINHO;LGO. MONTINHO;41,13489;-8,630292;T;Y;Y;LGM2
16335;LGO. EÇA QUEIRÓS;LGO. EÇA QUEIRÓS;41,13363;-8,632277;T;Y;Y;LGEQ1
14867;MANINHO;MANINHO;41,10938;-8,632543;T;Y;Y;MNH2
13522;CAMILO C. BRANCO;CAMILO C. BRANCO;41,13894;-8,633946;T;Y;Y;CCB1
15660;STA. MARINHA;STA. MARINHA;41,13251;-8,611088;T;Y;Y;SMJT1
15009;PONTE LUÍZ I;PONTE LUÍZ I;41,13911;-8,609535;T;Y;Y;PLU1
13550;CERRO;CERRO;41,10574;-8,661225;T;Y;Y;CERR2
17252;MOINHO VENTO;MOINHO VENTO;41,1032;-8,659123;T;Y;Y;MVTO2
15352;REGO D ÁGUA;REGO D ÁGUA;41,11241;-8,634051;T;Y;Y;RDA1
15484;R.PRAIA;R.PRAIA;41,10398;-8,660874;T;Y;Y;RPR
15543;STO. ANTÓNIO;STO. ANTÓNIO;41,10382;-8,643622;T;Y;Y;SAN3
17241;MONTE VIRGEM;MONTE VIRGEM;41,10682;-8,588085;T;Y;Y;MTV2
13776;CÂNDIDO REIS (METRO);CÂNDIDO REIS (METRO);41,20115;-8,650605;T;Y;Y;CRMT1
13883;CUSTÓIAS;CUSTÓIAS;41,20309;-8,641553;T;Y;Y;CUS1
14997;PADRÃO LÉGUA;PADRÃO LÉGUA;41,19249;-8,634695;T;Y;Y;PLG4
15418;R. GATÕES;R. GATÕES;41,20149;-8,647077;T;Y;Y;RGT2
16756;JOÃO R. CABRILHO;JOÃO R. CABRILHO;41,15586;-8,659632;T;Y;Y;JRC1
15746;SERRALVES;SERRALVES;41,16055;-8,659227;T;Y;Y;SRV1
15747;SERRALVES;SERRALVES;41,161;-8,657789;T;Y;Y;SRV2
15923;TORRES;TORRES;41,15053;-8,664231;T;Y;Y;TRR4
15963;UNIV. CATÓLICA;UNIV. CATÓLICA;41,15354;-8,670929;T;Y;Y;UC1
15964;UNIV. CATÓLICA;UNIV. CATÓLICA;41,15354;-8,671103;T;Y;Y;UC2
15177;PASTELEIRA;PASTELEIRA;41,15039;-8,661253;T;Y;Y;PT2
17078;FLUVIAL;FLUVIAL;41,14836;-8,653684;T;Y;Y;FLU3
17227;GÁS;GÁS;41,14823;-8,648065;T;Y;Y;GAS1
14969;PINHEIRO MANSO;PINHEIRO MANSO;41,16168;-8,652063;T;Y;Y;PINM3
15002;PALMEIRAS;PALMEIRAS;41,15236;-8,652121;T;Y;Y;PLM1
15003;PALMEIRAS;PALMEIRAS;41,15249;-8,651472;T;Y;Y;PLM2
13745;CAPELA PASTELEIRA;CAPELA PASTELEIRA;41,15347;-8,659082;T;Y;Y;CPTL2
17470;PAULO DA GAMA;PAULO DA GAMA;41,15086;-8,658721;T;Y;Y;PG1
17474;PAULO DA GAMA;PAULO DA GAMA;41,1482;-8,657191;T;Y;Y;PGM1
17077;FLUVIAL;FLUVIAL;41,14858;-8,653717;T;Y;Y;FLU2
17388;PADRE LUIS CABRAL;PADRE LUIS CABRAL;41,15154;-8,6678;T;Y;Y;PCL2
14367;JOÃO BARROS;JOÃO BARROS;41,15841;-8,664275;T;Y;Y;JBR2
12935;ANTÓNIO CARDOSO;ANTÓNIO CARDOSO;41,15914;-8,640929;T;Y;Y;ACRD3
14117;GOMES COSTA 1;GOMES COSTA 1;41,1619;-8,656041;T;Y;Y;GC12
14154;GUERRA JUNQUEIRO;GUERRA JUNQUEIRO;41,15921;-8,636341;T;Y;Y;GJQ3
17229;GÁS;GÁS;41,14824;-8,648702;T;Y;Y;GAS3
14985;POUSADA JUVENTUDE;POUSADA JUVENTUDE;41,14866;-8,65997;T;Y;Y;PJUV1
15578;SÉCIL;SÉCIL;41,14822;-8,644852;T;Y;Y;SCL1
13809;CORDOARIA VELHA;CORDOARIA VELHA;41,14816;-8,651056;T;Y;Y;CRVH2
15922;TORRES;TORRES;41,15075;-8,664634;T;Y;Y;TRR3
13371;BR. GOMES DA COSTA;BR. GOMES DA COSTA;41,15697;-8,661197;T;Y;Y;BRGC3
13968;D.JOÃO III;D.JOÃO III;41,15726;-8,661265;T;Y;Y;DJ31
13065;ALEIXO;ALEIXO;41,15257;-8,649507;T;Y;Y;ALX1
14943;MASSARELOS;MASSARELOS;41,1467;-8,632269;T;Y;Y;MSS4
14919;MIRAGAIA;MIRAGAIA;41,14157;-8,618595;T;Y;Y;MRG1
14920;MIRAGAIA;MIRAGAIA;41,14161;-8,619;T;Y;Y;MRG2
13029;ALFÂNDEGA;ALFÂNDEGA;41,14384;-8,621985;T;Y;Y;ALFG1
16101;VIRIATO;VIRIATO;41,14606;-8,619721;T;Y;Y;VTO4
13766;HOSP.S.TO ANTÓNIO;HOSP.S.TO ANTÓNIO;41,14808;-8,619932;T;Y;Y;CRG
14254;HOSP. STO. ANTÓNIO;HOSP. STO. ANTÓNIO;41,14666;-8,62025;T;Y;Y;HSA1
17336;PALÁCIO;PALÁCIO;41,14842;-8,62499;T;Y;Y;PAL5
17335;PALÁCIO;PALÁCIO;41,14828;-8,624605;T;Y;Y;PAL4
16721;JUNTA MASSARELOS;JUNTA MASSARELOS;41,1525;-8,630216;T;Y;Y;JM2
15113;PR. GALIZA;PR. GALIZA;41,15261;-8,626786;T;Y;Y;PRG3
17333;PALÁCIO;PALÁCIO;41,14917;-8,62548;T;Y;Y;PAL2
17334;PALÁCIO;PALÁCIO;41,14951;-8,625546;T;Y;Y;PAL3
13303;BICALHO;BICALHO;41,14804;-8,635674;T;Y;Y;BIC2
17039;FELICIANO CASTILHO;FELICIANO CASTILHO;41,1572;-8,636636;T;Y;Y;FCLH
14152;GUERRA JUNQUEIRO;GUERRA JUNQUEIRO;41,15906;-8,636354;T;Y;Y;GJQ1
15116;PR. DA GALIZA;PR. DA GALIZA;41,15244;-8,626773;T;Y;Y;PRG6
15111;PR. DA GALIZA;PR. DA GALIZA;41,15348;-8,626366;T;Y;Y;PRG1
16720;JUNTA MASSARELOS;JUNTA MASSARELOS;41,15269;-8,631235;T;Y;Y;JM1
17249;MUSEU VINHO PORTO;MUSEU VINHO PORTO;41,14487;-8,627078;T;Y;Y;MVP1
