ID;PATH_VERSION_ID;STOP_ID;ZONE_ID
50671;4004682;1666;2
50672;4004682;1667;2
50673;4004682;278;2
50674;4004682;282;2
50675;4004682;274;2
50676;4004682;270;2
50677;4004682;281;2
50678;4004682;2332;2
50679;4004682;4000732;2
50680;4004682;2333;2
50681;4004682;1473;2
50682;4004682;1477;2
50683;4004682;1480;2
50684;4004682;1482;2
50685;4004682;1498;2
50686;4004682;1499;2
50687;4004682;1443;2
50688;4004682;1441;2
50689;4004682;1437;2
50690;4004682;1435;2
50691;4004682;1450;2
50692;4004682;1448;2
72691;4007100;2170;2
66367;4007220;1960;2
66368;4007220;1957;2
66369;4007220;1601;2
66370;4007220;1599;2
66371;4007220;1607;2
66372;4007220;1588;2
66373;4007220;1831;2
66381;4005880;1463;2
66382;4005880;1462;2
66383;4005880;2473;2
66384;4005880;1329;2
66385;4005880;1325;2
66386;4005880;1323;2
66387;4005880;1310;2
66388;4005880;1312;2
66389;4005880;1307;2
66390;4005880;1314;2
66391;4005880;1380;2
66392;4005880;1384;2
66393;4005880;1388;2
72692;4007100;594;2
72693;4007100;600;2
72694;4007100;584;2
72695;4007100;582;2
72696;4007100;580;2
72697;4007100;556;2
72698;4007100;554;2
72699;4007100;552;2
72700;4007100;550;2
72701;4007100;548;2
72702;4007100;411;2
14099;4003780;473;2
14100;4003780;471;2
14101;4003780;816;2
72703;4007100;409;2
72704;4007100;407;2
72705;4007100;70;2
71718;1025177;673;2
72706;4007100;69;2
73195;4007926;157;2
66394;4005880;1405;2
66395;4005880;1406;2
66396;4005880;1407;2
66397;4005880;4000952;2
66398;4005880;1411;2
66399;4005880;1413;2
66400;4005880;1417;2
66401;4005880;1422;2
66402;4005880;1425;2
66341;4007200;4001894;2
66342;4007200;1832;2
66343;4007200;4001895;2
66344;4007200;1827;2
66345;4007200;1824;2
66346;4007200;4001916;2
66347;4007200;4001912;2
66348;4007200;4001917;2
66349;4007200;4001921;2
66350;4007200;4001922;2
66351;4007200;4001918;2
66352;4007200;4001919;2
73196;4007926;146;2
73197;4007926;135;2
73198;4007926;174;2
73199;4007926;172;2
73200;4007926;170;2
71781;1025181;346;2
71782;1025181;345;2
71783;1025181;295;2
71784;1025181;297;2
71785;1025181;299;2
71786;1025181;1001;2
71787;1025181;1003;2
71788;1025181;1980;2
71789;1025181;1979;2
71790;1025181;2010;2
71791;1025181;2018;2
71792;1025181;2016;2
71793;1025181;2001;2
71794;1025181;2003;2
71795;1025181;1090;2
66353;4007200;4001920;2
66354;4007200;1819;2
66355;4007200;4001894;2
66403;4005880;1452;2
66404;4005880;1424;2
66405;4005880;1457;2
66406;4005880;1463;2
66421;4005881;4000953;2
66422;4005881;1458;2
66423;4005881;1429;2
66424;4005881;1427;2
66425;4005881;1425;2
66426;4005881;1450;2
66427;4005881;1414;2
66428;4005881;1426;2
66429;4005881;1404;2
66430;4005881;4000954;2
74701;7366;1398;2
74702;7366;1388;2
74703;7366;1411;2
74704;7366;1413;2
74705;7366;1417;2
74706;7366;1422;2
74707;7366;1433;2
74708;7366;1661;2
74709;7366;1659;2
74710;7366;284;2
74711;7366;280;2
74712;7366;278;2
74713;7366;2462;2
74714;7366;279;2
74715;30206;1398;2
74716;30206;1388;2
74717;30206;1411;2
74718;30206;1413;2
74719;30206;1417;2
74720;30206;1422;2
74721;30206;1433;2
74722;30206;1661;2
67481;4004000;2111;2
67482;4004000;1359;2
67483;4004000;1208;2
67484;4004000;1206;2
64081;4007041;1800;2
64082;4007041;1799;2
64083;4007041;1787;2
64084;4007041;1776;2
64085;4007041;1774;2
64086;4007041;1777;2
64087;4007041;1733;2
64088;4007041;4000412;2
64089;4007041;1731;2
64090;4007041;1729;2
64091;4007041;1725;2
64092;4007041;366;2
64093;4007041;1712;2
64094;4007041;1710;2
64095;4007041;1690;2
64096;4007041;242;2
64097;4007041;244;2
67485;4004000;2220;2
67486;4004000;1647;2
67487;4004000;2283;2
67488;4004000;1225;2
67489;4004000;1227;2
67490;4004000;9;2
67491;4004000;6;2
67492;4004000;15;2
67493;4004000;13;2
67494;4004000;11;2
67495;4004000;1855;2
67496;4004000;1853;2
67497;4004000;1850;2
67498;4004000;1814;2
67499;4004000;1831;2
67500;4004000;1830;2
67501;4004001;1830;2
67502;4004001;1832;2
67503;4004001;1813;2
67504;4004001;1849;2
67505;4004001;1851;2
67506;4004001;1854;2
67507;4004001;1856;2
67508;4004001;10;2
67509;4004001;12;2
67510;4004001;14;2
67511;4004001;5;2
67512;4004001;7;2
67513;4004001;1228;2
67514;4004001;1226;2
67515;4004001;2284;2
67516;4004001;1648;2
67517;4004001;2221;2
67518;4004001;1205;2
64098;4007041;240;2
64099;4007041;1687;2
64100;4007041;222;2
64101;4007041;227;2
64102;4007041;952;2
64103;4007041;938;2
64104;4007041;955;2
64105;4007041;925;2
64106;4007041;898;2
64107;4007041;882;2
64108;4007041;852;2
64109;4007041;843;2
64110;4007041;323;2
64111;4007041;348;2
64112;4007041;204;2
64113;4007041;8;2
67519;4004001;1211;2
67520;4004001;1356;2
67521;4004001;2111;2
67541;1024814;1347;2
67542;1024814;1207;2
67543;1024814;1194;2
67544;1024814;1644;2
67545;1024814;1217;2
67546;1024814;1219;2
67547;1024814;40;2
67548;1024814;1237;2
67549;1024814;350;2
67550;1024814;333;2
74723;30206;1659;2
74724;30206;284;2
74725;30206;280;2
74726;30206;278;2
74727;30206;2462;2
74728;30206;279;2
75461;4004661;1192;2
75462;4004661;4002912;2
75463;4004661;1179;2
75464;4004661;1171;2
75465;4004661;1185;2
75466;4004661;1173;2
75467;4004661;1175;2
75468;4004661;1183;2
75469;4004661;4000512;2
75470;4004661;2048;2
58501;4003821;1830;2
58502;4003821;1832;2
58503;4003821;1813;2
58504;4003821;1849;2
58505;4003821;1851;2
58506;4003821;1854;2
58507;4003821;1579;2
58508;4003821;1581;2
58509;4003821;1583;2
58510;4003821;1585;2
58511;4003821;1649;2
58512;4003821;2222;2
58513;4003821;83;2
58514;4003821;85;2
58515;4003821;87;2
58516;4003821;89;2
58517;4003821;91;2
58518;4003821;92;2
58519;4003821;1367;2
58520;4003821;1363;2
58521;4003821;648;2
58522;4003821;650;2
58523;4003821;652;2
58524;4003821;658;2
58525;4003821;660;2
58526;4003821;653;2
58527;4003821;752;2
58528;4003821;754;2
58529;4003821;2107;2
58530;4003821;2104;2
75471;4004661;2062;2
75472;4004661;2060;2
75473;4004661;2058;2
75474;4004661;2039;2
75475;4004661;2045;2
67741;1024933;2111;2
67742;1024933;1359;2
67743;1024933;1194;2
67744;1024933;1644;2
64041;4007040;8;2
64042;4007040;205;2
64043;4007040;380;2
64044;4007040;842;2
64045;4007040;851;2
64046;4007040;859;2
64047;4007040;860;2
64048;4007040;924;2
64049;4007040;958;2
64050;4007040;964;2
64051;4007040;225;2
64052;4007040;221;2
64053;4007040;1686;2
64054;4007040;241;2
64055;4007040;243;2
64056;4007040;245;2
64057;4007040;1700;2
67745;1024933;1217;2
67746;1024933;1219;2
67747;1024933;40;2
67748;1024933;1237;2
67749;1024933;344;2
67750;1024933;335;2
67751;1024933;2164;2
67752;1024933;2166;2
67753;1024933;2168;2
67754;1024933;1264;2
67755;1024933;1262;2
67756;1024933;2182;2
67757;1024933;576;2
67758;1024933;574;2
67759;1024933;572;2
67760;1024933;1274;2
67761;1024933;1282;1
67762;1024933;1282;2
67763;1024933;1280;2
67764;1024934;1280;2
67765;1024934;1283;1
67766;1024934;1283;2
67767;1024934;1275;2
67768;1024934;571;2
64058;4007040;1709;2
58531;4003821;2102;2
58532;4003821;1478;2
58533;4003821;1641;2
58534;4003821;1639;2
58535;4003821;1637;2
58536;4003821;1839;2
58537;4003821;1840;2
58538;76404;1865;2
58539;76404;1838;2
67769;1024934;573;2
64059;4007040;1711;2
64060;4007040;373;2
67770;1024934;575;2
67771;1024934;2181;2
67772;1024934;1263;2
67773;1024934;1265;2
67774;1024934;2167;2
67775;1024934;2165;2
67776;1024934;2163;2
67777;1024934;352;2
67778;1024934;343;2
67779;1024934;1234;2
67780;1024934;39;2
67781;1024934;1218;2
67782;1024934;1216;2
67783;1024934;1643;2
67784;1024934;1195;2
67785;1024934;1210;2
67786;1024934;1356;2
67787;1024934;2111;2
75476;4004661;1013;2
74761;12747;279;2
74762;12747;267;2
74763;12747;2461;2
74764;12747;273;2
74765;12747;275;2
74766;12747;286;2
74767;12747;285;2
74768;12747;1660;2
70472;4001921;2053;2
70473;4001921;727;2
70474;4001921;729;2
70475;4001921;731;2
70476;4001921;733;2
70477;4001921;743;2
70478;4001921;745;2
70479;4001921;746;2
70480;4001921;748;2
70481;4001921;750;2
70482;4001921;1161;2
70483;4001921;1163;2
70484;4001921;1165;2
70485;4001921;1159;2
70486;4001921;1157;2
70487;4001921;1893;2
70488;4001921;1895;2
70489;4001921;1910;2
70490;4001921;1908;2
70491;4001921;2207;2
70492;4001921;2209;2
70493;4001921;994;2
70494;4001921;985;2
70495;4001921;1870;2
70496;4001921;1868;2
70497;4001921;1300;2
70621;4006921;1954;2
70622;4006921;1952;2
70623;4006921;1527;2
70624;4006921;1529;2
70625;4006921;1531;2
70626;4006921;1068;2
70627;4006921;1070;2
70628;4006920;810;2
70629;4006920;1069;2
70630;4006920;1075;2
70631;4006920;1067;2
70632;4006920;1532;2
70633;4006920;1530;2
70634;4006920;1509;2
70635;4006920;1528;2
70636;4006920;1955;2
70641;4003740;346;2
74769;12747;1658;2
74770;12747;1420;2
74771;12747;1418;2
74772;12747;1450;2
74773;12747;1414;2
74774;12747;1412;2
74775;12747;1394;2
74776;12747;1385;2
74777;12747;1398;2
75477;4004661;4000532;2
75478;4004661;4000492;2
75481;1025013;440;2
64061;4007040;1724;2
64062;4007040;1728;2
64063;4007040;1730;2
64064;4007040;1732;2
64065;4007040;1756;2
64066;4007040;1773;2
64067;4007040;1775;2
64068;4007040;1797;2
64069;4007040;1798;2
64070;4007040;1800;2
70642;4003740;345;2
70643;4003740;295;2
70644;4003740;297;2
70645;4003740;299;2
70646;4003740;1001;2
70647;4003740;1003;2
70648;4003740;1980;2
70649;4003740;1979;2
70650;4003740;2010;2
70651;4003740;2018;2
75482;1025013;438;2
75483;1025013;439;2
69321;4006881;4000312;1
69322;4006881;4000314;1
69323;4006881;1120;1
69324;4006881;1123;1
69325;4006881;1107;2
69326;4006881;194;2
69327;4006881;201;2
39261;4004660;4000492;2
39262;4004660;1016;2
39263;4004660;1014;2
39264;4004660;2046;2
39265;4004660;2040;2
39266;4004660;2057;2
39267;4004660;2059;2
39268;4004660;2061;2
39269;4004660;4000493;2
39270;4004660;2041;2
39271;4004660;2043;2
39272;4004660;4000494;2
39273;4004660;1184;2
39274;4004660;1178;2
39275;4004660;1176;2
36581;1024791;200;2
36582;1024791;194;2
36583;1024791;169;2
36584;1024791;171;2
36585;1024791;173;2
36586;1024791;134;2
36587;1024791;136;2
36588;1024791;153;2
36589;1024791;160;2
36590;1024791;106;2
36591;1024791;108;2
36592;1024791;110;2
36593;1024791;819;2
36594;1024791;810;2
36595;1024791;1069;2
36596;1024791;1075;2
36597;1024791;1067;2
36598;1024791;1532;2
36599;1024791;1530;2
36600;1024791;1528;2
36601;1024791;1955;2
36602;1024791;1957;2
36603;1024791;1601;2
36604;1024791;1599;2
36605;1024791;1593;2
36606;1024791;101;2
36607;1024791;99;2
36608;1024791;97;2
36609;1024791;95;2
36610;1024791;79;2
36611;1024791;77;2
36612;1024791;1213;2
36613;1024791;1198;2
52701;4005940;4000992;2
52702;4005940;2212;2
52703;4005940;2218;2
52704;4005940;2213;2
52705;4005940;2215;2
52706;4005940;293;2
52707;4005940;4000993;2
52708;4005940;4000994;2
33620;1024708;1836;2
33621;1024708;1825;2
33622;1024708;1817;2
33623;1024708;1815;2
33624;1024708;1835;2
33625;1024708;1961;2
33626;1024708;1958;2
33627;1024708;1608;2
33628;1024708;1597;2
33629;1024708;360;2
54433;1026064;2158;21
54434;1026064;2157;21
54435;1026064;717;21
54436;1026064;719;21
54437;1026064;721;21
54438;1026064;723;41
54439;1026064;901;41
54440;1026064;903;41
54441;1026064;1287;41
54442;1026064;1279;41
69361;4004125;4000312;1
69362;4004125;4000314;1
69363;4004125;1120;1
69364;4004125;1123;1
69365;4004125;1107;2
69366;4004125;194;2
69367;4004125;201;2
69368;4004125;192;2
69369;4004125;647;2
69370;4004125;638;2
69371;4004125;640;2
69372;4004125;177;2
69373;4004125;179;2
69374;4004125;181;2
69375;4004125;165;2
69376;4004125;140;2
69377;4004125;145;2
69378;4004125;483;2
69379;4004125;501;2
69380;4004125;485;2
69381;4004125;505;2
69382;4004125;1318;2
69383;4004125;1316;2
69328;4006881;192;2
69329;4006881;647;2
69330;4006881;638;2
69331;4006881;640;2
69332;4006881;177;2
69333;4006881;179;2
69334;4006881;181;2
69335;4006881;165;2
69336;4006881;140;2
69337;4006881;145;2
33630;1024708;362;2
33631;1024708;1563;2
33632;1024708;1565;2
33633;1024708;1617;2
54443;1026064;1276;41
54444;1026064;1270;2
54445;1026064;2191;2
54446;1026064;2192;2
54447;1026064;2194;2
54448;1026064;2183;2
54449;1026064;2179;2
54450;1026064;2175;2
54451;1026064;1258;2
54452;1026064;1265;2
54453;1026064;2167;2
54454;1026064;2165;2
54455;1026064;2163;2
54456;1026064;334;2
39276;4004660;1186;2
39277;4004660;1172;2
39278;4004660;1174;2
39279;4004660;1191;2
39280;4004660;1192;2
69338;4006881;483;2
69339;4006881;501;2
69340;4006881;485;2
69341;4006881;505;2
52709;4005940;4000995;2
52710;4005940;1624;2
52711;4005940;1623;2
52712;4005940;4000996;2
52713;4005940;1337;2
52714;4005940;4000997;2
52715;4005940;2064;2
52716;4005940;2030;2
52717;4005940;4000998;2
52718;4005940;1629;2
52719;4005940;1631;2
52720;4005940;288;2
52721;4005940;290;2
52722;4005940;2198;2
52723;4005940;2200;2
52724;4005940;4000992;2
54457;1026064;328;2
54458;1026064;1234;2
54459;1026064;39;2
54460;1026064;1218;2
54461;1026064;1216;2
54462;1026064;1643;2
54463;1026064;1195;2
54464;1026064;1198;2
54465;4005861;775;61
54466;4005861;777;61
54467;4005861;781;61
54468;4005861;1664;61
54469;4005861;1653;81
54470;4005861;1651;2
54471;4005861;1420;2
54472;4005861;1418;2
54473;4005861;1415;2
54474;4005861;1467;2
54475;4005861;1423;2
54476;4005861;257;2
54477;4005861;251;2
54478;4005861;254;2
54479;4005861;247;2
54480;4005861;238;2
54481;4005861;231;2
54482;4005861;68;2
54483;4005861;38;2
54484;4005861;961;2
54485;4005861;956;2
54486;4005861;1132;2
54487;4005861;1130;2
54488;4005861;1125;2
54489;4005861;1244;2
54490;4005861;1249;2
54491;4005861;1345;2
54492;4005861;1331;2
54493;4005861;1622;2
54494;4005861;1624;2
54495;4005861;2084;2
54496;4005861;2086;2
54497;4005861;2088;2
54498;4005861;2090;2
54499;4005861;2092;2
54500;4005861;976;2
54501;4005861;974;2
54502;4005861;972;2
54503;4005861;1005;2
54504;4005861;994;2
54505;4005861;985;2
54506;4005861;1870;2
54507;4005861;1868;2
54508;4005861;1295;2
54509;4005861;1349;2
54510;4005861;1207;2
69342;4006881;1318;2
69343;4006881;1316;2
69344;4006881;1312;2
69345;4006881;1307;2
69346;4006881;1314;2
69347;4006881;1396;2
69348;4006881;1385;2
69384;4004125;1312;2
69385;4004125;1307;2
69386;4004125;1314;2
69387;4004125;1396;2
69388;4004125;1385;2
69389;4006861;4000312;1
69390;4006861;4000314;1
69391;4006861;1120;1
69392;4006861;1123;1
69393;4006861;1107;2
69394;4006861;194;2
69395;4006861;201;2
69396;4006861;192;2
54511;4005861;1193;2
36657;4001205;1069;2
36658;4001205;1075;2
36659;4001205;1067;2
36660;4001205;1532;2
36661;4001205;1530;2
36662;4001205;1509;2
36663;4001205;1528;2
36664;4001205;1948;2
36665;1025855;152;2
36666;1025855;137;2
36667;1025855;136;2
36668;1025855;154;2
36669;1025855;150;2
36670;1025855;1087;2
36671;1025855;1994;2
36672;1025855;1992;1
36673;1025855;1992;2
36674;1025855;2351;1
36675;1025855;1995;1
36676;1025855;1997;1
36677;1025855;1999;1
36678;1025855;1121;1
36679;1025855;1119;1
36680;1025855;1117;1
36681;1025855;1115;1
36682;1025855;1112;1
36683;1025855;1110;1
36684;1025855;1108;1
71809;1025183;346;2
71810;1025183;345;2
71811;1025183;295;2
71812;1025183;297;2
71813;1025183;299;2
71814;1025183;1001;2
71815;1025183;1003;2
71816;1025183;1980;2
71817;1025183;1972;2
71818;1025183;1974;2
71819;1025183;1982;2
71820;1025183;1984;2
71821;1025183;1976;2
71822;1025183;2001;2
71823;1025183;2003;2
71824;1025183;1090;2
71825;1025183;162;2
71826;1025183;1082;2
71827;1025183;1084;2
71828;1025183;175;2
71829;1025183;182;2
71830;1025183;180;2
71831;1025183;178;2
71832;1025183;641;2
71833;1025183;639;2
71834;1025183;637;2
71835;1025183;2521;2
71836;1025183;677;2
71837;1025183;673;2
76301;4005841;1767;2
76302;4005841;1041;2
76303;4005841;1040;2
76304;4005841;1039;2
76305;4005841;1031;2
76306;4005841;1033;2
76307;4005841;2046;2
76308;4005841;2040;2
76309;4005841;2042;2
76310;4005841;2041;2
76311;4005841;2043;2
76312;4005841;2054;2
69397;4006861;647;2
69398;4006861;638;2
69399;4006861;640;2
69400;4006861;177;2
69401;4006861;179;2
69402;4006861;181;2
69403;4006861;165;2
69404;4006861;140;2
76313;4005841;2051;2
72281;4007760;357;2
72282;4007760;2269;2
76314;4005841;2053;2
76315;4005841;727;2
72285;4007761;2269;2
76316;4005841;729;2
58361;4006240;1865;2
58362;4006240;1838;2
58363;4006240;1638;2
58364;4006240;1504;2
58365;4006240;1501;2
58366;4006240;1489;2
58367;4006240;2103;2
58368;4006240;2105;2
58369;4006240;2108;2
58370;4006240;755;2
58371;4006240;753;2
58372;4006240;995;2
58373;4006240;996;2
58374;4006240;752;2
58375;4006240;754;2
58376;4006240;2107;2
58377;4006240;2104;2
58378;4006240;2102;2
58379;4006240;1478;2
58380;4006240;1641;2
58381;4006240;1639;2
58382;4006240;1637;2
58383;4006240;1839;2
58384;4006240;1840;2
58540;76404;1638;2
58541;76404;1504;2
58542;76404;1501;2
58543;76404;1489;2
58544;76404;2103;2
70781;1024839;1203;2
70782;1024839;1211;2
70783;1024839;1362;2
70784;1024839;2070;2
70785;1024839;25;2
70786;1024839;205;2
70787;1024839;322;2
76317;4005841;731;2
76318;4005841;733;2
76319;4005841;743;2
76320;4005841;745;2
76321;4005841;746;2
76322;4005841;748;2
76323;4005841;750;2
76324;4005841;1161;2
76325;4005841;1163;2
76326;4005841;1165;2
71941;4004400;1248;2
71942;4004400;1243;2
71943;4004400;1333;2
71944;4004400;1331;2
71945;4004400;1622;2
71946;4004400;1635;2
71947;4004400;1626;2
70698;4004461;673;2
70699;4004461;676;2
70700;4004461;2522;2
70701;4004461;647;2
70702;4004461;638;2
70703;4004461;640;2
70704;4004461;177;2
70652;4003740;2016;2
70653;4003740;2001;2
70654;4003740;2003;2
70655;4003740;1090;2
70656;4003740;162;2
70657;4003740;1082;2
70658;4003740;1084;2
70659;4003740;175;2
70660;4003740;182;2
70661;4003740;180;2
70662;4003740;178;2
70663;4003740;641;2
70664;4003740;639;2
70665;4003740;637;2
70666;4003740;2521;2
70667;4003740;677;2
70668;4003740;673;2
70705;4004461;179;2
70706;4004461;181;2
70707;4004461;176;2
70708;4004461;1085;2
70709;4004461;1083;2
70788;1024839;842;2
70789;1024839;844;2
70790;1024839;859;2
70791;1024839;860;2
70792;1024839;924;2
70793;1024839;958;2
70794;1024839;948;2
71796;1025181;162;2
71797;1025181;1082;2
71798;1025181;1084;2
71799;1025181;175;2
71800;1025181;182;2
71801;1025181;180;2
71802;1025181;178;2
58545;76404;2105;2
58546;76404;2108;2
58547;76404;755;2
58548;76402;755;2
58549;76402;753;2
58550;76402;653;2
58551;76402;661;2
58552;76402;659;2
58553;76402;662;2
58554;76402;651;2
58555;76402;649;2
58556;76402;1865;2
58557;1025475;1822;2
58558;1025475;1863;2
58559;1025475;665;2
58560;1025475;664;2
58561;1025475;656;2
58562;1025475;659;2
58563;1025475;662;2
58564;1025475;651;2
58565;1025475;649;2
58566;1025475;1366;2
58567;1025475;90;2
58568;1025475;88;2
58569;1025475;86;2
58570;1025475;84;2
58571;1025475;82;2
58572;1025475;2224;2
58573;1025475;2223;2
58574;1025475;1586;2
58575;1025475;1584;2
58576;1025475;1582;2
58577;1025475;1580;2
58578;1025475;1858;2
69405;4006861;145;2
69406;4006861;483;2
69407;4006861;501;2
69408;4006861;485;2
69409;4006861;505;2
69410;4006861;1318;2
69411;4006861;1316;2
69412;4006861;1312;2
69413;4006861;1307;2
69414;4006861;1314;2
76361;4005840;19;2
76362;4005840;2071;2
76363;4005840;1354;2
76364;4005840;1346;2
76365;4005840;1294;2
76366;4005840;1867;2
76367;4005840;979;2
76368;4005840;993;2
76369;4005840;2208;2
70710;4004461;1086;2
70711;4004461;1091;2
70712;4004461;2002;2
70713;4004461;2000;2
70714;4004461;1977;2
70715;4004461;1985;2
70716;4004461;1983;2
70717;4004461;1975;2
70718;4004461;1973;2
70719;4004461;1971;2
70720;4004461;1004;2
70721;4004461;1002;2
70722;4004461;300;2
70723;4004461;298;2
70724;4004461;296;2
70725;4004461;346;2
70741;4006620;2381;2
70742;4006620;137;2
70743;4006620;135;2
70744;4006620;174;2
70745;4006620;172;2
70746;4006620;189;2
70747;4006620;187;2
70748;4006620;1088;2
70749;4006620;1086;2
70750;4006620;1091;2
70751;4006620;2008;2
70752;4006620;1971;2
70753;4006620;997;2
70754;4006620;999;2
70755;4006620;541;2
70756;4006620;542;2
70757;4006621;542;2
70758;4006621;65;2
76370;4005840;2216;2
76371;4005840;1907;2
76372;4005840;1909;2
76373;4005840;1894;2
76374;4005840;1892;2
76375;4005840;1889;2
76376;4005840;1158;2
76377;4005840;1160;2
76378;4005840;1166;2
76379;4005840;1164;2
76380;4005840;1162;2
76381;4005840;751;2
76382;4005840;749;2
76383;4005840;747;2
76384;4005840;744;2
71803;1025181;641;2
71804;1025181;639;2
71805;1025181;637;2
71806;1025181;2521;2
71807;1025181;677;2
71808;1025181;673;2
71948;4004400;2077;2
69415;4006861;1396;2
69416;4006861;1385;2
71949;4004400;2079;2
71950;4004400;2094;2
71951;4004400;2109;2
76327;4005841;1159;2
76328;4005841;1157;2
76329;4005841;1893;2
76330;4005841;1895;2
76331;4005841;1910;2
76332;4005841;1908;2
76333;4005841;2207;2
76334;4005841;2209;2
71960;4006700;1248;2
71961;4006700;1243;2
71962;4006700;1333;2
71963;4006700;1331;2
71964;4006700;1622;2
71965;4006700;1635;2
71966;4006700;1626;2
71967;4006700;2077;2
71968;4006700;2079;2
71969;4006700;2081;2
71970;4006700;2105;2
71971;4006700;2108;2
71972;4006700;755;2
71973;4006700;753;2
71974;4006700;995;2
71975;4006700;990;2
76335;4005841;994;2
76336;4005841;985;2
70759;4006621;1000;2
70760;4006621;998;2
70761;4006621;1980;2
70762;4006621;2007;2
70763;4006621;1090;2
70764;4006621;162;2
70765;4006621;1087;2
70766;4006621;1089;2
70767;4006621;186;2
70768;4006621;188;2
70769;4006621;171;2
70770;4006621;173;2
70771;4006621;165;2
70772;4006621;140;2
70773;4006621;144;2
2006;1024853;8;2
2007;1024853;205;2
2008;1024853;382;2
76337;4005841;1870;2
76338;4005841;1868;2
76339;4005841;1299;2
76340;4005841;1361;2
76341;4005841;2113;2
76342;4005841;19;2
2009;1024853;842;2
2010;1024853;844;2
2011;1024853;859;2
2012;1024853;860;2
2013;1024853;932;2
2014;1024853;959;2
2015;1024853;1196;2
2016;1024853;1360;2
2017;1024853;1721;2
2018;1024853;2110;2
2019;1024854;22;2
2020;1024854;204;2
2021;1024854;383;2
2022;1024854;843;2
2023;1024854;852;2
2024;1024854;882;2
2025;1024854;898;2
2026;1024854;935;2
2027;1024854;955;2
2028;1024854;1196;2
2029;1024854;1352;2
2030;1024854;1721;2
2031;1024854;2112;2
75553;1025093;1006;2
75554;1025093;969;2
75555;1025093;971;2
75556;1025093;973;2
75557;1025093;2098;2
75558;1025093;2095;2
75559;1025093;2093;2
75560;1025093;2087;2
71043;1024994;816;2
71044;1024994;814;2
71045;1024994;807;2
71046;1024994;472;2
71047;1024994;474;2
71048;1024994;609;2
71049;1024994;610;2
71050;1024994;1369;2
71051;1024994;1377;2
71052;1024994;231;2
71053;1024994;68;2
71054;1024994;75;2
71055;1024994;1685;2
71056;1024994;1683;2
71057;1024994;1681;2
71058;1024994;1679;2
71059;1024994;2282;2
71060;1024994;746;2
71061;1024994;736;2
71062;1024994;737;2
71063;1024994;735;2
71064;1024994;734;2
71065;1024994;732;2
71066;1024994;730;2
71067;1024994;728;2
71068;1024994;1930;2
71069;1024994;1932;2
71070;1024994;2041;2
71071;1024994;2043;2
71072;1024994;2047;2
71073;1024994;1184;2
71074;1024994;1178;2
71075;1024994;1176;2
71076;1024994;1187;2
61561;1024793;200;2
61562;1024793;194;2
61563;1024793;169;2
61564;1024793;171;2
61565;1024793;173;2
61566;1024793;134;2
61567;1024793;136;2
61568;1024793;153;2
61569;1024793;160;2
61570;1024793;106;2
61571;1024793;108;2
61572;1024793;110;2
61573;1024793;819;2
61574;1024793;810;2
61575;1024793;1069;2
71077;1024994;1189;2
71078;1024994;1019;2
71079;1024994;1017;2
71080;1024994;1021;2
71081;1024994;442;2
71082;1024994;420;2
2102;1024893;270;2
2103;1024893;274;2
2104;1024893;278;2
2105;1024893;281;2
2106;1024893;282;2
2107;1024893;1473;2
2108;1024893;1474;2
2109;1024893;1665;2
2110;1024893;1666;2
2111;1024893;1667;2
2112;1024893;2332;2
2113;1024893;2333;2
2114;1024894;272;2
2115;1024894;273;2
2116;1024894;274;2
2117;1024894;277;2
2118;1024894;283;2
2119;1024894;1474;2
2120;1024894;1476;2
2121;1024894;1665;2
2122;1024894;1668;2
2123;1024894;1669;2
2124;1024894;2334;2
2125;1024894;2335;2
72286;4007761;357;2
72461;4006040;4001092;2
61576;1024793;1075;2
61577;1024793;1067;2
61578;1024793;1532;2
61579;1024793;1530;2
61580;1024793;1509;2
61581;1024793;1528;2
61582;1024793;1955;2
61583;1024793;1957;2
61584;1024793;1601;2
61585;1024793;1599;2
61586;1024793;1593;2
61587;1024793;101;2
61588;1024793;99;2
61589;1024793;97;2
61590;1024793;95;2
61591;1024793;79;2
61592;1024793;77;2
61593;1024793;1213;2
61594;1024793;1198;2
61601;1024792;1198;2
61602;1024792;1212;2
61603;1024792;76;2
61604;1024792;78;2
61605;1024792;94;2
61606;1024792;98;2
61607;1024792;100;2
61608;1024792;1598;2
61609;1024792;1602;2
61610;1024792;1956;2
75484;1025013;436;2
75485;1025013;434;2
75486;1025013;1888;2
75487;1025013;1896;2
75488;1025013;1181;2
75489;1025013;1174;2
75490;1025013;1191;2
75491;1025013;1192;2
34149;1024766;1830;2
34150;1024766;1854;2
34151;1024766;1226;2
34152;1024766;1301;2
34153;1024765;1301;2
34154;1024765;1225;2
56441;1025179;346;2
56442;1025179;345;2
56443;1025179;295;2
56444;1025179;297;2
56445;1025179;299;2
56446;1025179;1001;2
56447;1025179;1003;2
56448;1025179;1980;2
56449;1025179;1979;2
56450;1025179;2010;2
56451;1025179;2018;2
56452;1025179;2016;2
56453;1025179;2001;2
56454;1025179;2003;2
56455;1025179;1090;2
56456;1025179;162;2
56457;1025179;1082;2
56458;1025179;1084;2
56459;1025179;175;2
56460;1025179;182;2
56461;1025179;180;2
56462;1025179;178;2
56463;1025179;641;2
56464;1025179;639;2
56465;1025179;637;2
56466;1025179;2521;2
56467;1025179;677;2
56468;1025179;673;2
56469;1025180;673;2
56470;1025180;676;2
56471;1025180;2522;2
61611;1024792;1954;2
