ID;SEG_ID;PATH_VERSION_ID;LENGTH;PTSG_ORDER
4022192;1001181;1023222;5511;3
4022207;4003434;4004860;32;1
4022208;4003375;4004801;32;1
4022209;4003435;4004861;32;1
4023706;1002174;1023920;20000;1
4029226;1004203;4007620;2634;1
4026988;1492;4004920;4141;3
4029227;4000045;4007620;5306;2
4023949;4004655;4006601;2055;1
4026989;4003494;4004920;1462;4
4026568;4003254;4004681;3351;1
4026569;4003255;4004681;3003;2
4026586;1055;4006880;4476;1
4026587;181;4006880;4086;2
4026990;4003495;4004921;1361;1
4026991;1491;4004921;4133;2
4026992;1020;4004921;2999;3
4026588;4004834;4006880;783;3
4026589;1055;4006860;4476;1
4026590;181;4006860;4869;2
4026993;1012;4004921;1417;4
4026994;1013;4004940;1385;1
4026995;1021;4004940;3239;2
4026996;1492;4004940;4141;3
4026997;4003514;4004940;926;4
4026998;4003515;4004941;850;1
4026999;1491;4004941;4133;2
4027000;1020;4004941;2999;3
4027001;1012;4004941;1417;4
4029407;1003223;4003740;3517;2
4029886;4005454;4007760;6900;1
4030146;4000369;4005401;5316;1
4029888;4005455;4007761;7100;1
4030068;1002882;4007820;4680;1
4029411;1354;4004461;622;1
4029412;1003224;4004461;3385;2
4029413;1003222;4004461;7704;3
4029426;4004678;4006620;7464;1
4029427;4004679;4006621;8501;1
4029446;1414;1024839;3314;1
4029447;1002925;1024839;2455;2
4029448;1002927;1024839;3351;3
4008267;4002557;4003483;178;1
4008268;4002556;4003482;178;1
4029449;1001801;1024839;3772;4
4008608;4002674;4003741;10401;1
4008609;4002675;4003742;10472;1
4029450;1001802;1024840;2002;1
4029451;1002928;1024840;3144;2
4029452;1002926;1024840;2472;3
4029453;1415;1024840;3365;4
4029466;4000371;4006000;4919;1
4029467;4000367;4006000;2933;2
4029468;4000373;4006000;5485;3
4029469;4000363;4006000;4231;4
4029470;4000371;4007520;4907;1
4029471;4000367;4007520;2933;2
4029486;1186;4007021;1600;1
4029487;4002655;4007021;2434;2
4029488;229;4007021;350;3
4029489;1000473;4007021;3270;4
4029526;1002545;1024993;4588;1
4029527;1003041;1024993;5117;2
4029528;1003043;1024993;2378;3
4029529;1000867;1024993;1696;4
4029530;1000868;1024994;1955;1
4029531;1003044;1024994;2177;2
4029532;1003042;1024994;4776;3
4029533;1002546;1024994;4179;4
4030069;1002881;4007821;4680;1
4015346;4003154;4004600;601;1
4015347;840;4004600;2217;2
4015348;4003134;4004600;576;3
4015349;4003135;4004601;642;1
4015350;837;4004601;2325;2
4015351;4003155;4004601;531;3
4024786;4002081;4006820;2843;1
4024787;997;4006820;4632;2
4024788;1000839;4006820;1457;3
4024789;4001685;4006760;1392;1
4024790;998;4006760;4665;2
4015510;4003318;4004744;2005;1
4024791;4002083;4006760;2868;3
4015511;4003319;4004745;1936;1
4019727;4003874;4005501;13461;1
4007206;4002434;4003300;5000;1
4007207;4002435;4003301;5000;1
4019728;4003875;4005502;13461;1
4029966;4004154;4006040;4706;1
4021949;1004056;1026064;1058;1
4001481;4000841;4001041;2107;1
4021950;1004054;1026064;1878;2
4021951;1004052;1026064;2291;3
4021952;1004050;1026064;2648;4
4021953;1004048;1026064;3581;5
4021954;1001820;4005861;1676;1
4021955;1001802;4005861;1902;2
4021956;1004126;4005861;1268;3
4021957;1004124;4005861;4978;4
4021958;288;4005861;1230;5
4021959;1540;4005861;4405;6
4021960;1003722;4005861;2485;7
4028766;4004835;4006881;948;1
4028767;179;4006881;4410;2
4029746;4003054;4004400;966;1
4026046;1664;69709;15270;1
4025990;1000474;4007020;3350;1
4025946;4004894;4007000;5570;1
4026047;4002332;4003118;2869;1
4026066;1010;1024748;1312;1
4029747;1000919;4004400;3320;2
4029986;1001262;4007100;1874;1
4028768;1056;4006881;4005;3
4028786;4002874;4004125;5358;1
4028787;1056;4004125;4005;2
4026067;1491;1024748;3731;2
4022011;1854;1024688;3380;1
4022012;1852;1024688;7438;2
4022013;1480;1024688;2391;3
4022014;1214;1024688;5554;4
4022015;1478;1024688;2112;5
4026068;837;1024748;2325;3
4026069;1001059;1024748;4812;4
4026070;1001060;1024747;3927;1
4026071;840;1024747;2217;2
4026072;1492;1024747;3668;3
4026073;1015;1024747;1398;4
4026074;1663;69711;15500;1
4026075;4002333;4003119;3072;1
4025991;227;4007020;670;2
4025992;1001020;4007020;2730;3
4025993;1004051;4007020;2490;4
4029987;840;4007100;2124;2
4029750;4003054;4006700;966;1
4029751;1000919;4006700;1986;2
4029752;4004734;4006700;1334;3
4028788;179;4006861;5242;1
4028789;1056;4006861;3907;2
4029967;4004155;4006040;8690;2
4029968;4000047;4007621;7532;1
4029969;1002239;4007621;2721;2
4029970;4005054;4007260;4474;1
4029971;4005056;4007260;1482;2
4029972;4005057;4007261;2106;1
4029973;4005055;4007261;3087;2
4026806;1000527;1025554;2450;1
4026807;1003524;1025554;1872;2
4026808;1003522;1025554;2162;3
4026809;1003521;1025553;3677;1
4026810;1003523;1025553;2241;2
4026811;1000526;1025553;2375;3
4029980;1000920;4004401;1255;1
4029981;4003055;4004401;707;2
4029982;4004735;4006701;1406;1
4029983;1000920;4006701;1255;2
4029984;4003055;4006701;707;3
4029988;1415;4007100;3044;3
4029989;4001481;4007100;2819;4
4029990;1000630;4007100;2502;5
4029991;1003365;4007100;3906;6
4015326;4003174;4004620;6000;1
4015327;4003175;4004621;6000;1
4019307;1000400;4005261;1280;1
4027360;1000666;4003921;2905;1
4027361;1003003;4003921;2665;2
4027362;1003004;4003920;2657;1
4027363;1000665;4003920;2977;2
4028686;4005334;4007580;5600;1
4016446;1000474;4004480;3253;1
4016447;161;4004480;1336;2
4030326;4005634;4007940;10500;1
4030327;4005635;4007941;8500;1
4028687;4005335;4007581;5600;1
4029866;1415;4001841;3232;1
4000041;4000001;4000041;8320;1
4000043;4000003;4000043;8320;1
4000045;4000005;4000045;4667;1
4000047;4000007;4000047;5826;1
4000049;4000009;4000049;3834;1
4000051;4000011;4000051;5043;1
4029867;4001481;4001841;2819;2
4030328;4005636;4007942;8600;1
4004483;4002123;4002683;2766;1
4029868;1000630;4001841;2502;3
4029869;1003365;4001841;3906;4
4007786;4002514;4003440;8190;1
4007787;4002515;4003441;7217;1
4029870;1003366;4001843;3906;1
4029871;1000629;4001843;2398;2
4030329;4005637;4007943;6500;1
4029872;4001483;4001843;2829;3
4029873;1003441;4001843;3415;4
4030346;1807;4007926;3140;1
4030366;1808;4007927;3140;1
4030386;1807;4007928;3140;1
4030387;1000664;4007928;2240;2
4022329;134;1025874;3723;1
4006898;1002025;1023770;4306;1
4006899;1002026;1023771;4324;1
4019306;1000401;4005260;1472;1
4030406;1000663;4007929;2240;1
4030407;1808;4007929;3140;2
4030426;4005595;4007921;7300;1
4030446;4005596;4007920;7600;1
4006470;4001441;4001801;6525;1
4006471;586;7331;2553;1
4001407;4000769;4000965;6764;1
4001409;4000771;4000967;1789;1
4006472;1001;12668;11170;1
4006473;118;483;2508;1
4006474;1001172;1022826;8170;1
4006475;4000641;4000761;10948;1
4006476;1398;49508;306;1
4006477;1002;12669;9170;1
4006478;119;484;2633;1
4006479;1027;17333;16061;1
4006480;4001401;4001761;11412;1
4030447;1093;4007922;5000;1
4030466;4005594;4007923;5000;1
4030467;4005597;4007925;1500;1
4030486;4005598;4007924;1500;1
4022330;1003864;1025874;7430;2
4031106;1003181;4004280;1320;1
4031107;1002861;4004280;1585;2
4022326;1003861;1025873;3574;1
4022327;1003863;1025873;7344;2
4022328;1003865;1025873;3613;3
4022331;1003862;1025874;3373;3
4023666;4004395;4006381;11220;1
4023667;4004355;4006341;11220;1
4024146;4004714;4006680;6822;1
4024147;4004715;4006681;6566;1
4023266;4004295;4006321;3900;1
4021503;819;1026104;4709;1
4021504;1004125;1026104;1403;2
4021505;479;1026104;1465;3
4021506;1002184;1026104;3252;4
4021507;1004128;1026104;953;5
4021508;1415;1026104;3249;6
4030668;4004174;4006060;3474;1
4030669;4004175;4006060;4125;2
4031066;4005156;4007363;3986;1
4031067;4005157;4007363;3498;2
4004217;4001963;4002529;8840;1
4004219;4001961;4002531;8760;1
4031108;1000043;4004280;900;3
4031126;1000045;4004281;946;1
4031127;1002862;4004281;1536;2
4010071;1004144;1026114;4773;1
4010072;1004142;1026114;4432;2
4010073;213;1026114;2932;3
4004481;4002121;4002681;3392;1
4010074;207;1026113;3396;1
4010075;1004141;1026113;4354;2
4010076;1004143;1026113;5084;3
4023286;4004294;4006320;3005;1
4022366;290;1025875;1000;1
4022367;1003863;1025875;7400;2
4022368;1003865;1025875;2740;3
4022369;134;1025876;3723;1
4010406;4002775;4003961;3588;1
4010407;4002774;4003960;3605;1
4022370;1003864;1025876;7430;2
4022371;288;1025876;1231;3
4026626;1055;4004124;4476;1
4026627;4002875;4004124;4869;2
4031128;1003182;4004281;1384;3
4022386;4004214;4006120;12222;1
4022387;4004215;4006121;12222;1
4022388;4004216;4006122;12222;1
4022389;4004217;4006123;12222;1
4031386;1003744;4008080;1277;1
4031387;4001481;4008080;2933;2
4031388;1001020;4008080;2730;3
4031326;4005714;4008120;5014;1
4027406;4003994;4005760;4252;1
4027407;4003996;4005760;1006;2
4027408;4003997;4005760;1607;3
4027409;4003995;4005760;2807;4
4027410;4003999;4005781;6874;1
4027411;4003998;4005780;6278;1
4031327;4005715;4008121;4967;1
4031366;1001019;4008100;2730;1
4031367;4001483;4008100;2905;2
4031368;4005694;4008100;1303;3
4018226;4003614;4005100;5000;1
4000203;4000083;4000123;6875;1
4018227;4003615;4005101;5000;1
4009547;1003266;1025214;3500;1
4009548;1003264;1025214;2100;2
4019206;1004057;4003093;2191;1
4005487;1001959;4002721;6267;1
4005489;1001960;4002721;1924;2
4028526;4005314;4007560;1081;1
4022626;1003221;1025179;7378;1
4022627;1003223;1025179;3069;2
4022628;1355;1025179;448;3
4028946;4000365;4003041;2785;1
4028947;4000369;4003041;5325;2
4026006;4003154;4005640;2430;1
4026007;840;4005640;2202;2
4028527;4005315;4007561;945;1
4028966;4005354;4007600;16250;1
4022629;1354;1025180;622;1
4028967;4005355;4007600;15600;2
4022630;1003224;1025180;3385;2
4019207;1004059;4003093;1565;2
4019208;1000687;4003093;2071;3
4009549;1003262;1025214;4500;3
4019209;1000806;4003093;3516;4
4028326;4005094;4007300;2817;1
4028327;4005095;4007300;1437;2
4019210;4002329;4003093;2012;5
4029806;1807;1024823;3019;1
4009550;1003261;1025213;4500;1
4029807;1000664;1024823;2143;2
4019211;1004102;4003093;1813;6
4019212;1104;4003093;2071;7
4021526;4004094;4005940;3788;1
4021527;4004095;4005940;2841;2
4029808;1000661;1024823;1661;3
4029809;1000796;1024823;1186;4
4029810;1003582;4001125;2817;1
4007190;4002414;4003282;2500;1
4029811;1807;4001125;3019;2
4017166;4003554;4004980;20000;1
4017167;4003555;4004981;20000;1
4029812;1000664;4001125;2143;3
4029813;1000661;4001125;1661;4
4029814;1000796;4001125;1186;5
4007191;4002415;4003283;2500;1
4029815;4005036;4007241;2786;1
4029816;4005037;4007241;3751;2
4029931;1001019;4007781;2730;1
4029932;4002495;4007781;1970;2
4029933;1003302;4007781;2590;3
4019227;1103;1024728;1907;1
4019228;1002819;1024728;7555;2
4019229;1002821;1024728;4790;3
4019230;1185;1024728;2595;4
4029934;837;4007781;2100;4
4029935;4003155;4007781;531;5
4029936;1215;4007640;5474;1
4019886;1787;76401;1500;1
4019235;1186;1024727;2672;1
4019236;1002822;1024727;4757;2
4019237;1002820;1024727;8036;3
4019238;1104;1024727;1913;4
4019887;1789;76401;2330;2
4019888;4002915;4004181;1610;1
4020346;1000176;4003827;1690;1
4020347;1000235;4003827;950;2
4020348;1003482;4003827;1560;3
4020349;1000045;4003840;950;1
4020350;1000176;4003840;1690;2
4020351;1000235;4003840;950;3
4020352;1003482;4003840;1560;4
4020406;4003974;4005700;12223;1
4022631;1003222;1025180;7066;3
4029937;1479;4007640;2304;2
4023586;4004394;4006380;11220;1
4029938;1851;4007640;7262;3
4023588;4004354;4006340;11255;1
4029939;1852;4007641;7432;1
4022936;1394;4002281;3168;1
4022937;1002911;4002281;3397;2
4022938;1002913;4002281;3089;3
4022939;1000954;4002281;1869;4
4029940;1480;4007641;2361;2
4029941;1214;4007641;5555;3
4023609;4004554;4006500;25000;1
4023610;4004555;4006501;25000;1
4030706;4005354;4008040;16250;1
4030707;4005355;4008041;15600;1
4026008;1003301;4005640;2397;3
4026009;4002494;4005640;2406;4
4026010;1001020;4005640;2639;5
4026011;4002475;4005640;2854;6
4031826;1003001;4008060;1320;1
4009551;1003263;1025213;1900;2
4009552;1003265;1025213;3830;3
4009578;1002892;4001603;1810;1
4009579;4001243;4001603;1603;2
4009580;4001241;4001601;1814;1
4009581;1002891;4001601;2130;2
4023406;4004454;4006420;8760;1
4015386;4003194;4004640;1;1
4019606;4003734;4005380;8170;1
4030185;1148;4007862;2630;1
4019607;4003735;4005381;8170;1
4019608;4003834;4005460;9550;1
4019609;4003774;4005403;10481;1
4030186;1004136;4007862;3120;2
4030187;1004135;4007862;1790;3
4030188;1000833;4007862;2090;4
4030189;1003722;4007862;2070;5
4023466;4004474;4006440;16982;1
4024226;1790;4003822;2000;1
4023506;4004534;4006480;9025;1
4024626;4002085;4002641;5059;1
4024627;4002045;4002607;4960;1
4025026;4002245;4002965;4267;1
4025027;1000664;4002965;2147;2
4024686;4002081;4002643;2843;1
4024687;997;4002643;4632;2
4024688;998;4002645;4665;1
4024227;1003481;4003822;1590;2
4024228;1000234;4003822;946;3
4024229;1000175;4003822;1575;4
4009626;1003484;1025478;2630;1
4009627;1003482;1025478;1560;2
4009628;1003484;1025476;2620;1
4027626;1540;64583;3050;1
4027646;4005114;4007320;1320;1
4021366;4004114;4005943;10003;1
4021367;4004115;4005942;10535;1
4015866;839;4003340;2438;1
4015867;840;4003340;2202;2
4009629;1003482;1025476;1685;2
4009630;1789;1025476;2234;3
4009631;1003481;1025477;1560;1
4009632;1003483;1025477;2420;2
4009633;1003481;1025493;1587;1
4009634;1003483;1025493;2486;2
4009635;1000043;1025493;900;3
4024230;1000176;4003823;1690;1
4024211;1790;4003820;1910;1
4024212;1003481;4003820;1560;2
4009639;1790;1025473;1910;1
4009640;1003481;1025473;1560;2
4009641;1003483;1025473;2420;3
4009642;1000043;1025473;950;4
4009643;1000045;1025494;946;1
4009644;1003484;1025494;2620;2
4009645;1003482;1025494;1722;3
4019614;4003815;4005441;20430;1
4019611;4000371;4005400;4921;1
4019613;4003814;4005440;20430;1
4015868;1003301;4003340;2397;3
4015869;4002494;4003340;2713;4
4015870;1001020;4003340;2592;5
4015871;4002475;4003340;2852;6
4027647;4005115;4007320;4426;2
4019615;4003794;4005420;12396;1
4019616;4003795;4005421;12396;1
4020628;4004016;4005801;7365;1
4024213;1000234;4003820;920;3
4024214;1000175;4003820;1510;4
4024215;1000043;4003820;950;5
4024231;1000235;4003823;950;2
4020629;4004017;4005801;7217;2
4024232;1003482;4003823;1560;3
4024233;1789;4003823;2280;4
4024689;4002083;4002645;2868;2
4025028;1000612;4002965;1417;3
4025029;1000611;4002967;1279;1
4025030;1000663;4002967;2166;2
4020198;4003936;4005620;7902;1
4020199;4003937;4005621;7902;1
4025031;4002247;4002967;4074;3
4025195;4001521;4001881;1657;1
4000401;1000176;1025605;1690;1
4000403;1000235;1025605;950;2
4025196;1540;4001881;3050;2
4000407;1003481;1025595;1560;1
4025189;1539;4001883;3050;1
4025190;4001523;4001883;1999;2
4009683;1003481;4003826;1560;1
4000417;1790;1025593;1910;1
4000419;1003481;1025593;1560;2
4025191;1531;1023406;3559;1
4025192;1001681;1023406;2468;2
4000425;1000234;1025604;920;1
4000427;1000175;1025604;1510;2
4000429;1003482;1025596;1560;1
4025193;1540;1023406;3112;3
4000433;1003482;1025594;1560;1
4000435;1789;1025594;2280;2
4009684;1000234;4003826;920;2
4025194;1539;64582;3050;1
4009685;1000175;4003826;1510;3
4016015;1000474;1025453;3253;1
4016016;227;1025453;856;2
4016017;1001020;1025453;2604;3
4002453;4001287;4001645;8800;1
4002455;4001285;4001647;8800;1
