PATH_SEG_VERSION_ID;TRACK_ID;SETR_ORDER
4014850;1559;1
4014850;1651;2
4014850;2114;3
4014850;2282;4
4014850;1654;5
4014851;1655;0
4014851;1656;1
4014851;1657;2
4014851;1658;3
4014851;1659;4
4017446;1415;3
4017446;1416;4
4017446;1417;5
4017446;1418;6
4017446;1419;7
4017446;1061;8
4017446;1062;9
4017446;1420;10
4030739;1214;0
4030739;1097;1
4030739;778;2
4030739;9956;3
4017446;1421;11
4017446;834;12
4017446;835;13
4017446;836;14
4017446;837;15
4017446;838;16
4017447;839;0
4017447;840;1
4017447;841;2
4017447;1422;3
4017447;1423;4
4017447;1424;5
4017447;1425;6
4017447;1426;7
4017447;1427;8
4017447;844;9
4017447;1428;10
4017448;1412;0
4017448;1413;1
4017448;1414;2
4017448;1415;3
4017448;1416;4
4017448;1417;5
4017448;1418;6
4017448;1419;7
4017448;1061;8
4017448;1062;9
4017448;1420;10
4017448;1421;11
4017448;834;12
4017448;835;13
4017448;836;14
4017448;837;15
4017448;1409;16
4017448;1410;17
4017449;5336;0
4017449;5337;1
4017449;5338;2
4017449;5339;3
4017449;840;4
4017449;841;5
4017449;1422;6
4017449;1423;7
4017449;1424;8
4017449;1425;9
4017449;1426;10
4017449;1427;11
4017449;844;12
4017449;1428;13
4030739;6036;4
4029806;554;0
4029806;555;1
4029809;3377;1
4030740;823;0
4030740;1216;1
4030740;1217;2
4030740;1218;3
4030740;1219;4
4030740;1220;5
4030740;1221;6
4030740;1222;7
4030740;1223;8
4030740;1224;9
4030740;1225;10
4030740;494;11
4030740;495;12
4030741;1226;0
4030741;1227;1
4030741;1228;2
4030742;1229;0
4029750;1302;0
4029750;178;1
4029751;179;0
4029751;180;1
4029751;1383;2
4029751;1384;3
4029751;1385;4
4029751;1386;5
4029806;556;2
4029806;557;3
4030742;1230;1
4030742;911;2
4030742;912;3
4030742;913;4
4030742;914;5
4030742;915;6
4030742;1454;7
4030742;1455;8
4030742;3376;9
4029806;558;4
4029806;559;5
4029806;560;6
4029806;9736;7
4029806;9756;8
4029807;563;0
4029807;564;1
4029807;565;2
4029807;566;3
4029807;567;4
4029746;1302;0
4029746;178;1
4029747;179;0
4030742;7256;10
4030743;4097;0
4030743;1097;1
4030743;1098;2
4030743;9957;3
4030743;6036;4
4030744;823;0
4030744;824;1
4030744;825;2
4030744;826;3
4030744;827;4
4030744;828;5
4030744;787;6
4030745;1940;0
4030745;1941;1
4030745;1942;2
4030745;1943;3
4030745;1944;4
4030745;1891;5
4030746;1892;0
4030746;4457;1
4030746;4458;2
4030746;1894;3
4030746;2314;4
4029747;180;1
4029747;1383;2
4018310;129;1
4018310;130;2
4018310;131;3
4018310;132;4
4018311;540;0
4018311;541;1
4018311;542;2
4018311;543;3
4018311;544;4
4018311;545;5
4018311;546;6
4018311;547;7
4018312;2327;0
4018312;2328;1
4018312;549;2
4018312;550;3
4018312;551;4
4018312;552;5
4030746;1058;5
4030747;614;0
4030747;1059;1
4030747;1060;2
4030747;1061;3
846;1174;0
846;1175;1
846;1176;2
846;1177;3
846;1178;4
846;1179;5
846;1180;6
846;1181;7
846;1182;8
846;1183;9
846;1184;10
847;1185;0
847;1186;1
847;1187;2
847;655;3
847;1188;4
847;1189;5
847;1190;6
847;658;7
847;1191;8
847;932;9
847;1192;10
847;1193;11
4030747;1062;4
4030747;1816;5
4030747;1817;6
4030748;830;0
4030748;831;1
4030748;11676;2
4030748;1902;3
4030749;1903;0
4030749;1904;1
4030749;1905;2
4030749;1906;3
4029747;1384;3
4029747;1385;4
4029747;1386;5
4029747;2735;6
4029747;2736;7
4029751;2015;6
4029752;8376;0
4029752;101;1
4029752;102;2
4029752;103;3
4029752;2631;4
4029752;11736;5
4029807;568;5
4029807;569;6
4029808;570;0
4029808;373;1
4029808;374;2
4029808;571;3
4029808;572;4
4029809;573;0
4030749;1793;4
4030749;2318;5
4030749;1069;6
4030749;1070;7
4030749;1071;8
4030749;1411;9
4018312;2030;6
4018312;2228;7
4029310;223;0
4029310;224;1
4029310;4836;2
4029311;227;0
4029311;228;1
4029311;229;2
4029311;230;3
4029311;231;4
4029311;232;5
4029311;233;6
4029311;234;7
4029312;235;0
4029312;236;1
4029312;237;2
4029312;238;3
4029312;239;4
4029312;175;5
4029313;240;0
4029306;1259;0
4029306;1260;1
4029306;1261;2
4029306;1134;3
4029306;1135;4
4029306;1262;5
4029307;1229;0
4029307;1263;1
4029307;1264;2
4029307;1265;3
4029307;1266;4
4029307;1267;5
4029308;1268;0
4029308;1269;1
4029308;1270;2
4029308;1271;3
4029308;1272;4
4029308;684;5
4009734;1274;0
4009734;1275;1
4009734;1276;2
4009734;1277;3
4009734;1278;4
4009734;1279;5
4009734;1280;6
4009734;1185;7
4009734;1186;8
4009734;1187;9
4009734;655;10
4009734;1281;11
4009735;1282;0
4009735;1283;1
4009735;1284;2
4009735;1285;3
4009735;1286;4
4029313;241;1
4029313;242;2
4029313;243;3
4029313;244;4
4029314;1229;0
4029314;1263;1
4029314;1264;2
4029314;1265;3
4029314;1266;4
4029314;1267;5
4019352;405;0
4019352;406;1
4019352;407;2
4019352;408;3
4019352;409;4
4019352;320;5
4029308;685;6
4019353;410;0
4019353;4276;1
4019353;3301;2
4019353;413;3
4019353;414;4
4019353;415;5
4019353;416;6
4019353;450;7
4029308;686;7
4029308;687;8
4029309;688;0
4029309;291;1
4029309;292;2
4029309;1273;3
4029315;1268;0
4029315;1269;1
4029315;1270;2
4029315;1271;3
4029315;1272;4
4029315;684;5
4029315;685;6
4029315;686;7
4029315;687;8
4029316;688;0
4022291;1345;5
4019353;451;8
4019353;420;9
4019353;421;10
4019354;3102;0
4019354;428;1
4019354;429;2
4019354;430;3
4019354;431;4
4019354;432;5
4019354;433;6
4019354;434;7
4019354;435;8
4019354;436;9
4019354;437;10
4019354;438;11
4019354;439;12
4019354;440;13
4019354;441;14
4019354;442;15
4019355;443;0
4019355;444;1
4019355;445;2
4019355;446;3
4019355;447;4
4019355;448;5
4019968;440;13
4019968;441;14
4019968;6736;15
4022291;1346;6
4022291;1347;7
4022291;1348;8
4022291;1349;9
4022291;1004;10
4022291;1005;11
4022291;1006;12
4022291;1007;13
4029316;291;1
4019359;362;0
4019359;363;1
4019359;364;2
4019359;365;3
4019359;366;4
4019359;367;5
4019360;368;0
4019360;369;1
4019360;370;2
4029316;292;2
4029316;1273;3
4029366;11376;0
4029366;11377;1
4029366;7076;2
4029366;11378;3
4029366;11379;4
4019360;371;3
4019360;372;4
4019360;373;5
4019360;374;6
4019360;375;7
4019360;376;8
4019360;377;9
4019360;378;10
4019360;379;11
4019360;380;12
4019360;3096;13
4019361;387;0
4019361;388;1
4019361;449;2
4019361;393;3
4019361;394;4
4019361;395;5
4019361;396;6
4019361;3296;7
4019361;3756;8
4019362;399;0
4019362;400;1
4019362;401;2
4004219;1293;0
4004219;1294;1
4004219;1295;2
4004219;1296;3
4004217;1297;0
4004217;1298;1
4004217;1299;2
4004217;1300;3
4019362;402;3
4019362;403;4
4014594;392;0
4014594;393;1
4014594;394;2
4014594;395;3
4014594;396;4
4014594;3296;5
4014594;3756;6
4014594;1377;7
4014595;410;0
4014595;4276;1
4014595;3301;2
4014595;413;3
4014595;414;4
4014595;415;5
4014595;416;6
4014595;450;7
4029366;11380;5
4029366;11381;6
4029366;419;7
4029366;420;8
4014595;1430;8
4014595;391;9
4019362;404;5
4019966;405;0
4019966;406;1
4019966;407;2
4019966;408;3
4019966;409;4
4019966;320;5
4019967;410;0
4019967;4276;1
4019967;3301;2
4019967;413;3
4019967;414;4
4019967;415;5
4019967;416;6
4019967;417;7
4019967;418;8
4019967;391;9
4019967;419;10
4019967;420;11
4019967;421;12
4019968;3102;0
4019968;428;1
4019968;429;2
4019968;430;3
4019886;2633;3
4019886;2634;4
4019886;154;5
4019887;155;0
4019887;156;1
4019887;157;2
4019887;158;3
4019887;159;4
4019887;160;5
4019887;161;6
4019887;162;7
4019887;163;8
4019887;2637;9
4019888;4677;0
4019888;4678;1
4019888;158;2
4019888;159;3
4019888;160;4
4019888;161;5
4019888;162;6
4019888;163;7
4019888;2637;8
4019968;431;4
4019968;432;5
4019968;433;6
4019968;434;7
4019968;435;8
4019968;436;9
4019968;437;10
4019968;438;11
4019968;439;12
4022329;1763;0
4022329;1764;1
4022329;1765;2
4022329;1766;3
4022329;1767;4
4022329;1768;5
4022329;1769;6
4022329;1770;7
4022329;1771;8
4022329;819;9
4029366;2558;9
4029366;11382;10
4029367;2591;0
4029367;2592;1
4029367;2593;2
4029367;2594;3
4029367;2595;4
4029367;2596;5
4029367;7936;6
4029367;11396;7
4029367;1646;8
4029367;11397;9
4029367;11398;10
4029646;7916;0
4029646;7856;1
4029647;2565;0
4029647;2566;1
4022329;820;10
4029647;2567;2
4029647;2568;3
4029647;2569;4
4029647;2570;5
4029647;2571;6
4029647;2572;7
4029647;2573;8
4029647;2574;9
4029647;2575;10
4029647;2147;11
4029647;2576;12
4029647;429;13
4029647;2577;14
4029648;1190;0
4029648;658;1
4029648;1191;2
4029648;932;3
4029648;933;4
4029648;892;5
4029648;893;6
4022326;3141;0
4022326;3142;1
4022326;1797;2
4022326;1798;3
4022326;1799;4
4022326;1800;5
4022326;1801;6
4022326;1227;7
4022326;1802;8
4022327;1803;0
4022327;1804;1
4022327;1805;2
4022327;1806;3
4022327;1807;4
881;220;0
881;221;1
881;214;2
881;215;3
881;77;4
4022327;1808;5
4022327;1809;6
4022327;1810;7
4022327;675;8
4022327;1811;9
4022327;803;10
4022327;1812;11
4022327;1813;12
4022327;1814;13
4022327;1815;14
4022327;1062;15
4022327;1816;16
4022327;1817;17
4022328;830;0
4022328;831;1
4022328;1818;2
4022328;1819;3
4022328;1820;4
4022328;1821;5
4022328;1822;6
4022328;1823;7
4022328;1824;8
4022328;1825;9
4022328;1826;10
4022330;1772;0
4022330;1773;1
4022330;1774;2
4022330;1775;3
4022330;1776;4
4022330;1777;5
4022330;1778;6
4022330;845;7
4022330;846;8
4022330;1779;9
4022330;616;10
4022330;1780;11
4022330;1781;12
4022330;1782;13
4022330;1783;14
4022330;1784;15
4022330;1785;16
4022330;1499;17
4022330;1500;18
4022331;1501;0
4022331;177;1
4022331;1827;2
4022331;1828;3
4022331;1829;4
4022331;1830;5
4022331;1831;6
4022331;1832;7
4020766;1614;0
4020766;1615;1
4024746;8476;0
4009249;3316;0
4020766;1616;2
4020766;1617;3
4020766;1618;4
4020766;1619;5
4020766;1620;6
4020767;1621;0
4020767;2312;1
4020767;2313;2
4020767;1431;3
4020767;1432;4
4027086;2102;0
4027086;7203;1
4027086;7204;2
4027086;7210;3
4027086;2110;4
4027086;2111;5
4027086;2112;6
4027086;954;7
4027086;955;8
4030946;10019;0
4030946;3;1
4030946;4;2
4030946;5;3
4030947;6;0
4030947;7;1
4014605;1440;0
4014605;393;1
4014605;394;2
4014605;395;3
4014605;396;4
4014605;3296;5
4014605;3756;6
4014605;1377;7
4014606;410;0
4014606;4276;1
4014606;3301;2
4014606;413;3
4014606;414;4
4014606;415;5
4014606;416;6
4014606;450;7
4030947;8;2
4030947;9;3
4030947;10;4
4030947;11;5
4030947;12;6
4030947;13;7
4030947;14;8
4030888;392;0
4030888;393;1
4030888;394;2
4030888;395;3
4030888;396;4
4030888;3296;5
4030888;3756;6
4030889;399;0
4030889;400;1
4030889;401;2
4030889;402;3
4030889;403;4
4030889;404;5
4030906;919;0
4030906;920;1
4030906;921;2
4030906;922;3
4027086;9976;9
4027086;9996;10
4027087;2;0
4027087;7212;1
4027087;7213;2
4027087;1737;3
4027087;7196;4
4027087;7197;5
4027087;4;6
4027087;5;7
4027088;6;0
4027088;7215;1
4027088;7214;2
4027088;7205;3
4027088;7206;4
4027088;2082;5
4027106;7198;0
4027106;7216;1
4027106;2406;2
4027106;2407;3
4027106;7217;4
4027107;26;0
4027107;7207;1
4027107;7208;2
4027107;7199;3
4027107;7200;4
4027108;10016;0
4027108;920;1
4027108;921;2
4027108;922;3
4027108;2069;4
4027108;2070;5
4027108;2071;6
4027108;2072;7
4027108;2073;8
4027108;7209;9
4027108;7201;10
4027108;7202;11
4027786;10996;0
4027786;10977;1
4027786;10978;2
4027786;1053;3
4027787;1054;0
4027787;4916;1
4027787;2503;2
4027787;2504;3
4027787;3476;4
4027787;1101;5
4027787;1102;6
4027788;678;0
4024747;8477;0
4027788;679;1
4027788;680;2
4027788;1103;3
4027788;830;4
4027788;831;5
4027788;832;6
4027788;1104;7
4030906;2069;4
4030906;2070;5
4027146;2772;0
4027146;2;1
4027146;2773;2
4027146;2774;3
4027146;2775;4
4027146;2776;5
4027146;922;6
4027147;2069;0
4027147;2777;1
4027147;2778;2
4027147;2779;3
4027147;6458;4
4027147;6459;5
4027147;2781;6
4027148;2782;0
4027148;363;1
4027148;364;2
4027148;365;3
4027148;366;4
4027148;991;5
4027148;9676;6
4027166;2119;0
4027166;444;1
