ROUTE_VERSION_ID;TRACK_ID;RTTR_ORDER
131;1593;10
131;1594;11
131;618;12
131;619;13
131;620;14
131;1512;15
131;1254;16
131;1255;17
131;1256;18
131;1595;19
131;1596;20
131;1597;21
131;1598;22
131;1599;23
131;1600;24
131;1601;25
131;590;26
131;1602;27
132;12816;0
132;12418;1
132;1565;2
132;1566;3
132;1567;4
132;1568;5
132;1569;6
132;12796;7
132;11202;8
132;1571;9
132;1603;10
132;1604;11
132;1605;12
133;1609;0
133;8676;1
133;8677;2
133;1611;3
133;1612;4
133;1596;5
133;1597;6
133;1598;7
133;1599;8
134;1614;0
134;1615;1
134;1616;2
134;1617;3
134;1618;4
134;1619;5
134;1620;6
134;1621;7
134;2312;8
134;2313;9
134;1431;10
134;1432;11
134;1433;12
134;1434;13
134;1435;14
134;1436;15
134;5576;16
134;7076;17
134;1624;18
134;1625;19
134;1626;20
134;513;21
134;514;22
134;515;23
134;516;24
134;517;25
134;518;26
134;1374;27
134;1375;28
134;1376;29
134;1438;30
134;1439;31
134;1440;32
134;1441;33
134;1442;34
134;1443;35
134;312;36
134;313;37
135;1627;0
135;305;1
135;1628;2
135;1629;3
135;1630;4
135;1631;5
135;1632;6
135;1633;7
135;418;8
135;1634;9
135;1635;10
135;1636;11
135;1637;12
135;1638;13
135;1639;14
135;1640;15
135;1641;16
135;1642;17
135;1643;18
135;1644;19
135;1645;20
135;1646;21
135;1647;22
135;1648;23
135;1649;24
135;1650;25
135;1559;26
135;1651;27
135;2114;28
135;2282;29
135;1654;30
135;1655;31
135;1656;32
135;1657;33
135;1658;34
135;1659;35
136;1614;0
136;1615;1
136;1616;2
136;1617;3
136;1618;4
136;1619;5
136;1620;6
136;1621;7
136;2312;8
136;2313;9
136;1431;10
137;1638;0
137;1639;1
137;1640;2
137;1641;3
137;1642;4
137;1643;5
137;1644;6
137;1645;7
137;1646;8
138;2313;0
138;1431;1
138;1432;2
138;1433;3
138;1434;4
138;1435;5
138;1436;6
138;5576;7
138;5736;8
139;1661;0
139;1646;1
139;1647;2
139;1648;3
139;1649;4
139;1650;5
139;1559;6
139;1651;7
139;2912;8
140;1614;0
140;1615;1
140;1616;2
140;1617;3
140;1618;4
140;1619;5
140;1620;6
140;1621;7
140;2312;8
140;2313;9
140;1431;10
140;1432;11
140;1433;12
140;1434;13
140;1435;14
140;1436;15
140;5576;16
140;7056;17
140;510;18
140;511;19
140;512;20
140;513;21
140;514;22
140;515;23
140;516;24
140;517;25
140;518;26
140;1374;27
140;1375;28
140;1376;29
140;1438;30
140;1439;31
140;1440;32
140;1441;33
140;1442;34
140;1443;35
140;312;36
140;313;37
140;1444;38
141;1627;0
141;305;1
141;1628;2
141;1629;3
141;1630;4
141;1631;5
141;1632;6
141;1633;7
141;418;8
141;1634;9
141;1635;10
141;1636;11
141;1637;12
141;1638;13
141;1639;14
141;1640;15
141;1641;16
141;1663;17
141;1664;18
141;1665;19
141;1666;20
141;1646;21
141;1647;22
141;1648;23
141;1649;24
141;1650;25
141;1559;26
141;1651;27
141;2114;28
141;2282;29
141;1654;30
141;1655;31
141;1656;32
141;1657;33
141;1658;34
141;1659;35
142;1661;0
142;1646;1
142;1647;2
142;1648;3
142;1649;4
142;1650;5
142;1559;6
142;1651;7
142;2114;8
142;2282;9
142;1654;10
142;1655;11
142;1656;12
142;1657;13
142;1658;14
142;1659;15
143;7156;0
143;607;1
143;777;2
143;778;3
143;9956;4
143;6096;5
143;783;6
143;784;7
143;785;8
143;5836;9
143;1669;10
143;1670;11
143;1671;12
143;1672;13
143;1673;14
143;1674;15
143;1675;16
143;1143;17
143;1144;18
143;1676;19
143;1677;20
143;1678;21
143;1679;22
143;1680;23
143;1681;24
143;1682;25
143;1683;26
143;1684;27
143;1685;28
143;1686;29
143;1687;30
143;800;31
143;1688;32
143;1689;33
143;1690;34
143;1101;35
143;1102;36
143;678;37
144;1692;0
144;611;1
144;612;2
144;1107;3
144;1108;4
144;1693;5
144;1694;6
144;1695;7
144;1696;8
144;848;9
144;1697;10
144;1698;11
144;1699;12
144;1700;13
144;1701;14
144;1702;15
144;1703;16
144;1704;17
144;1705;18
144;1706;19
144;1707;20
144;1708;21
144;1709;22
144;1130;23
144;1131;24
144;1710;25
144;1711;26
144;1712;27
144;1713;28
144;1714;29
144;1715;30
144;5916;31
144;1305;32
144;1306;33
144;862;34
144;863;35
144;193;36
144;864;37
145;775;0
145;1718;1
145;1719;2
145;1720;3
145;1721;4
145;1722;5
145;1723;6
145;1724;7
145;1725;8
145;1726;9
145;1727;10
145;1728;11
145;1729;12
145;1730;13
145;1731;14
145;750;15
145;774;16
146;8776;0
146;1734;1
146;1735;2
146;1736;3
146;1737;4
146;1738;5
146;1739;6
146;1740;7
146;1235;8
146;7457;9
146;8156;10
146;1459;11
146;7296;12
146;7297;13
146;7316;14
146;7336;15
146;1461;16
146;1462;17
146;722;18
146;1463;19
146;1464;20
147;1741;0
147;1477;1
147;1478;2
147;1479;3
147;1480;4
147;1481;5
147;1482;6
147;7356;7
147;7298;8
147;7299;9
147;7300;10
147;7317;11
147;1203;12
147;1204;13
147;1742;14
147;1743;15
147;1744;16
147;1745;17
147;1746;18
148;1394;0
148;1395;1
148;1396;2
148;1397;3
148;1752;4
148;1753;5
148;1754;6
148;1455;7
148;1755;8
148;1735;9
148;1736;10
148;1737;11
148;1738;12
148;1739;13
148;1740;14
148;1235;15
148;7457;16
148;8156;17
148;1459;18
148;7296;19
148;7297;20
148;7316;21
148;7336;22
148;1461;23
148;1462;24
148;722;25
148;1463;26
149;1741;0
149;1477;1
149;1478;2
149;1479;3
149;1480;4
149;1481;5
149;1482;6
149;1483;7
149;7317;8
149;1203;9
149;1204;10
149;1742;11
149;1743;12
149;1744;13
149;1745;14
149;1746;15
149;1747;16
149;1748;17
149;8796;18
149;2348;19
149;1514;20
149;1515;21
149;1516;22
149;1517;23
149;2654;24
149;2655;25
150;7658;0
150;7659;1
150;7660;2
150;1763;3
150;1764;4
150;1765;5
150;1766;6
150;1767;7
150;1768;8
150;1769;9
150;1770;10
150;1771;11
150;819;12
150;820;13
150;1772;14
150;1773;15
150;1774;16
150;1775;17
150;1776;18
150;1777;19
150;1778;20
150;845;21
150;846;22
150;1779;23
150;616;24
150;1780;25
150;1781;26
150;1782;27
150;1783;28
150;1784;29
150;1785;30
150;1499;31
150;1500;32
151;2672;0
151;1332;1
151;1391;2
151;1392;3
151;345;4
151;1393;5
151;1394;6
151;1395;7
151;1396;8
151;1397;9
151;1398;10
151;1399;11
151;1400;12
151;1401;13
151;670;14
151;671;15
151;1402;16
151;1403;17
151;1404;18
151;1405;19
151;1406;20
151;1407;21
151;1408;22
151;1409;23
151;1410;24
151;1787;25
151;1788;26
151;1789;27
151;1790;28
152;1791;0
152;1792;1
152;1793;2
152;1794;3
152;1795;4
152;1504;5
152;1505;6
152;1506;7
152;1507;8
152;1508;9
152;1509;10
152;1510;11
152;1511;12
152;620;13
152;1512;14
152;1513;15
152;1514;16
152;1515;17
152;1516;18
152;1517;19
152;1518;20
152;1519;21
152;1520;22
152;1521;23
152;273;24
152;274;25
152;1522;26
152;199;27
152;200;28
152;2692;29
153;3141;0
153;3142;1
153;1797;2
153;1798;3
153;1799;4
153;1800;5
153;1801;6
153;1227;7
153;1802;8
153;1803;9
153;1804;10
153;1805;11
153;1806;12
153;1807;13
153;1808;14
153;1809;15
153;1810;16
153;675;17
153;1811;18
153;803;19
153;1812;20
153;1813;21
153;1814;22
153;1815;23
153;1062;24
153;1816;25
153;1817;26
153;830;27
153;831;28
153;1818;29
153;1819;30
153;1820;31
153;1821;32
153;1822;33
153;1823;34
153;1824;35
153;4696;36
154;7658;0
154;7659;1
154;7660;2
154;1763;3
154;1764;4
154;1765;5
154;1766;6
154;1767;7
154;1768;8
154;1769;9
154;1770;10
154;1771;11
154;819;12
154;820;13
154;1772;14
154;1773;15
154;1774;16
154;1775;17
154;1776;18
154;1777;19
154;1778;20
154;845;21
154;846;22
154;1779;23
154;616;24
154;1780;25
154;1781;26
154;1782;27
154;1783;28
154;1784;29
154;1785;30
154;1499;31
154;1500;32
154;1501;33
154;177;34
154;1827;35
154;1828;36
154;1829;37
155;1833;0
155;1834;1
155;1835;2
155;469;3
155;1555;4
155;1836;5
155;1837;6
155;1838;7
155;1839;8
155;126;9
155;1840;10
156;1841;0
156;1842;1
156;40;2
156;41;3
156;1843;4
156;1530;5
156;1844;6
156;905;7
156;1845;8
156;500;9
156;1846;10
156;1847;11
156;1267;12
156;1848;13
156;559;14
156;560;15
156;561;16
156;1849;17
156;1850;18
156;1341;19
156;1342;20
156;1343;21
156;1344;22
156;978;23
156;979;24
156;980;25
156;981;26
156;6116;27
156;5957;28
156;1852;29
156;1853;30
156;1854;31
157;1855;0
157;1856;1
157;1857;2
157;992;3
157;993;4
157;994;5
157;995;6
157;996;7
157;997;8
157;1345;9
157;1346;10
157;1347;11
157;1348;12
157;1858;13
157;1601;14
157;590;15
157;591;16
157;1859;17
157;1860;18
157;235;19
157;1861;20
157;1862;21
157;1863;22
157;1864;23
157;962;24
157;1865;25
157;1553;26
157;1866;27
157;84;28
157;1867;29
158;554;0
158;555;1
158;556;2
158;557;3
158;558;4
158;559;5
158;560;6
158;561;7
158;1849;8
158;1850;9
158;1341;10
158;1342;11
158;1343;12
158;1344;13
158;978;14
158;979;15
158;980;16
158;981;17
158;6116;18
158;5957;19
158;1869;20
158;444;21
158;445;22
158;446;23
158;447;24
158;448;25
159;362;0
159;363;1
159;364;2
159;365;3
159;366;4
159;991;5
159;992;6
159;993;7
159;994;8
159;995;9
159;996;10
159;997;11
159;1345;12
159;1346;13
159;1347;14
159;1348;15
159;1858;16
159;1601;17
159;590;18
159;591;19
159;1859;20
159;1870;21
159;594;22
159;595;23
159;596;24
159;1871;25
160;557;0
160;558;1
160;559;2
160;560;3
160;561;4
160;1849;5
160;1850;6
160;1341;7
160;1342;8
160;1343;9
160;1344;10
160;978;11
160;979;12
160;980;13
160;981;14
160;982;15
160;1851;16
160;1869;17
160;444;18
160;445;19
160;446;20
160;447;21
160;448;22
161;362;0
161;363;1
161;364;2
161;365;3
161;366;4
161;991;5
161;992;6
161;993;7
161;994;8
161;995;9
161;996;10
161;997;11
161;1345;12
161;1346;13
161;1347;14
161;1348;15
161;1858;16
161;1601;17
161;590;18
161;591;19
161;1859;20
161;1860;21
161;6416;22
162;1874;0
162;310;1
162;1875;2
162;1876;3
162;1877;4
162;1878;5
162;1879;6
162;1880;7
162;708;8
162;320;9
162;1881;10
162;1882;11
162;1883;12
162;1884;13
162;1648;14
162;1649;15
162;1650;16
162;1559;17
162;1651;18
162;1097;19
162;1098;20
162;9957;21
162;6096;22
162;783;23
162;784;24
162;1885;25
162;1886;26
162;1887;27
162;1888;28
162;1889;29
162;1890;30
162;1891;31
162;1892;32
162;4457;33
162;4458;34
162;1894;35
162;1895;36
162;2972;37
162;2973;38
162;1897;39
162;1898;40
162;1899;41
162;1900;42
162;1901;43
162;1582;44
162;4459;45
162;1902;46
162;1903;47
162;1904;48
162;1905;49
162;1906;50
162;1907;51
163;1908;0
163;1909;1
163;1910;2
163;1587;3
163;1588;4
163;1911;5
163;1912;6
163;1913;7
163;1914;8
163;1915;9
163;1916;10
163;2974;11
163;2975;12
163;1918;13
163;1919;14
163;1920;15
163;4478;16
163;4496;17
163;4497;18
163;1922;19
163;1923;20
163;1924;21
163;1925;22
163;1926;23
163;1927;24
163;1304;25
163;1305;26
163;1306;27
163;191;28
163;192;29
163;193;30
163;194;31
163;195;32
163;196;33
163;1431;34
163;1432;35
163;1433;36
163;1434;37
163;1435;38
163;1928;39
163;1929;40
163;1930;41
163;1931;42
163;690;43
163;1932;44
163;1933;45
163;1934;46
163;1935;47
163;1936;48
164;4097;0
164;1097;1
164;1098;2
164;9957;3
164;6096;4
164;783;5
164;784;6
164;785;7
164;786;8
164;787;9
164;1940;10
164;1941;11
164;1942;12
164;1943;13
164;1944;14
164;1891;15
164;1892;16
164;4457;17
164;4458;18
164;1894;19
164;1895;20
164;2972;21
164;2973;22
164;1897;23
164;1898;24
164;1899;25
164;1900;26
164;1901;27
164;1582;28
164;4459;29
164;1902;30
164;1903;31
164;1904;32
164;1905;33
164;1906;34
164;1907;35
165;1908;0
165;1909;1
165;1910;2
165;1587;3
165;1588;4
165;1911;5
165;1912;6
165;1913;7
165;1914;8
165;1915;9
165;1916;10
165;2974;11
165;2975;12
165;1918;13
165;1919;14
165;1920;15
165;4478;16
165;4496;17
165;4497;18
165;1922;19
165;1923;20
165;1945;21
165;1946;22
165;1947;23
165;1948;24
165;1303;25
165;1304;26
165;1305;27
165;1306;28
165;191;29
165;192;30
165;193;31
165;194;32
165;195;33
166;3496;0
166;2115;1
166;2627;2
166;2628;3
166;1951;4
166;1392;5
166;345;6
166;1393;7
166;1394;8
166;1395;9
166;1396;10
166;1397;11
166;1398;12
166;1399;13
166;1400;14
166;1401;15
166;670;16
166;671;17
166;1402;18
166;1403;19
166;1404;20
166;1405;21
166;1406;22
166;1407;23
166;1408;24
166;1409;25
166;1410;26
166;1068;27
166;1069;28
166;1070;29
167;1503;0
167;1074;1
167;1075;2
167;1076;3
167;1077;4
167;1504;5
167;1505;6
167;1506;7
167;1507;8
167;1508;9
167;1509;10
167;1510;11
167;1511;12
167;620;13
167;1512;14
167;1513;15
167;1514;16
167;1515;17
167;1516;18
167;1517;19
167;1518;20
167;1519;21
167;1520;22
167;1521;23
167;273;24
167;274;25
167;604;26
167;1952;27
167;2002;28
167;2657;29
167;4036;30
168;973;0
168;564;1
168;565;2
168;566;3
168;1955;4
168;1956;5
168;1957;6
168;1958;7
168;248;8
168;249;9
168;250;10
168;251;11
168;252;12
168;253;13
168;254;14
168;1163;15
168;1959;16
168;1960;17
168;3536;18
168;3537;19
168;1962;20
168;1963;21
168;1964;22
168;1965;23
168;1966;24
168;1967;25
168;1968;26
169;1970;0
169;1971;1
169;1972;2
169;1973;3
169;1974;4
169;1975;5
169;1976;6
169;3538;7
169;3539;8
169;1978;9
169;1183;10
169;1184;11
169;1185;12
169;1186;13
169;1187;14
169;655;15
169;1281;16
169;1282;17
169;1283;18
169;1284;19
169;1979;20
169;1980;21
169;1981;22
169;1982;23
169;585;24
169;586;25
169;587;26
170;1983;0
170;1984;1
170;349;2
170;1985;3
170;1986;4
170;1987;5
170;1988;6
170;1989;7
170;973;8
170;564;9
170;565;10
170;566;11
170;1955;12
170;1956;13
170;1957;14
170;1958;15
170;248;16
170;249;17
170;250;18
170;251;19
170;252;20
170;253;21
170;254;22
170;1163;23
170;1959;24
170;1960;25
170;3536;26
170;3537;27
170;1962;28
170;1963;29
170;1964;30
170;1965;31
170;1966;32
170;1967;33
170;1968;34
171;1970;0
171;1971;1
171;1972;2
171;1973;3
171;1974;4
171;1975;5
171;1976;6
171;3538;7
171;3539;8
171;1978;9
171;1183;10
171;1184;11
171;1185;12
171;1186;13
171;1187;14
171;655;15
171;1281;16
171;1282;17
171;1283;18
171;1284;19
171;1979;20
171;1980;21
171;1981;22
171;1982;23
171;585;24
171;586;25
171;587;26
171;1002;27
171;1990;28
171;1991;29
171;1992;30
171;268;31
171;1993;32
172;3036;0
172;1392;1
172;345;2
172;1393;3
172;1394;4
172;1395;5
172;1396;6
172;1397;7
172;1398;8
172;1399;9
172;1400;10
172;1401;11
172;670;12
172;671;13
172;1402;14
172;1403;15
172;1404;16
172;1405;17
172;1406;18
172;1407;19
172;1408;20
172;1409;21
172;1410;22
172;1068;23
172;1069;24
172;1070;25
172;1071;26
172;1411;27
173;1214;0
173;1097;1
173;778;2
173;9956;3
173;6036;4
173;823;5
173;1216;6
173;1217;7
173;1218;8
173;1219;9
173;1220;10
173;1221;11
173;1222;12
173;1223;13
173;1224;14
173;1225;15
173;494;16
173;495;17
173;1226;18
173;1227;19
173;1228;20
173;1229;21
173;1230;22
173;911;23
173;912;24
173;913;25
173;914;26
173;915;27
173;1454;28
173;1455;29
173;3376;30
173;7256;31
174;1503;0
174;1074;1
174;1075;2
174;1076;3
174;1077;4
174;1504;5
174;1505;6
174;1506;7
174;1507;8
174;1508;9
174;1509;10
174;1510;11
174;1511;12
174;620;13
174;1512;14
174;1513;15
174;1514;16
174;1515;17
174;1516;18
174;1517;19
174;1518;20
174;1519;21
174;1520;22
174;1521;23
174;273;24
174;274;25
174;3061;26
175;362;0
175;363;1
175;364;2
175;365;3
175;366;4
175;991;5
175;1997;6
175;1998;7
175;1999;8
175;578;9
175;579;10
175;435;11
175;436;12
175;660;13
175;582;14
175;583;15
175;584;16
175;585;17
175;586;18
175;587;19
175;588;20
175;589;21
175;590;22
175;591;23
175;592;24
175;593;25
175;594;26
175;595;27
175;596;28
175;2000;29
175;2001;30
175;1952;31
175;2002;32
175;2003;33
175;1213;34
175;2004;35
176;616;0
176;617;1
176;618;2
176;619;3
176;620;4
176;621;5
176;622;6
176;623;7
176;624;8
176;625;9
176;3256;10
176;3257;11
176;627;12
176;628;13
176;629;14
176;630;15
176;631;16
176;632;17
176;633;18
176;250;19
176;251;20
176;634;21
176;635;22
176;636;23
176;637;24
176;638;25
176;639;26
176;212;27
176;640;28
176;641;29
176;642;30
176;643;31
177;392;0
177;393;1
177;394;2
177;395;3
177;396;4
177;3296;5
177;3756;6
177;399;7
177;400;8
177;401;9
177;402;10
177;403;11
177;404;12
178;1229;0
178;1263;1
178;1264;2
178;1265;3
178;1266;4
178;1267;5
178;1268;6
178;1269;7
178;1270;8
178;1271;9
178;1272;10
178;684;11
178;685;12
178;686;13
178;687;14
178;688;15
178;291;16
178;292;17
178;1273;18
179;755;0
179;756;1
179;757;2
179;758;3
179;5176;4
179;5177;5
180;2005;0
180;2006;1
180;2007;2
180;2008;3
180;2009;4
180;2010;5
180;1260;6
180;2011;7
180;2012;8
180;8016;9
180;8017;10
180;181;11
180;2014;12
180;1386;13
180;2015;14
180;1842;15
180;40;16
180;41;17
180;2016;18
180;2017;19
180;2018;20
180;2019;21
180;2020;22
181;2022;0
181;2023;1
181;406;2
181;407;3
181;408;4
181;2024;5
181;2025;6
181;2026;7
181;322;8
181;323;9
181;324;10
181;2027;11
181;2028;12
181;2029;13
181;1647;14
181;1648;15
181;1649;16
181;1650;17
181;1559;18
181;4736;19
181;4737;20
181;2030;21
182;1432;0
182;1433;1
182;1434;2
182;1435;3
182;1436;4
182;2031;5
183;2039;0
183;2040;1
183;2041;2
183;1837;3
183;2042;4
183;2043;5
183;2044;6
183;2045;7
183;2046;8
183;2047;9
183;2048;10
184;2049;0
184;2050;1
184;2051;2
184;2052;3
184;2053;4
184;1038;5
184;2054;6
184;2055;7
184;2056;8
184;341;9
184;342;10
185;2057;0
185;830;1
185;831;2
185;832;3
185;2058;4
185;2059;5
185;2060;6
185;1066;7
185;1067;8
185;1068;9
185;2061;10
185;2062;11
185;2063;12
185;2064;13
185;2065;14
185;2066;15
185;1509;16
185;2067;17
185;1782;18
185;1783;19
185;1784;20
185;1785;21
185;1499;22
185;1500;23
185;2068;24
186;919;0
186;920;1
186;921;2
186;922;3
186;2069;4
186;2070;5
186;2071;6
186;2072;7
186;2073;8
186;7209;9
186;9977;10
186;2079;11
186;2080;12
186;2081;13
186;9536;14
186;9556;15
186;2389;16
186;2390;17
187;8937;0
187;2084;1
187;2085;2
187;2086;3
187;2087;4
187;2088;5
187;2089;6
187;2090;7
187;84;8
187;2091;9
187;2092;10
187;1379;11
187;2093;12
187;1224;13
187;8036;14
187;8037;15
187;2095;16
187;2096;17
187;2097;18
187;2098;19
187;2099;20
187;2100;21
188;6957;0
188;440;1
188;6976;2
188;6996;3
188;6997;4
188;2400;5
188;2401;6
188;2402;7
188;7016;8
188;2103;9
188;2104;10
188;2105;11
188;10036;12
188;2107;13
188;2108;14
188;2109;15
189;2113;0
189;2114;1
189;2115;2
189;1950;3
189;1834;4
189;603;5
189;554;6
189;555;7
189;556;8
189;557;9
189;558;10
189;559;11
189;560;12
189;561;13
189;562;14
189;563;15
189;564;16
189;565;17
189;566;18
189;567;19
189;568;20
189;569;21
189;570;22
189;373;23
189;374;24
189;571;25
189;2116;26
189;939;27
189;940;28
189;2117;29
189;2118;30
189;2119;31
189;444;32
189;445;33
189;446;34
189;447;35
189;448;36
190;1997;0
190;1998;1
190;1999;2
190;578;3
190;579;4
190;435;5
190;436;6
190;660;7
190;582;8
190;583;9
190;584;10
190;585;11
190;586;12
190;587;13
190;588;14
190;589;15
190;590;16
190;591;17
190;592;18
190;593;19
190;594;20
190;595;21
190;596;22
190;2000;23
190;2001;24
190;1952;25
190;2002;26
190;2003;27
190;1213;28
190;2004;29
191;2120;0
191;1227;1
191;1802;2
191;1803;3
191;1804;4
191;1805;5
191;1806;6
191;1807;7
191;1808;8
191;1809;9
191;1810;10
191;675;11
191;1811;12
191;803;13
191;1812;14
191;1813;15
191;1814;16
191;1815;17
191;1062;18
191;1816;19
191;1817;20
191;830;21
191;831;22
191;1818;23
191;1819;24
191;1820;25
191;1821;26
191;1822;27
191;1823;28
191;1824;29
191;1825;30
191;1826;31
192;2121;0
192;1803;1
192;1804;2
192;1805;3
192;1806;4
192;1807;5
192;2122;6
192;2123;7
192;1404;8
192;2124;9
192;2125;10
192;2126;11
192;2127;12
192;2128;13
192;2129;14
192;2130;15
192;1078;16
192;1079;17
192;2131;18
192;2132;19
192;817;20
192;818;21
192;819;22
192;820;23
192;2133;24
193;2134;0
193;129;1
193;2135;2
193;2136;3
193;2137;4
193;2138;5
193;460;6
193;2139;7
193;2140;8
194;11357;0
194;11358;1
194;10521;2
194;866;3
194;2142;4
194;1834;5
194;2143;6
194;199;7
194;200;8
194;201;9
194;2144;10
194;2145;11
194;423;12
194;424;13
194;425;14
194;426;15
194;2146;16
194;2147;17
194;2148;18
194;654;19
194;2149;20
194;2150;21
194;2151;22
194;2754;23
194;936;24
194;573;25
194;2153;26
194;2154;27
195;8896;0
195;1991;1
195;8898;2
195;1517;3
195;2654;4
195;2655;5
195;11856;6
195;11857;7
195;11858;8
195;2515;9
195;46;10
195;11876;11
195;2157;12
195;1952;13
195;2002;14
195;2657;15
195;2658;16
195;1213;17
195;1431;18
195;1432;19
195;1433;20
195;1434;21
195;1435;22
195;1436;23
195;1437;24
195;689;25
195;293;26
195;294;27
195;2158;28
195;2159;29
196;2193;0
196;1634;1
196;1635;2
196;8436;3
196;521;4
196;522;5
196;2168;6
196;2169;7
196;1637;8
196;1638;9
196;1639;10
196;1640;11
196;1641;12
196;1663;13
196;1664;14
196;1665;15
196;224;16
196;3956;17
196;66;18
196;67;19
196;68;20
196;69;21
196;70;22
196;71;23
196;72;24
196;73;25
196;5616;26
196;5676;27
196;4556;28
196;2175;29
196;2176;30
196;2177;31
196;2178;32
196;2179;33
196;2180;34
196;2181;35
196;2182;36
196;2183;37
196;2184;38
196;1211;39
196;2185;40
196;2186;41
196;2187;42
196;2188;43
196;2189;44
196;2190;45
196;2191;46
197;2193;0
197;1634;1
197;1635;2
197;1636;3
197;1637;4
197;1638;5
197;1639;6
197;1640;7
197;1641;8
197;1663;9
197;1664;10
197;1665;11
197;224;12
197;3956;13
197;66;14
197;67;15
197;68;16
197;69;17
197;70;18
197;71;19
197;72;20
197;73;21
197;5616;22
197;5676;23
197;4556;24
197;2175;25
197;2176;26
197;2177;27
197;2178;28
197;2179;29
197;2180;30
197;2181;31
197;2182;32
197;2183;33
197;2184;34
197;1211;35
197;2185;36
197;2186;37
197;2187;38
197;2188;39
197;2189;40
197;2190;41
197;2191;42
197;827;43
197;828;44
197;787;45
197;788;46
197;789;47
197;790;48
198;2168;0
198;2194;1
198;1375;2
198;1376;3
198;2193;4
198;1634;5
198;1635;6
198;1636;7
198;1637;8
198;1638;9
198;1639;10
1858;8239;2
1858;8240;3
1738;8276;7
110;1383;4
110;1384;5
110;1385;6
110;1386;7
1878;8256;0
1878;8257;1
1878;8258;2
1878;115;3
1878;8267;4
1878;8268;5
1878;8261;6
1878;8262;7
1878;1014;8
1878;1015;9
1878;8263;10
1878;8264;11
1878;549;12
1878;8265;13
110;2735;8
111;8356;4
111;1382;5
111;1225;6
4;71;6
4;72;7
797;2015;8
797;8376;9
797;101;10
797;102;11
797;103;12
799;155;3
799;8396;4
799;1378;5
799;1379;6
799;1380;7
799;7423;8
799;8356;9
799;1382;10
4;73;8
4;5616;9
4;5617;10
4;1326;11
4;76;12
4;77;13
4;78;14
4;79;15
4;80;16
4;81;17
4;82;18
4;83;19
4;84;20
4;85;21
4;86;22
4;87;23
3;59;29
3;60;30
3;5536;31
1897;480;0
1897;481;1
1897;482;2
1897;483;3
1897;484;4
1897;485;5
1897;486;6
1897;487;7
1897;488;8
1897;489;9
1897;490;10
1897;491;11
1897;492;12
1897;493;13
1897;494;14
1897;495;15
1897;496;16
1897;497;17
1897;5656;18
1897;5657;19
1897;5658;20
1897;500;21
1897;501;22
1897;502;23
1897;503;24
1897;504;25
1897;505;26
1897;506;27
1897;51;28
1897;52;29
1897;53;30
1897;2356;31
1897;2357;32
1897;479;33
1897;539;34
1897;129;35
1897;8418;36
1897;8419;37
1897;2043;38
1897;2044;39
1897;2045;40
1897;2046;41
1897;2047;42
1897;5576;43
1897;7056;44
1897;510;45
1897;511;46
1897;512;47
1897;513;48
1897;514;49
1897;515;50
1897;516;51
1897;517;52
1897;518;53
1897;519;54
1897;520;55
1897;521;56
1897;522;57
1897;2168;58
1897;2194;59
1897;1375;60
1897;1376;61
798;2193;0
798;1634;1
798;1635;2
798;8436;3
234;2482;15
234;2483;16
234;2484;17
234;1880;18
234;2485;19
234;2025;20
234;2026;21
234;322;22
234;323;23
234;324;24
234;325;25
234;326;26
234;4016;27
234;328;28
234;329;29
234;330;30
234;331;31
234;332;32
235;8516;0
235;2513;1
235;499;2
235;500;3
235;1846;4
235;1847;5
235;1267;6
235;1848;7
235;559;8
235;560;9
235;561;10
235;562;11
235;563;12
235;564;13
235;565;14
235;566;15
235;567;16
235;568;17
235;569;18
235;570;19
235;373;20
235;374;21
236;2490;0
236;434;1
236;435;2
236;580;3
236;581;4
236;582;5
236;583;6
236;584;7
236;585;8
236;586;9
236;587;10
236;588;11
236;589;12
236;590;13
236;591;14
236;1859;15
236;1860;16
236;235;17
236;1861;18
236;1862;19
236;1863;20
236;2180;21
236;2452;22
236;2523;23
237;2492;0
237;2493;1
237;2494;2
237;2495;3
237;2496;4
237;2497;5
237;1689;6
237;2498;7
237;2499;8
237;2500;9
237;1111;10
237;1921;11
237;1922;12
237;1923;13
237;1945;14
237;1946;15
237;1947;16
237;1948;17
237;485;18
237;486;19
237;487;20
237;488;21
237;489;22
237;490;23
237;491;24
237;492;25
237;493;26
237;494;27
237;495;28
237;1226;29
238;8838;0
238;1501;1
238;177;2
238;9916;3
238;1211;4
238;2185;5
238;2186;6
238;2187;7
238;2188;8
238;2189;9
238;2190;10
238;2191;11
238;827;12
238;828;13
238;787;14
238;1940;15
238;1941;16
238;1942;17
238;1943;18
238;1944;19
238;1891;20
238;2503;21
238;2504;22
238;2505;23
238;2506;24
238;1694;25
238;2507;26
239;2010;0
239;1260;1
239;1261;2
239;1134;3
239;1135;4
239;2308;5
239;2512;6
239;2513;7
239;961;8
239;962;9
239;2514;10
239;2515;11
239;46;12
239;2516;13
239;2039;14
239;2040;15
239;2041;16
239;1837;17
239;2042;18
239;2043;19
239;2044;20
239;2045;21
239;2046;22
239;2047;23
239;1437;24
240;6077;0
240;1664;1
240;1665;2
240;1666;3
240;1646;4
240;2050;5
240;2051;6
240;2052;7
240;2053;8
240;1038;9
240;2054;10
240;2055;11
240;2056;12
240;341;13
240;342;14
240;2519;15
240;79;16
240;2520;17
240;2521;18
240;2522;19
240;905;20
240;906;21
240;2523;22
240;2524;23
240;1251;24
240;2525;25
240;241;26
