ID;NAME;SHORT_NAME;LATITUDE;LONGITUDE;LABEL_POS;VISIBLE;ACTIVE;CODE
1855;Estrela (Basílica);Estrela (Basílica);38,7137298583984;-9,16022968292236;T;Y;Y;8112
1856;R. João Deus;R. João Deus;38,7126808166504;-9,16022396087646;T;Y;Y;8113
1857;Estrela (Basílica);Estrela (Basílica);38,7138786315918;-9,16054725646973;T;Y;Y;8114
1858;Estrela;Estrela;38,7132110595703;-9,15984344482422;T;Y;Y;8115
1859;Desterro;Desterro;38,7197189331055;-9,13776302337646;T;Y;Y;812
1860;Cc. Desterro;Cc. Desterro;38,719772;-9,135936;T;N;N;813
1861;Martim Moniz;Martim Moniz;38,7146186828613;-9,13757610321045;T;Y;Y;815
1862;Martim Moniz;Martim Moniz;38,7154808044434;-9,13599014282227;T;Y;Y;816
1863;Socorro;Socorro;38,7167091369629;-9,13515186309814;T;Y;Y;817
1864;Martim Moniz;Martim Moniz;38,7160415649414;-9,13571166992188;T;Y;Y;818
1865;Martim Moniz;Martim Moniz;38,7152900695801;-9,13608646392822;T;Y;Y;819
1866;MARTIM MONIZ;MARTIM MONIZ;38,715259552002;-9,13602161407471;T;N;N;820
1867;Alfandega (Terminal Cruzeiros);Alfandega (Terminal Cruzeiros);38,710502;-9,127432;T;Y;Y;8201
1868;Alfandega (Terminal Cruzeiros);Alfandega (Terminal Cruzeiros);38,709576;-9,129028;T;Y;Y;8202
1869;Chafariz d'El Rei;Chafariz d'El Rei;38,709638;-9,129475;T;Y;Y;8203
1870;Cais Lingueta;Cais Lingueta;38,711015;-9,126851;T;Y;Y;8204
1871;Ponte Xabregas;Ponte Xabregas;38,7262687683105;-9,11186790466309;T;Y;Y;8301
1872;Ponte Xabregas;Ponte Xabregas;38,7261009216309;-9,11233139038086;T;Y;Y;8302
1873;Xabregas;Xabregas;38,7274398803711;-9,11029434204102;T;Y;Y;8303
1874;Xabregas;Xabregas;38,7282791137695;-9,10971546173096;T;Y;Y;8304
1875;Cc. Grilo;Cc. Grilo;38,7302513122559;-9,10789394378662;T;Y;Y;8305
1876;Cc. Grilo;Cc. Grilo;38,7301788330078;-9,10805511474609;T;Y;Y;8306
1877;Al. Beato;Al. Beato;38,7331008911133;-9,10554027557373;T;Y;Y;8307
1878;Al. Beato;Al. Beato;38,7327499389648;-9,10592365264893;T;Y;Y;8308
1879;Xabregas - R. Manutencão;Xabregas - R. Manutencão;38,7265701293945;-9,10995197296143;T;Y;Y;8309
1880;Xabregas - R. Manutencão;Xabregas - R. Manutencão;38,7263984680176;-9,11044692993164;T;Y;Y;8310
1881;R. Nicolau Tolentino;R. Nicolau Tolentino;38,7315788269043;-9,10989856719971;T;Y;Y;83101
1882;R. Nicolau Tolentino;R. Nicolau Tolentino;38,7310218811035;-9,10965538024902;T;Y;Y;83102
1883;R. Marquês Olhão;R. Marquês Olhão;38,7313919067383;-9,11155033111572;T;Y;Y;83103
1884;R. Marquês Olhão;R. Marquês Olhão;38,7311897277832;-9,1115608215332;T;Y;Y;83104
1885;B.º Madre Deus;B.º Madre Deus;38,7320404052734;-9,11439990997314;T;Y;Y;83105
1886;B.º Madre Deus;B.º Madre Deus;38,7319297790527;-9,11497592926025;T;Y;Y;83106
1888;B.º Madre Deus (Escola);B.º Madre Deus (Escola);38,7338409423828;-9,11276054382324;T;Y;Y;83108
1889;Cc. Teixeira;Cc. Teixeira;38,7354698181152;-9,11706447601318;T;Y;Y;83109
1890;Av. Inf. D. Henrique (Doca Xabregas);Av. Inf. D. Henrique (Doca Xabregas);38,7289810180664;-9,10702228546143;T;Y;Y;8311
1891;B.º Madre Deus (Escola);B.º Madre Deus (Escola);38,733867;-9,11254;T;Y;Y;83110
1892;Estr. Chelas;Estr. Chelas;38,7339286804199;-9,11725521087646;T;Y;Y;83111
1893;Estr. Chelas;Estr. Chelas;38,7346305847168;-9,11729621887207;T;Y;Y;83112
1894;R. Gualdim Pais;R. Gualdim Pais;38,7307586669922;-9,11645889282227;T;Y;Y;83113
1895;R. Gualdim Pais;R. Gualdim Pais;38,731201171875;-9,11694431304932;T;Y;Y;83114
1896;Az. Salgada;Az. Salgada;38,7369194030762;-9,1137866973877;T;Y;Y;83115
1897;Az. Salgada;Az. Salgada;38,7367706298828;-9,11359691619873;T;Y;Y;83116
1898;R. Dr. Manuel Espírito Santo;R. Dr. Manuel Espírito Santo;38,735055;-9,114023;T;Y;Y;83117
1899;Qta. Ourives;Qta. Ourives;38,7339782714844;-9,1121997833252;T;Y;Y;83118
1900;R. Faustino Jose Rodrigues;R. Faustino Jose Rodrigues;38,734209;-9,115486;T;Y;Y;83119
1901;Av. Inf. D. Henrique (Doca Xabregas);Av. Inf. D. Henrique (Doca Xabregas);38,7290000915527;-9,1073579788208;T;Y;Y;8312
1902;Av. Inf. D. Henrique (Manutencão Militar);Av. Inf. D. Henrique (Manutencão Militar);38,7330093383789;-9,10430717468262;T;Y;Y;8313
1903;Av. Inf. D. Henrique (Manutencão Militar);Av. Inf. D. Henrique (Manutencão Militar);38,7328605651855;-9,10466194152832;T;Y;Y;8314
1904;Cc. Grilo;Cc. Grilo;38,7297897338867;-9,10860919952393;T;Y;Y;8316
1905;Cc. Grilo;Cc. Grilo;38,7299995422363;-9,10870361328125;T;Y;Y;8317
1906;Cc. Duque Lafoes;Cc. Duque Lafoes;38,7334289550781;-9,1070613861084;T;Y;Y;8318
1907;Xabregas;Xabregas;38,7261695861816;-9,11361598968506;T;Y;Y;8319
1908;Xabregas;Xabregas;38,7257614135742;-9,11324024200439;T;Y;Y;8320
1909;Mercado Xabregas;Mercado Xabregas;38,7277793884277;-9,11468124389648;T;Y;Y;8321
1910;Mercado Xabregas;Mercado Xabregas;38,7281112670898;-9,11492824554443;T;Y;Y;8322
1911;Av. Cidade L. Marques S;Av. Cidade L. Marques S;38,7626686096191;-9,11938667297363;T;Y;Y;8401
1912;Av. Cidade L. Marques S;Av. Cidade L. Marques S;38,7627296447754;-9,11976909637451;T;Y;Y;8402
1913;Olivais Sul;Olivais Sul;38,7642784118652;-9,11880302429199;T;Y;Y;8403
1914;Olivais Sul;Olivais Sul;38,7640495300293;-9,11903190612793;T;Y;Y;8404
1915;Cabo Ruivo - Av. Mar. Gomes Costa;Cabo Ruivo - Av. Mar. Gomes Costa;38,7587013244629;-9,11323833465576;T;Y;Y;8405
1916;Cabo Ruivo - Av. Mar. Gomes Costa;Cabo Ruivo - Av. Mar. Gomes Costa;38,7590408325195;-9,11340713500977;T;Y;Y;8406
1917;Av. Mar. Gomes Costa (Poco Cortes);Av. Mar. Gomes Costa (Poco Cortes);38,7597618103027;-9,11677265167236;T;Y;Y;8407
1918;Av. Mar. Gomes Costa (Poco Cortes);Av. Mar. Gomes Costa (Poco Cortes);38,7601509094238;-9,11710453033447;T;Y;Y;8408
1919;Cabo Ruivo - Av. Mar. Gomes Costa;Cabo Ruivo - Av. Mar. Gomes Costa;38,7586402893066;-9,11304187774658;T;Y;Y;8409
1920;AV. MAR. GOMES COSTA - EST. CA;AV. MAR. GOMES COSTA - EST. CA;38,7589836120605;-9,11322116851807;T;Y;Y;8410
1921;R. Cidade Bissau (Metro);R. Cidade Bissau (Metro);38,7604789733887;-9,11200046539307;T;Y;Y;8413
1922;R. Cidade Bissau (Metro);R. Cidade Bissau (Metro);38,7603607177734;-9,11167430877686;T;Y;Y;8414
1923;ESTAcÃO CABO RUIVO;ESTAcÃO CABO RUIVO;38,756778717041;-9,11321258544922;T;Y;Y;8415
1924;Cabo Ruivo - Av. Dr. Augusto Castro;Cabo Ruivo - Av. Dr. Augusto Castro;38,7571716308594;-9,11256313323975;T;Y;Y;8416
1925;C. Comercial Olivais - R. Cidade Bissau;C. Comercial Olivais - R. Cidade Bissau;38,7630310058594;-9,11406803131104;T;Y;Y;8419
1926;Av. Padua;Av. Padua;38,762979;-9,10686;T;Y;Y;8420
1927;C. Comercial Olivais;C. Comercial Olivais;38,7627601623535;-9,11380386352539;T;Y;Y;8421
1928;Cemiterio Olivais;Cemiterio Olivais;38,7623596191406;-9,10954856872559;T;Y;Y;8423
1250;Est. Fluvial Belem;Est. Fluvial Belem;38,6962203979492;-9,19834041595459;T;Y;Y;4101
1251;Est. Fluvial Belem;Est. Fluvial Belem;38,696720123291;-9,19913482666016;T;Y;Y;4102
1252;Belem - Cc. Ajuda;Belem - Cc. Ajuda;38,6978302001953;-9,19948959350586;T;Y;Y;4103
1253;Belem - Cc. Ajuda;Belem - Cc. Ajuda;38,6979904174805;-9,199387550354;T;Y;Y;4104
1254;Cc. Ajuda / R. Gen. João Almeida;Cc. Ajuda / R. Gen. João Almeida;38,700673;-9,199793;T;Y;Y;4105
1255;Cc. Ajuda / R. Gen. João Almeida;Cc. Ajuda / R. Gen. João Almeida;38,7006683349609;-9,19979286193848;T;Y;Y;4106
1256;Av. Brasília 1;Av. Brasília 1;38,6965789794922;-9,19179725646973;T;Y;Y;4107
1257;Est. Fluvial Belem;Est. Fluvial Belem;38,6955795288086;-9,19886207580566;T;Y;Y;4108
1258;Belem;Belem;38,6971282958984;-9,2007360458374;T;Y;Y;4109
1259;Pc. João Rio;Pc. João Rio;38,7402000427246;-9,13343334197998;T;Y;Y;411
1260;Belem;Belem;38,6974792480469;-9,19888114929199;T;Y;Y;4110
1261;Belem;Belem;38,6971206665039;-9,20083808898926;T;Y;Y;4111
1262;Belem;Belem;38,697459;-9,198589;T;Y;Y;4112
1264;Altinho (MAAT);Altinho (MAAT);38,697512;-9,196014;T;Y;Y;4114
1265;Altinho (MAAT);Altinho (MAAT);38,697367;-9,194168;T;Y;Y;4115
1266;Al. D. Afonso Henriques;Al. D. Afonso Henriques;38,7369499206543;-9,13372039794922;T;Y;Y;413
1267;Al. D. Afonso Henriques;Al. D. Afonso Henriques;38,7373008728027;-9,1336727142334;T;Y;Y;414
1268;Alges;Alges;38,6985702514648;-9,22724342346191;T;Y;Y;4201
1269;Alges (Mercado);Alges (Mercado);38,7015113830566;-9,2273530960083;T;Y;Y;4202
1270;R. D. Jeronimo Osorio;R. D. Jeronimo Osorio;38,6993598937988;-9,22494029998779;T;Y;Y;4204
1271;R. D. Jeronimo Osorio;R. D. Jeronimo Osorio;38,6998291015625;-9,22430038452148;T;Y;Y;4205
1272;Alges;Alges;38,6987800598145;-9,2274808883667;T;Y;Y;4206
1274;R. Damião Gois;R. Damião Gois;38,6983604431152;-9,22505283355713;T;Y;Y;4208
1275;R. Damião Gois;R. Damião Gois;38,6982307434082;-9,22504138946533;T;Y;Y;4209
1276;Alges;Alges;38,6985015869141;-9,22759532928467;T;Y;Y;4210
1277;Alges;Alges;38,6989288330078;-9,22696113586426;T;Y;Y;4211
1278;Alges (Jardim);Alges (Jardim);38,6995506286621;-9,23209953308105;T;Y;Y;4212
1279;Alges (Mercado);Alges (Mercado);38,7010307312012;-9,22793388366699;T;Y;Y;4213
1280;Alges (Jardim);Alges (Jardim);38,6992607116699;-9,23146343231201;T;Y;Y;4215
1281;Palacio Anjos;Palacio Anjos;38,6992416381836;-9,23071193695068;T;Y;Y;4217
1282;Alges - Pc. D. Manuel I;Alges - Pc. D. Manuel I;38,6995010375977;-9,22849464416504;T;Y;Y;4218
1283;Alges - Pc. D. Manuel I;Alges - Pc. D. Manuel I;38,6994094848633;-9,22857284545898;T;Y;Y;4219
1284;Alges;Alges;38,6995086669922;-9,22780132293701;T;Y;Y;4220
1285;Alges (Jardim);Alges (Jardim);38,6994209289551;-9,23209857940674;T;Y;Y;4223
1286;R. Latino Coelho;R. Latino Coelho;38,7031707763672;-9,22712230682373;T;Y;Y;4224
1287;R. Latino Coelho;R. Latino Coelho;38,7032089233398;-9,22735595703125;T;Y;Y;4225
1288;Cruz Quebrada (Fac. Motricidade Humana);Cruz Quebrada (Fac. Motricidade Humana);38,7051696777344;-9,25252723693848;T;Y;Y;4301
1289;Igreja Cruz Quebrada;Igreja Cruz Quebrada;38,7010307312012;-9,24950981140137;T;Y;Y;4302
1290;Igreja Cruz Quebrada;Igreja Cruz Quebrada;38,7010116577148;-9,24970054626465;T;Y;Y;4303
1291;Cruz Quebrada;Cruz Quebrada;38,7018585205078;-9,25134754180908;T;Y;Y;4304
1293;Cruz Quebrada;Cruz Quebrada;38,7019004821777;-9,2514533996582;T;Y;Y;4307
1294;Sul e Sueste;Sul e Sueste;38,708514;-9,133558;T;Y;Y;4501
1295;Sul e Sueste;Sul e Sueste;38,708298;-9,133354;T;Y;Y;4502
1296;Sul e Sueste;Sul e Sueste;38,707339;-9,133226;T;Y;Y;4503
1297;Campo Cebolas;Campo Cebolas;38,7088;-9,13325;T;Y;Y;4504
1298;Sul e Sueste;Sul e Sueste;38,708273;-9,133472;T;Y;Y;4505
1300;Sul e Sueste;Sul e Sueste;38,70781499;-9,132339;T;Y;Y;4507
1301;R. Alfandega;R. Alfandega;38,7083282470703;-9,13269805908203;T;Y;Y;4512
1302;Az. Galhardas;Az. Galhardas;38,7571105957031;-9,16676998138428;T;Y;Y;50001
1303;Az. Galhardas;Az. Galhardas;38,7574195861816;-9,16736221313477;T;Y;Y;50002
1304;R. Prof. Vieira Almeida;R. Prof. Vieira Almeida;38,7642288208008;-9,16693592071533;T;Y;Y;50003
1305;R. Prof. Queiros Veloso;R. Prof. Queiros Veloso;38,7640914916992;-9,17079257965088;T;Y;Y;50004
1306;R. Prof. Francisco Gentil (Metro);R. Prof. Francisco Gentil (Metro);38,761100769043;-9,16691303253174;T;Y;Y;50005
1307;R. Prof. Francisco Gentil (Metro);R. Prof. Francisco Gentil (Metro);38,7605209350586;-9,16726684570313;T;Y;Y;50006
1308;R. Prof. João Barreira;R. Prof. João Barreira;38,7624588012695;-9,17068290710449;T;Y;Y;50007
1309;R. Prof. Vieira Almeida;R. Prof. Vieira Almeida;38,7645797729492;-9,1665678024292;T;Y;Y;50008
1310;R. Prof. João Barreira;R. Prof. João Barreira;38,7625389099121;-9,17081737518311;T;Y;Y;50010
1311;Telheiras;Telheiras;38,7605781555176;-9,16972732543945;T;Y;Y;50011
1312;Telheiras;Telheiras;38,7604713439941;-9,16922569274902;T;Y;Y;50012
1313;R. Prof. Fernando Fonseca;R. Prof. Fernando Fonseca;38,76171875;-9,16518974304199;T;Y;Y;50013
1314;R. Prof. Fernando Fonseca;R. Prof. Fernando Fonseca;38,761589050293;-9,16438388824463;T;Y;Y;50014
1315;Esc. Sec. Telheiras;Esc. Sec. Telheiras;38,7601509094238;-9,17440605163574;T;Y;Y;50015
1316;Esc. Sec. Telheiras;Esc. Sec. Telheiras;38,760009765625;-9,17440605163574;T;Y;Y;50016
1317;Qta. Barros;Qta. Barros;38,755729675293;-9,16829299926758;T;Y;Y;50017
1318;R. Fernando Namora;R. Fernando Namora;38,7600212097168;-9,17771339416504;T;Y;Y;50018
1319;R. Fernando Namora;R. Fernando Namora;38,760139465332;-9,17763042449951;T;Y;Y;50019
1320;Av. Nacoes Unidas;Av. Nacoes Unidas;38,7646217346191;-9,17705726623535;T;Y;Y;50021
1321;Av. Nacoes Unidas;Av. Nacoes Unidas;38,7640800476074;-9,17661285400391;T;Y;Y;50022
1322;Alto Faia Sul;Alto Faia Sul;38,7652206420898;-9,17166709899902;T;Y;Y;50023
1323;Alto Faia Sul;Alto Faia Sul;38,7652397155762;-9,17180728912354;T;Y;Y;50024
1324;R. Prof. Prado Coelho;R. Prof. Prado Coelho;38,7670097351074;-9,17066955566406;T;Y;Y;50025
1325;R. Prof. Prado Coelho;R. Prof. Prado Coelho;38,7669486999512;-9,17098236083984;T;Y;Y;50026
1326;R. Frederico George;R. Frederico George;38,7679901123047;-9,16978645324707;T;Y;Y;50027
1327;R. Frederico George;R. Frederico George;38,7681007385254;-9,16936302185059;T;Y;Y;50028
1328;Alto Faia;Alto Faia;38,767650604248;-9,16858100891113;T;Y;Y;50029
1329;Alto Faia;Alto Faia;38,7681503295898;-9,16807079315186;T;Y;Y;50030
1330;R. Morais Soares;R. Morais Soares;38,7327308654785;-9,13041114807129;T;Y;Y;501
1331;R. Morais Soares;R. Morais Soares;38,7326507568359;-9,1305570602417;T;Y;Y;502
1332;Pc. Chile;Pc. Chile;38,7332611083984;-9,13247966766357;T;Y;Y;503
1333;Pc. Chile;Pc. Chile;38,7332305908203;-9,13279819488525;T;Y;Y;504
1334;Pc. Chile / Av. Almirante Reis;Pc. Chile / Av. Almirante Reis;38,7326698303223;-9,13420963287354;T;Y;Y;505
1335;Pc. Chile / Av. Almirante Reis;Pc. Chile / Av. Almirante Reis;38,7324714660645;-9,13440322875977;T;Y;Y;506
1336;Pc. Chile;Pc. Chile;38,7343406677246;-9,13509464263916;T;Y;Y;507
1337;R. Morais Soares;R. Morais Soares;38,732437;-9,130846;T;Y;Y;508
1338;Pc. Chile;Pc. Chile;38,7333488464355;-9,13279342651367;T;Y;Y;509
1339;R. Pascoal Melo;R. Pascoal Melo;38,7313919067383;-9,13615226745605;T;Y;Y;510
1340;R. Pascoal Melo;R. Pascoal Melo;38,7312202453613;-9,13571071624756;T;Y;Y;511
1341;Pc. Chile;Pc. Chile;38,7345199584961;-9,13498115539551;T;Y;Y;514
1342;R. Pereira Carrilho;R. Pereira Carrilho;38,7340087890625;-9,13574886322021;T;Y;Y;517
1343;R. Pereira Carrilho;R. Pereira Carrilho;38,7341384887695;-9,1357593536377;T;Y;Y;518
1344;Pc. Chile;Pc. Chile;38,7345199584961;-9,13498115539551;T;Y;Y;521
1345;Pc. Chile;Pc. Chile;38,7331504821777;-9,13249588012695;T;Y;Y;522
1346;Pc. Comercio;Pc. Comercio;38,7079391479492;-9,13552379608154;T;Y;Y;5501
1347;Pc. Comercio;Pc. Comercio;38,709004;-9,135327;T;Y;Y;5502
1348;Pc. Comercio;Pc. Comercio;38,7086715698242;-9,13465976715088;T;Y;Y;5503
1349;Pc. Comercio;Pc. Comercio;38,7079391479492;-9,13863754272461;T;Y;Y;5504
1350;P. COMeRCIO;P. COMeRCIO;38,7076644897461;-9,13541603088379;T;Y;Y;5505
1352;Pc. Comercio;Pc. Comercio;38,709831237793;-9,13829803466797;T;Y;Y;5508
1353;Pc. COMeRCIO;Pc. COMeRCIO;38,7083396911621;-9,13636016845703;T;Y;Y;5509
1354;R. Ouro;R. Ouro;38,7108497619629;-9,13871574401855;T;Y;Y;5510
1355;Pc. COMeRCIO;Pc. COMeRCIO;38,7082901000977;-9,13708686828613;T;Y;Y;5511
1356;Pc. Comercio;Pc. Comercio;38,7082214355469;-9,13648223876953;T;Y;Y;5512
1357;Pc. COMeRCIO;Pc. COMeRCIO;38,7084197998047;-9,13656139373779;T;Y;Y;5513
1358;Pc. Comercio;Pc. Comercio;38,7088203430176;-9,13729476928711;T;Y;Y;5514
1359;Pc. Comercio;Pc. Comercio;38,7081413269043;-9,13713264465332;T;Y;Y;5515
1360;Pc. Comercio;Pc. Comercio;38,7096710205078;-9,13638401031494;T;Y;Y;5516
1361;R. Prata;R. Prata;38,7110290527344;-9,13689422607422;T;Y;Y;5518
1362;Pc. Comercio;Pc. Comercio;38,7092781066895;-9,13623428344727;T;Y;Y;5519
1363;Igreja Sta. Maria Madalena;Igreja Sta. Maria Madalena;38,7100486755371;-9,1352710723877;T;Y;Y;5601
943;Av. Forcas Armadas;Av. Forcas Armadas;38,7481803894043;-9,1500768661499;T;Y;Y;2007
944;Campo Grande;Campo Grande;38,7521209716797;-9,15124797821045;T;Y;Y;2008
945;Av. Forcas Armadas / R. Sanches Coelho;Av. Forcas Armadas / R. Sanches Coelho;38,7477912902832;-9,15258884429932;T;Y;Y;2009
946;B.º S. Miguel - Av. Roma;B.º S. Miguel - Av. Roma;38,7475700378418;-9,14083099365234;T;Y;Y;201
947;Av. Forcas Armadas / R. Sanches Coelho;Av. Forcas Armadas / R. Sanches Coelho;38,747688293457;-9,15178298950195;T;Y;Y;2010
948;Entrecampos;Entrecampos;38,747594;-9,147887;T;Y;Y;2011
949;R. Afonso Lopes Vieira;R. Afonso Lopes Vieira;38,705487;-9,185294;T;Y;Y;2012
950;Entrecampos;Entrecampos;38,7474594116211;-9,14785766601563;T;Y;Y;2013
951;Entrecampos Norte;Entrecampos Norte;38,75;-9,14834976196289;T;Y;Y;2015
952;Entrecampos - Av. EUA;Entrecampos - Av. EUA;38,7487182617188;-9,146653175354;T;Y;Y;2016
954;ESTAcÃO  ENTRECAMPOS;ESTAcÃO  ENTRECAMPOS;38,7452430725098;-9,14729690551758;T;Y;Y;2018
955;Est. Entrecampos;Est. Entrecampos;38,745169;-9,147705;T;Y;Y;2019
956;B.º S. Miguel - Av. Roma;B.º S. Miguel - Av. Roma;38,747428894043;-9,14108562469482;T;Y;Y;202
957;Est. Entrecampos;Est. Entrecampos;38,7445729;-9,147626;T;Y;Y;2020
958;Est. Entrecampos;Est. Entrecampos;38,745506;-9,1474001;T;Y;Y;2021
959;Est. Entrecampos;Est. Entrecampos;38,745927;-9,1474818;T;Y;Y;2022
960;Av. Roma / Av. EUA;Av. Roma / Av. EUA;38,7500915527344;-9,14215087890625;T;Y;Y;203
961;Av. Roma / Av. EUA;Av. Roma / Av. EUA;38,75;-9,14251327514648;T;Y;Y;204
962;Av. Roma / Av. EUA;Av. Roma / Av. EUA;38,749340057373;-9,14279556274414;T;Y;Y;205
963;Est. Entrecampos;Est. Entrecampos;38,745362;-9,147841;T;Y;Y;2051
964;Entrecampos - Av. EUA;Entrecampos - Av. EUA;38,7483711242676;-9,14701557159424;T;Y;Y;2053
965;Av. Igreja;Av. Igreja;38,7523193359375;-9,14655208587646;T;Y;Y;2054
966;Av. Igreja;Av. Igreja;38,7515907287598;-9,14836883544922;T;Y;Y;2055
967;AV. ROMA / Bº S.MIGUEL;AV. ROMA / Bº S.MIGUEL;38,747428894043;-9,14108562469482;T;N;N;206
968;Av. Roma / Av. EUA;Av. Roma / Av. EUA;38,7490005493164;-9,14262104034424;T;Y;Y;208
969;Est. Sta. Apolonia;Est. Sta. Apolonia;38,7135314941406;-9,1234712600708;T;Y;Y;2101
970;Est. Sta. Apolonia;Est. Sta. Apolonia;38,7134590148926;-9,12371730804443;T;Y;Y;2102
971;R. Bica Sapato;R. Bica Sapato;38,7163696289063;-9,12062740325928;T;Y;Y;2103
972;R. Bica Sapato;R. Bica Sapato;38,7163696289063;-9,12085723876953;T;Y;Y;2104
973;R. Vale Sto. Antonio;R. Vale Sto. Antonio;38,7177391052246;-9,12206077575684;T;Y;Y;2105
974;R. Vale Sto. Antonio;R. Vale Sto. Antonio;38,7180404663086;-9,12218475341797;T;Y;Y;2106
975;R. Washington;R. Washington;38,7178382873535;-9,12078952789307;T;Y;Y;2107
976;R. Washington;R. Washington;38,7182312011719;-9,12123680114746;T;Y;Y;2108
977;ESTAcÃO STA. APOLoNIA;ESTAcÃO STA. APOLoNIA;38,7125625610352;-9,12347793579102;T;Y;N;2109
978;ESTAcÃO STA. APOLoNIA;ESTAcÃO STA. APOLoNIA;38,7128448486328;-9,12339210510254;T;Y;N;2110
979;Est. Sta. Apolonia;Est. Sta. Apolonia;38,7135581970215;-9,12243175506592;T;Y;Y;2111
980;ESTAcÃO STA. APOLoNIA;ESTAcÃO STA. APOLoNIA;38,712589263916;-9,12386798858643;T;Y;N;2112
981;Est. Sta. Apolonia;Est. Sta. Apolonia;38,7133903503418;-9,12262725830078;T;Y;Y;2113
982;Est. Sta. Apolonia;Est. Sta. Apolonia;38,7135810852051;-9,12270355224609;T;Y;Y;2114
983;Est. Sta. Apolonia;Est. Sta. Apolonia;38,713550567627;-9,12398815155029;T;Y;Y;2115
984;Campo Sta. Clara;Campo Sta. Clara;38,715074;-9,126231;T;Y;Y;2116
985;Est. Sta. Apolonia;Est. Sta. Apolonia;38,7134017944336;-9,12289714813232;T;Y;Y;2118
986;Museu Militar;Museu Militar;38,7124481201172;-9,12483787536621;T;Y;Y;2119
987;Museu Militar;Museu Militar;38,7123489379883;-9,12490081787109;T;Y;Y;2120
988;R. Paraíso;R. Paraíso;38,7139892578125;-9,12435817718506;T;Y;Y;2121
989;R. Paraíso;R. Paraíso;38,7138595581055;-9,12471199035645;T;Y;Y;2122
990;Campo Sta. Clara;Campo Sta. Clara;38,715389251709;-9,12308406829834;T;Y;Y;2123
991;Campo Sta. Clara;Campo Sta. Clara;38,7154388427734;-9,12322425842285;T;Y;Y;2124
992;R. Vale Sto. Antonio;R. Vale Sto. Antonio;38,7178802490234;-9,1229190826416;T;Y;Y;2126
993;Est. Sta. Apolonia (Mercadorias);Est. Sta. Apolonia (Mercadorias);38,7167205810547;-9,11893939971924;T;Y;Y;2127
994;Est. Sta. Apolonia (Mercadorias);Est. Sta. Apolonia (Mercadorias);38,7168807983398;-9,11910724639893;T;Y;Y;2128
995;Mercado Sta. Clara;Mercado Sta. Clara;38,7153816223145;-9,1254243850708;T;Y;Y;2129
996;Mercado Sta. Clara;Mercado Sta. Clara;38,7156600952148;-9,12582111358643;T;Y;Y;2130
997;Alto Moinhos;Alto Moinhos;38,7217292785645;-9,19711303710938;T;Y;Y;21301
998;Alto Moinhos;Alto Moinhos;38,7220802307129;-9,1967830657959;T;Y;Y;21302
999;Montes Claros;Montes Claros;38,7177391052246;-9,19956207275391;T;Y;Y;21303
1000;Montes Claros;Montes Claros;38,7178382873535;-9,19930744171143;T;Y;Y;21304
1001;Pq. Infantil Alvito;Pq. Infantil Alvito;38,7195510864258;-9,18510341644287;T;Y;Y;21305
1002;Pq. Infantil Alvito;Pq. Infantil Alvito;38,7195014953613;-9,18521881103516;T;Y;Y;21306
1003;Estr. Alvito / Al. Keil Amaral;Estr. Alvito / Al. Keil Amaral;38,723560333252;-9,1871862411499;T;Y;Y;21307
1004;Estr. Alvito / Al. Keil Amaral;Estr. Alvito / Al. Keil Amaral;38,723388671875;-9,18714904785156;T;Y;Y;21308
1005;Cc. Sta. Apolonia;Cc. Sta. Apolonia;38,71777;-9,119016;T;Y;Y;2131
1006;Estacão Sta. Apolonia;Estacão Sta. Apolonia;38,713872;-9,12235;T;Y;Y;2132
1007;Est. Sta. Apolonia;Est. Sta. Apolonia;38,7137298583984;-9,12251758575439;T;Y;Y;2133
1008;Est. Sta. Apolonia (Mercadorias);Est. Sta. Apolonia (Mercadorias);38,719108581543;-9,11639404296875;T;Y;Y;2134
1009;Fabrica Gas;Fabrica Gas;38,7503204345703;-9,09635829925537;T;Y;Y;2201
1010;Fabrica Gas;Fabrica Gas;38,7510108947754;-9,09589385986328;T;Y;Y;2202
1011;Matinha;Matinha;38,7481307983398;-9,09695720672607;T;Y;Y;2203
1012;Matinha;Matinha;38,747799;-9,096845;T;Y;Y;2204
1013;Vale Formoso Cima;Vale Formoso Cima;38,7508888244629;-9,10459804534912;T;Y;Y;2205
1014;Vale Formoso Cima;Vale Formoso Cima;38,7495002746582;-9,10488224029541;T;Y;Y;2206
1015;Est. Braco Prata;Est. Braco Prata;38,7470893859863;-9,10497188568115;T;Y;Y;2207
1016;Est. Braco Prata;Est. Braco Prata;38,7471809387207;-9,10473155975342;T;Y;Y;2208
1017;B.º Prodac;B.º Prodac;38,7466011047363;-9,10711574554443;T;Y;Y;2209
1018;B.º Prodac;B.º Prodac;38,7467384338379;-9,10687637329102;T;Y;Y;2210
1019;Av. Paulo VI;Av. Paulo VI;38,7482604980469;-9,10797214508057;T;Y;Y;2211
1020;Av. Paulo VI;Av. Paulo VI;38,747989654541;-9,10780715942383;T;Y;Y;2212
1021;Est. Braco Prata;Est. Braco Prata;38,7457885742188;-9,10472393035889;T;Y;Y;2213
1022;Av. Paulo VI;Av. Paulo VI;38,7480506896973;-9,10807800292969;T;Y;Y;2217
1023;Av. Paulo VI;Av. Paulo VI;38,7482604980469;-9,10878372192383;T;Y;Y;2218
1024;Av. Paulo VI;Av. Paulo VI;38,7479095458984;-9,1089563369751;T;Y;Y;2219
